T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
47024, -320, -1499, -331, -149520, 437850, 69650
47044, -378, -1660, -354, -115500, 439110, 64050
47064, -415, -1829, -411, -75180, 470120, -28490
47084, -418, -1861, -408, -57610, 483280, -85610
47104, -410, -1793, -360, -28980, 473690, -111160
47124, -404, -1758, -381, -33040, 453320, -120190
47144, -397, -1748, -405, -26670, 431830, -130900
47164, -403, -1760, -396, 26110, 403130, -140490
47184, -420, -1792, -388, 75600, 370160, -146160
47204, -398, -1756, -369, 93380, 345170, -164430
47224, -368, -1684, -342, 96810, 323050, -179340
47244, -340, -1611, -337, 96250, 293860, -170170
47264, -318, -1523, -326, 103250, 264250, -151550
47284, -285, -1394, -286, 128100, 239750, -139790
47304, -257, -1277, -240, 154770, 217770, -130270
47324, -231, -1183, -206, 155190, 196840, -120120
47344, -221, -1104, -197, 129850, 177450, -113680
47364, -206, -1008, -163, 114240, 154140, -113470
47384, -147, -877, -96, 136360, 127400, -122010
47404, -142, -832, -120, 97230, 92260, -101150
47424, -139, -791, -130, 58100, 49700, -63000
47444, -128, -722, -85, 63280, 21140, -57050
47464, -134, -713, -94, 75530, -12040, -54600
47484, -136, -664, -68, 69020, -47180, -54880
47504, -94, -581, -33, 66640, -71610, -77280
47524, -84, -565, -57, 22750, -97370, -87360
47544, -86, -550, -56, -24010, -134120, -56490
47564, -86, -529, -51, -36260, -161910, -28630
47584, -94, -532, -36, -36890, -186060, -7280
47604, -96, -559, -58, -43540, -210770, 13790
47624, -93, -590, -69, -66080, -223440, 19320
47644, -97, -657, -80, -76650, -231560, 24640
47664, -119, -772, -96, -83440, -242830, 43260
47684, -167, -978, -155, -97020, -258160, 72730
47704, -254, -1332, -296, -118300, -280000, 107940
47724, -320, -1560, -341, -123270, -311920, 138460
47744, -321, -1570, -329, -74690, -344120, 132510
47764, -284, -1432, -301, -21770, -366310, 79660
47784, -263, -1334, -298, -8890, -395570, 33740
47804, -287, -1352, -317, -2520, -442820, 24850
47824, -342, -1476, -371, 23240, -506800, 42560
47844, -418, -1646, -455, 42910, -573160, 55790
47864, -480, -1740, -498, 55860, -631050, 41160
47884, -480, -1695, -497, 79450, -673820, -18690
47904, -470, -1638, -527, 84630, -700210, -115500
47924, -487, -1629, -551, 62020, -759080, -233520
47944, -491, -1626, -524, 74340, -772030, -283990
47964, -487, -1688, -526, 34650, -755300, -338730
47984, -467, -1723, -527, -45430, -722190, -366450
48004, -424, -1655, -493, -104930, -682150, -364140
48024, -364, -1529, -439, -142030, -637350, -345660
48044, -305, -1429, -400, -171150, -577080, -327880
48064, -249, -1347, -356, -188090, -498680, -310730
48084, -200, -1293, -324, -196560, -416710, -276430
48104, -178, -1255, -307, -199640, -346290, -211260
48124, -176, -1209, -292, -192080, -286510, -137690
48144, -162, -1115, -257, -173810, -225400, -94640
48164, -140, -1014, -227, -157570, -160510, -84630
48184, -115, -913, -201, -142030, -99400, -87570
48204, -94, -817, -168, -120190, -48930, -86100
48224, -77, -744, -150, -94220, -11550, -75110
48244, -67, -673, -129, -69720, 15610, -55300
48264, -62, -617, -114, -45850, 37940, -32970
48284, -58, -568, -97, -23240, 58100, -15470
48304, -54, -533, -84, -2450, 76020, -4340
48324, -52, -506, -79, 14770, 91630, 1960
48344, -51, -488, -68, 27510, 105280, 6650
48364, -53, -489, -67, 33390, 117390, 11550
48384, -54, -512, -71, 31010, 126980, 16660
48404, -55, -567, -94, 23030, 133280, 23380
48424, -60, -643, -118, 17430, 137060, 36190
48444, -78, -762, -155, 25060, 137060, 59220
48464, -117, -964, -202, 43050, 130200, 94780
48484, -177, -1187, -254, 64050, 116550, 137200
48504, -224, -1340, -285, 83370, 100310, 171290
48524, -222, -1347, -298, 91490, 90230, 172550
48544, -183, -1217, -264, 90580, 87220, 141890
48564, -146, -1097, -220, 105000, 79030, 112210
48584, -139, -1078, -197, 125510, 58660, 108360
48604, -161, -1188, -212, 132440, 30380, 126700
48624, -215, -1420, -289, 110810, -3360, 159530
48644, -283, -1666, -370, 70070, -40600, 194880
48664, -317, -1816, -394, 53270, -75180, 208250
48684, -295, -1768, -381, 68880, -102410, 183050
48704, -274, -1669, -378, 86030, -131110, 142030
48724, -260, -1598, -323, 104510, -172620, 121660
48744, -284, -1659, -335, 137760, -218400, 115080
48764, -343, -1794, -418, 81060, -309120, 127540
48784, -365, -1824, -462, 73360, -344540, 102550
48804, -320, -1642, -404, 114310, -363300, 33670
48824, -280, -1484, -359, 144340, -378210, -31290
48844, -268, -1428, -350, 145670, -404250, -49910
48864, -275, -1428, -355, 139580, -429660, -44870
48884, -277, -1420, -351, 126770, -438480, -47390
48904, -264, -1370, -350, 103670, -425320, -70000
48924, -246, -1295, -338, 88900, -399700, -101150
48944, -211, -1190, -302, 91560, -364490, -136990
48964, -174, -1092, -266, 93100, -322560, -167650
48984, -134, -988, -240, 84140, -284060, -170730
49004, -119, -919, -229, 77770, -249270, -149450
49024, -95, -805, -162, 86450, -210630, -124810
49044, -86, -743, -137, 88480, -171150, -105070
49064, -81, -703, -140, 54880, -136150, -80150
49084, -72, -653, -128, 27790, -98630, -67410
49104, -59, -611, -116, 21910, -60270, -64610
49124, -51, -576, -99, 24780, -27440, -58170
49144, -41, -560, -79, 28630, 350, -45010
49164, -41, -588, -79, 20510, 22120, -21350
49184, -55, -670, -89, -4270, 38010, 14770
49204, -94, -855, -149, -41300, 49490, 57330
49224, -132, -1047, -217, -81130, 60830, 94780
49244, -162, -1188, -255, -96250, 76930, 113330
49264, -170, -1211, -245, -76650, 95060, 114380
49284, -139, -1096, -214, -50330, 118230, 98770
49304, -101, -934, -175, -38640, 145740, 80150
49324, -87, -826, -135, -27370, 169330, 84560
49344, -91, -800, -113, -21980, 194320, 107240
49364, -115, -882, -130, -48090, 229250, 128660
49384, -175, -1143, -215, -112140, 273070, 141960
49404, -290, -1693, -415, -199360, 318360, 151690
49424, -388, -1998, -574, -270620, 364910, 149450
49444, -379, -1942, -471, -251930, 405090, 137200
49464, -329, -1596, -325, -130200, 435260, 116830
49484, -336, -1518, -315, -52710, 467390, 90440
49504, -372, -1619, -380, -78750, 508060, 55230
49524, -437, -1845, -437, -116060, 551460, 2800
49544, -419, -1960, -473, -107310, 589470, -65380
49564, -375, -1801, -441, -76300, 620060, -137480
49584, -388, -1642, -413, -34650, 597660, -112420
49604, -422, -1592, -433, 9940, 542920, -31570
49624, -401, -1533, -388, 129220, 524160, -122150
49644, -346, -1525, -341, 175560, 518560, -187320
49664, -335, -1544, -341, 182630, 472500, -152670
49684, -312, -1454, -336, 158130, 413560, -83440
49704, -283, -1316, -314, 142450, 372400, -52640
49724, -238, -1183, -304, 152670, 347900, -46200
49744, -207, -1078, -287, 185920, 331240, -37170
49764, -193, -973, -233, 242200, 320880, -18340
49784, -173, -875, -178, 275590, 320460, -2030
49804, -151, -785, -147, 246470, 334810, 5530
49824, -133, -713, -144, 178360, 357490, 13440
49844, -119, -636, -142, 122360, 384650, 20230
49864, -108, -572, -129, 102410, 410340, 30240
49884, -107, -520, -115, 103810, 431060, 49210
49904, -117, -493, -106, 105770, 447440, 77910
49924, -130, -502, -106, 95130, 462910, 104930
49944, -154, -545, -111, 73360, 479570, 118020
49964, -170, -612, -134, 47460, 495810, 112700
49984, -188, -678, -158, 23520, 510370, 90650
50004, -200, -734, -187, 16450, 522270, 56700
50024, -206, -781, -197, 36960, 527240, 20790
50044, -231, -856, -194, 82250, 518070, 1120
50064, -247, -905, -186, 117460, 494760, -6300
50084, -217, -896, -183, 119840, 466480, -27650
50104, -190, -875, -194, 103810, 431690, -49350
50124, -195, -906, -208, 106890, 372540, -27930
50144, -218, -987, -232, 132160, 304570, 9310
50164, -265, -1123, -293, 160300, 245770, 20370
50184, -276, -1221, -314, 198450, 195790, -3850
50204, -271, -1370, -273, 253330, 159320, -63840
50224, -347, -1768, -358, 279650, 113820, -97650
50244, -487, -1998, -565, 216720, 41790, -62020
50264, -505, -1998, -560, 160720, -31010, -34300
50284, -394, -1887, -437, 216580, -79170, -88970
50304, -395, -1808, -407, 275170, -117320, -163100
50324, -444, -1955, -414, 269570, -177520, -169330
50344, -479, -1998, -489, 225750, -229740, -189000
50364, -551, -1998, -630, 143010, -274540, -220150
50384, -626, -1998, -579, 88410, -335720, -213150
50404, -582, -1998, -501, 132790, -400820, -224840
50424, -504, -1998, -488, 122080, -420070, -333130
50444, -478, -1950, -479, 20440, -428960, -408310
50464, -455, -1784, -440, -87920, -500710, -333060
50484, -410, -1662, -410, -117460, -497490, -342790
50504, -344, -1549, -340, -143780, -465500, -364350
50524, -281, -1445, -322, -201740, -434350, -339150
50544, -258, -1268, -333, -256690, -422380, -254310
50564, -189, -951, -229, -249130, -410270, -187600
50584, -128, -722, -216, -215460, -384580, -175420
50604, -112, -539, -125, -115500, -381990, -133560
50624, -81, -384, -60, -25550, -372330, -116760
50644, -56, -273, -16, -18480, -362950, -106610
50664, -50, -226, -31, -53690, -365540, -68460
50684, -36, -208, -57, -92540, -367150, -18830
50704, -31, -200, -61, -83020, -358470, 23870
50724, -36, -197, -58, -35000, -347480, 67760
50744, -36, -170, -32, 29330, -328090, 93730
50764, -41, -146, -5, 81900, -306880, 103040
50784, -52, -152, -21, 106610, -291550, 104650
50804, -56, -126, 6, 120260, -276080, 89320
50824, -62, -118, 5, 122430, -257740, 54110
50844, -67, -108, 6, 97790, -245700, 15960
50864, -72, -108, 6, 71120, -234990, -28000
50884, -84, -108, 24, 37590, -227290, -72100
50904, -92, -129, 15, -11620, -215740, -123900
50924, -105, -153, 38, -78680, -196280, -184240
50944, -139, -293, 13, -155890, -171290, -246190
50964, -250, -967, -228, -273700, -137340, -315770
50984, -1481, -1998, -1997, -410830, -71330, -417200
51004, -974, -1998, 236, -122920, -65660, -472360
51024, -343, -1998, -876, 332220, -195650, -332990
51044, -368, -1627, -778, -420910, -188440, -111510
51064, -431, -823, 52, -56700, -179970, -14350
51084, -193, -605, 244, 404110, -67760, -324450
51104, -76, -1220, -347, 73990, -5180, -553000
51124, -229, -1998, -830, -410060, 15820, -523600
51144, -855, -1998, -355, -336140, -50680, -273840
51164, -611, -1998, -386, 159320, -284270, 128730
51184, -360, -1642, -648, -41720, -256480, -980
51204, -156, -939, -118, -364000, -46760, -403340
51224, -55, -1065, -9, -24360, 50260, -555450
51244, -195, -1568, -384, 11620, 34720, -412230
51264, -406, -1998, -707, -248920, -36750, -101360
51284, -441, -1929, -368, -254100, -75110, 101990
51304, -324, -1355, -109, 38780, -14350, 27720
51324, -213, -1184, -378, -194320, 222740, -282730
51344, -86, -850, -215, -124180, 334180, -394940
51364, -10, -644, -48, 62790, 345800, -301910
51384, -33, -665, -94, 50750, 301350, -88410
51404, -116, -713, -132, -30450, 252840, 105350
51424, -196, -834, -199, -49980, 240170, 174090
51444, -201, -883, -239, -22960, 272160, 95130
51464, -164, -778, -146, 67340, 320460, -41720
51484, -132, -694, -77, 137410, 343700, -117810
51504, -85, -665, -97, 120260, 339430, -123760
51524, -57, -626, -123, 79380, 330330, -90230
51544, -59, -536, -70, 87570, 321580, -20510
51564, -57, -479, -42, 80710, 328650, 38290
51584, -63, -458, -54, 11060, 355110, 75390
51604, -79, -471, -79, -64540, 381150, 102690
51624, -104, -509, -90, -103320, 394380, 124180
51644, -133, -579, -103, -105210, 407050, 120750
51664, -136, -683, -142, -105420, 425460, 89320
51684, -149, -830, -158, -94780, 447020, 51940
51704, -211, -1163, -191, -72380, 454370, 53200
51724, -360, -1697, -376, -95690, 439180, 97160
51744, -490, -1916, -453, -154630, 420350, 122220
51764, -361, -1509, -313, -121310, 425390, 30380
51784, -191, -1091, -153, -44800, 454790, -143080
51804, -179, -1048, -174, -11760, 437220, -176610
51824, -276, -1274, -240, -23730, 372470, -67690
51844, -454, -1783, -344, -26180, 327810, 3500
51864, -567, -1998, -545, -41790, 330750, -46480
51884, -432, -1998, -509, -78680, 373520, -195790
51904, -371, -1726, -361, -23730, 363860, -248990
51924, -347, -1425, -242, 97440, 267540, -139720
51944, -334, -1371, -209, 144270, 213220, -112980
51964, -321, -1567, -313, 84140, 217980, -179830
51984, -349, -1796, -385, 2240, 238000, -239120
52004, -360, -1848, -385, 7420, 230160, -231070
52024, -338, -1662, -312, 69720, 183890, -177240
52044, -312, -1462, -267, 120610, 127330, -127890
52064, -308, -1249, -201, 127400, 89390, -113820
52084, -223, -1101, -163, 117600, 75530, -153440
52104, -181, -1047, -154, 90230, 85330, -241850
52124, -164, -1034, -139, 58450, 55650, -248500
52144, -204, -1078, -157, 45850, -5460, -188790
52164, -231, -1099, -185, 26040, -129360, -77770
52184, -214, -1049, -168, 28980, -157080, -101920
52204, -215, -1008, -156, 21140, -180390, -133630
52224, -179, -916, -136, 1260, -197890, -168000
52244, -152, -836, -135, -36680, -213290, -185850
52264, -140, -781, -149, -46410, -241780, -163450
52284, -111, -677, -108, -25270, -267680, -138950
52304, -94, -593, -78, -1400, -292600, -107100
52324, -89, -540, -79, -4690, -313250, -69510
52344, -92, -505, -72, -3290, -330960, -34090
52364, -99, -478, -59, 8400, -348810, -6230
52384, -106, -460, -51, 12600, -363720, 3360
52404, -119, -477, -68, -1120, -380940, 5320
52424, -128, -511, -94, -17290, -402080, 4760
52444, -134, -578, -124, -21000, -421820, -3710
52464, -165, -710, -167, -10010, -443450, -8050
52484, -223, -942, -250, 13580, -469140, -5880
52504, -329, -1367, -366, 43540, -492870, -17990
52524, -413, -1720, -422, 82740, -505960, -63070
52544, -418, -1774, -433, 95550, -504000, -136780
52564, -338, -1506, -414, 46970, -498050, -196140
52584, -305, -1276, -384, 12180, -496650, -218960
52604, -290, -1119, -299, 42770, -499100, -225750
52624, -293, -1158, -262, 75530, -487900, -255850
52644, -333, -1434, -328, 33530, -466970, -287560
52664, -413, -1906, -495, -65520, -448140, -291760
52684, -462, -1998, -522, -136220, -432040, -278460
52704, -403, -1779, -429, -124880, -423990, -258580
52724, -310, -1420, -337, -113470, -408170, -255010
52744, -218, -1227, -253, -122500, -358610, -293370
52764, -165, -1252, -238, -135100, -295470, -319410
52784, -214, -1498, -320, -173460, -247800, -269500
52804, -325, -1794, -442, -217280, -223860, -152950
52824, -301, -1702, -386, -216580, -194670, -69650
52844, -212, -1393, -273, -160090, -125580, -99610
52864, -155, -1167, -215, -119840, -45710, -157780
52884, -128, -1047, -191, -120400, 11130, -164220
52904, -112, -1009, -195, -130970, 50540, -140350
52924, -115, -1020, -200, -133070, 79800, -105910
52944, -144, -1059, -217, -120120, 100450, -60970
52964, -170, -1067, -227, -97440, 113400, -11900
52984, -166, -998, -204, -68810, 128520, 8680
53004, -134, -876, -162, -33600, 155890, -21490
53024, -96, -744, -127, 11200, 212870, -95690
53044, -71, -655, -108, 12040, 225120, -83720
53064, -58, -591, -101, 11900, 230510, -51660
53084, -55, -548, -95, 18410, 236250, -15750
53104, -56, -520, -88, 29470, 246540, 16030
53124, -60, -506, -74, 38570, 258440, 44100
53144, -66, -519, -73, 38920, 266420, 69650
53164, -75, -563, -85, 28070, 268800, 92960
53184, -89, -641, -113, 11200, 267820, 113190
53204, -105, -748, -141, 420, 268100, 128380
53224, -126, -890, -166, 210, 269010, 142310
53244, -168, -1088, -202, -1890, 266000, 162050
53264, -207, -1233, -232, -16730, 257600, 185710
53284, -213, -1270, -261, -42840, 250390, 194180
53304, -190, -1174, -236, -53550, 248290, 178360
53324, -162, -1064, -187, -31430, 248150, 156870
53344, -156, -1038, -159, -15470, 246190, 150780
53364, -181, -1147, -179, -35490, 245420, 157290
53384, -221, -1359, -256, -88620, 250460, 161560
53404, -265, -1590, -329, -145950, 258930, 157710
53424, -305, -1719, -364, -170240, 265370, 152110
53444, -287, -1601, -342, -162400, 269010, 139930
53464, -238, -1392, -268, -132090, 275380, 109060
53484, -222, -1273, -208, -91770, 282590, 81550
53504, -238, -1303, -214, -88410, 288820, 74060
53524, -264, -1442, -276, -135590, 300300, 63070
53544, -285, -1608, -339, -186550, 315700, 32340
53564, -305, -1714, -357, -185640, 320250, 4130
53584, -327, -1706, -343, -134540, 302400, 6230
53604, -329, -1623, -308, -87290, 274400, 19040
53624, -308, -1526, -272, -67340, 259070, -1330
53644, -282, -1467, -268, -78680, 259350, -52640
53664, -258, -1416, -278, -108500, 259630, -97720
53684, -231, -1319, -253, -115010, 247240, -116130
53704, -208, -1198, -212, -81200, 217770, -105980
53724, -194, -1095, -178, -38360, 180250, -78330
53744, -191, -1026, -167, -14560, 148540, -53410
53764, -170, -927, -151, -16030, 134190, -52080
53784, -139, -827, -125, -20720, 133980, -77000
53804, -114, -745, -106, -14490, 136080, -106750
53824, -94, -672, -80, -560, 129710, -115150
53844, -79, -640, -68, 14420, 115570, -97860
53864, -93, -615, -57, 12040, 80430, -30800
53884, -82, -580, -49, 11830, 64960, -12250
53904, -69, -580, -61, 4760, 44380, 3010
53924, -89, -621, -68, 15330, 9380, 43260
53944, -107, -668, -71, 31640, -19110, 64820
53964, -117, -702, -43, 31570, -38570, 55020
53984, -130, -803, -96, -12180, -62650, 42210
54004, -146, -914, -159, -53900, -95480, 39760
54024, -154, -1025, -209, -39550, -138320, 44590
54044, -177, -1088, -183, 31290, -194250, 62860
54064, -213, -1149, -181, 77350, -257040, 88690
54084, -250, -1255, -259, 53830, -306040, 90440
54104, -278, -1311, -285, 24430, -345730, 67970
54124, -277, -1333, -289, 35980, -379890, 18620
54144, -282, -1362, -312, 46970, -415730, -29400
54164, -315, -1410, -358, 43120, -461020, -43050
54184, -338, -1461, -407, 60550, -507010, -57260
54204, -341, -1413, -340, 109060, -542150, -94010
54224, -335, -1435, -370, 128660, -567280, -139090
54244, -373, -1472, -408, 68040, -592480, -154140
54264, -376, -1438, -413, 35910, -613970, -160370
54284, -362, -1394, -409, 11970, -607180, -210280
54304, -336, -1364, -395, -10990, -582540, -269990
54324, -334, -1403, -395, -29610, -554540, -305270
54344, -303, -1389, -343, -37170, -529760, -311920
54364, -273, -1398, -361, -59710, -498610, -308280
54384, -260, -1369, -350, -105980, -471030, -269570
54404, -244, -1297, -305, -116550, -437360, -220920
54424, -221, -1239, -277, -121520, -383530, -199220
54444, -191, -1206, -279, -147630, -317030, -199290
54464, -175, -1192, -286, -172480, -248430, -202440
54484, -161, -1136, -247, -161350, -193970, -185500
54504, -143, -1063, -216, -122500, -155190, -155540
54524, -132, -981, -193, -98910, -125160, -122920
54544, -122, -909, -175, -90650, -98630, -93450
54564, -112, -856, -166, -86590, -71400, -75950
54584, -102, -808, -151, -83300, -45360, -67340
54604, -93, -759, -135, -71470, -21700, -64890
54624, -77, -715, -128, -56490, 630, -67410
54644, -62, -685, -128, -44240, 19250, -66710
54664, -58, -656, -115, -23800, 33250, -56000
54684, -56, -640, -105, 7070, 44800, -36610
54704, -62, -642, -100, 33880, 54740, -11550
54724, -73, -657, -103, 53340, 74200, 31850
54744, -79, -679, -110, 51450, 87780, 37590
54764, -80, -717, -126, 46690, 100940, 38290
54784, -84, -768, -144, 50400, 110250, 44030
54804, -93, -841, -162, 63630, 113680, 60900
54824, -119, -944, -195, 78610, 110250, 88760
