T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
90322, 13, 351, -270, 369320, -257740, 117390
90342, -48, 843, -354, 647360, -85190, 154700
90362, -186, 1391, -245, 897540, 68180, 191870
90382, -286, 1540, -89, 799750, 71190, 147700
90402, -202, 1597, -410, 272790, -119980, -49280
90422, -87, 1691, -792, -26950, -249830, -227920
90442, -172, 1997, -841, 455630, -100310, -195580
90462, -328, 1997, -370, 1039990, 127260, -25760
90482, -273, 1997, -507, 670810, 89600, -3220
90502, -162, 1997, -1005, 28280, -107030, -198660
90522, -242, 1997, -823, 403830, -49490, -263130
90542, -304, 1997, -323, 977480, 136780, -116830
90562, -201, 1922, -459, 558320, 91070, -69930
90582, -141, 1505, -643, 19460, -51520, -197470
90602, -166, 1564, -532, 289380, -7840, -263340
90622, -186, 1338, -224, 770070, 130830, -194040
90642, -154, 848, -55, 747600, 171290, -95410
90662, -93, 385, -32, 356790, 102970, -73640
90682, -51, 125, -22, 46900, 25620, -114310
90702, -32, 48, -23, -48580, -980, -162820
90722, -27, 37, -23, -42420, 11200, -199080
90742, -30, 50, -23, -13300, 40250, -223160
90762, -37, 113, -27, 17080, 74620, -235060
90782, -50, 352, -50, 37520, 109270, -229040
90802, -92, 719, -94, 23660, 146020, -178220
90822, -198, 891, -162, -120400, 186760, -20440
90842, -275, 1166, -346, -448350, 201110, 202020
90862, -175, 1136, -423, -830830, 130690, 308420
90882, -227, 1540, -526, -971530, -14350, 154700
90902, -204, 1997, -638, -542080, -135870, -274330
90922, -232, 1997, -802, -43540, -136430, -545020
90942, -249, 1997, -843, -345030, 420, -225680
90962, -276, 1997, -650, -985320, 99260, 184660
90982, -251, 1997, -632, -692860, 10150, -48020
91002, -113, 1997, -831, -90580, -121870, -529340
91022, -157, 1897, -747, -432180, -99330, -439810
91042, -217, 1506, -453, -930440, 71190, -13790
91062, -279, 1834, -310, -592830, 143430, -12320
91082, -129, 1760, -334, -51660, 59080, -393120
91102, -10, 1137, -357, -132440, -50050, -608860
91122, -24, 492, -254, -665350, 121660, -248850
91142, -36, 99, -123, -515200, 246120, -158900
91162, -43, -8, -67, -333340, 324240, -181090
91182, -57, -38, -42, -213220, 371350, -232960
91202, -69, -44, -33, -133980, 404670, -278670
91222, -78, -35, -35, -73710, 429940, -312760
91242, -88, 50, -72, -18480, 451640, -333410
91262, -85, 556, -199, 46970, 484820, -315280
91282, -234, 930, -289, 63210, 578340, -98560
91302, -410, 713, -260, -185500, 741720, 421960
91322, -578, 1305, -490, -607110, 752850, 726320
91342, -352, 1129, -636, -1107050, 587230, 776370
91362, -175, 1215, -637, -1166270, 324800, 473550
91382, -284, 1997, -638, -222110, 197680, -104020
91402, -319, 1997, -674, 341810, 217840, -278530
91422, -336, 1997, -1233, -691110, 228270, 114450
91442, -157, 1701, -896, -1435770, 170170, 354830
91462, -414, 1941, -110, -375900, 172340, 90090
91482, -193, 1997, -673, 247310, 119420, -227920
91502, -124, 1997, -1096, -751100, -15400, -181090
91522, -142, 1379, -680, -1326710, 32830, 89880
91542, -263, 1694, -289, -475650, 213010, 145600
91562, -213, 1838, -144, 230440, 242410, -74620
91582, -62, 1469, -451, -180740, 39900, -328440
91602, -4, 757, -481, -890680, -84280, -375270
91622, -8, 226, -247, -973980, 22680, -240030
91642, -39, -8, -69, -595420, 221060, -119350
91662, -50, -32, -28, -291550, 351680, -94990
91682, -52, -39, -12, -192430, 395990, -121310
91702, -53, -47, -3, -160300, 408310, -147910
91722, -57, -40, 4, -144410, 407890, -170170
91742, -55, -32, 12, -130970, 401870, -187950
91762, -51, -10, 7, -121800, 389060, -199780
91782, -8, 378, -170, -116060, 371910, -203560
91802, -537, 1997, -736, -111790, 367220, -172480
91822, -1667, 1997, -1028, -126630, 588700, 322280
91842, -1318, 1539, -911, -575610, 1040200, 1470770
91862, -524, 421, -261, -1336510, 925190, 1842050
91882, -363, 1997, -868, -862050, 251440, 835170
91902, -713, 1997, -1601, 603120, -467600, -819840
91922, -1386, 1997, -996, 112910, -399630, -449120
91942, -449, 559, -101, -1095500, 311430, 1433880
91962, -582, 1997, -630, -774340, 161770, 1478540
91982, -20, 1997, -1273, -34510, -865690, -600460
92002, -912, 1997, -847, -419860, -259420, 642250
92022, -805, 1269, -49, -177730, 380520, 1735790
92042, -464, 750, 99, 54180, 179970, 1198540
92062, -387, 1532, -368, 33670, -508900, -134470
92082, 32, 1153, -616, -288610, -796040, -637560
92102, 17, 516, -299, -254940, -515760, -195090
92122, -46, 104, -8, 123480, -98910, 395290
92142, -57, 158, -1, 282380, 69790, 570850
92162, -72, 125, 4, 291550, 123410, 591920
92182, -89, 113, 22, 273700, 156730, 591990
92202, -112, 72, 69, 241290, 165550, 563570
92222, -160, -7, 163, 189070, 132860, 492870
92242, -255, -27, 368, 87500, 10570, 317170
92262, -301, 489, 28, -165340, -303520, -118440
92282, -313, 1005, -120, -575260, -655620, -621460
92302, -274, 1997, -808, -970690, -793240, -850850
92322, 239, 1985, -1412, -1412390, -831180, -1009330
92342, -297, 1997, -1102, -836990, -348110, -630840
92362, -803, 1997, 186, 617820, 501690, 318990
92382, -214, 1997, -749, -3430, 436170, 283430
92402, 4, 1997, -1276, -1301230, -309750, -889840
92422, -270, 1997, -727, -694750, -127190, -1087520
92442, -453, 1696, 4, 401800, 542640, -271530
92462, -268, 1445, -208, -28490, 680540, 173810
92482, -332, 1932, -937, -893410, 206080, -456680
92502, -263, 1997, -1004, -606690, -49280, -1217790
92522, -352, 1993, -230, 400890, 259490, -1029910
92542, -234, 908, -171, 436240, 628390, -188160
92562, -89, 327, -206, -437500, 573580, 77280
92582, -169, 146, -168, -719110, 330190, -310100
92602, -236, 103, -94, -300230, 280980, -676410
92622, -258, 162, -94, 120470, 343280, -794500
92642, -154, 700, -231, 302330, 367640, -783230
92662, -110, 418, -59, 390880, 371770, -687330
92682, -117, 200, -3, 337050, 459130, -304080
92702, -135, 221, 27, 118720, 517300, 74760
92722, -230, 577, 20, -70280, 486220, 208180
92742, -381, 1188, -288, -319060, 402010, 284690
92762, -513, 1962, -966, -805280, 226450, 368830
92782, -166, 955, -791, -1469300, -43820, 455000
92802, -184, 1996, -823, -1606010, -254660, 486780
92822, -324, 1997, -311, -258580, -152600, -41440
92842, -605, 1997, -1373, -385140, -266280, 157640
92862, -442, 1276, -954, -1483860, -291130, 702730
92882, -208, 1460, -433, -444780, -248500, 725970
92902, -303, 1997, -309, 554540, -324730, 225470
92922, -447, 1997, -987, -85890, -483910, 101360
92942, -502, 1663, -817, -942340, -390180, 715260
92962, -258, 1143, -251, -399700, -187040, 1137290
92982, -360, 1435, 56, 487690, -236460, 700840
93002, -266, 1465, -355, 350350, -556990, 54040
93022, -165, 743, -392, -285320, -708820, -10220
93042, -124, 98, -140, -420980, -593320, 310240
93062, -82, -10, -76, -178920, -453600, 497980
93082, -56, -42, -41, 23590, -381290, 505330
93102, -49, -35, -26, 172900, -326480, 457380
93122, -79, -10, 0, 282730, -293160, 373380
93142, -197, 150, 91, 349650, -303870, 237370
93162, -380, 813, 19, 287210, -425530, -17640
93182, -327, 1538, -344, -117250, -691460, -375410
93202, -149, 1856, -941, -766990, -866390, -483770
93222, -179, 1311, -836, -1146110, -733880, -78890
93242, -276, 1456, -318, -628810, -290150, 634970
93262, -501, 1984, 62, 194460, 45360, 887810
93282, -308, 1997, -1062, 53970, -198660, 346640
93302, 145, 1997, -1466, -1043770, -672910, -236950
93322, -266, 1997, -731, -1082970, -463960, 160930
93342, -515, 1997, 10, 212170, 136010, 811230
93362, -233, 1997, -903, 183470, 126140, 621810
93382, 136, 1553, -1101, -986090, -381010, -7910
93402, -92, 1524, -549, -989660, -367500, 11200
93422, -313, 1418, -1, 58450, 71890, 426090
93442, -325, 1052, 31, 456470, 336490, 659960
93462, -189, 838, -216, -73010, 188860, 501130
93482, -57, 575, -369, -721070, -135590, 151830
93502, 9, 277, -301, -871150, -286370, -58310
93522, -11, 118, -127, -530460, -210210, -110950
93542, -25, 51, -41, -36540, -33670, -87920
93562, -30, 59, -22, 222180, 82950, -66080
93582, -40, 83, -20, 281890, 125300, -60760
93602, -82, 263, -40, 291060, 145180, -51030
93622, -176, 882, -122, 287070, 154770, -48370
93642, -201, 1147, -218, 248710, 144970, -61740
93662, -215, 1322, -384, 132860, 88270, -131670
93682, -229, 1727, -564, 262640, -26180, -448280
93702, -220, 1997, -537, 528920, 14210, -460810
93722, -227, 1997, -434, 534030, 65870, -324520
93742, -245, 1997, -507, 298550, 59780, -234500
93762, -287, 1997, -689, 251440, 11200, -318220
93782, -271, 1997, -744, 514080, -6230, -432670
93802, -223, 1997, -565, 590030, 21490, -367500
93822, -207, 1961, -518, 311570, 47390, -212660
93842, -210, 1609, -486, 213780, 43680, -203000
93862, -205, 1437, -383, 423010, 33390, -299670
93882, -160, 1119, -234, 533960, 22750, -335020
93902, -105, 653, -119, 409150, 12670, -278250
93922, -72, 345, -60, 227570, 9240, -199850
93942, -55, 200, -38, 122080, 11620, -152180
93962, -48, 186, -38, 86100, 18970, -133350
93982, -49, 255, -49, 74340, 31710, -118160
94002, -59, 420, -69, 56070, 50190, -86520
94022, -84, 545, -88, -1750, 76510, -12110
94042, -135, 674, -132, -123410, 104930, 108220
94062, -199, 881, -228, -299670, 119910, 240310
94082, -224, 1044, -329, -488740, 107240, 336420
94102, -198, 1164, -371, -593390, 64190, 340130
94122, -179, 1626, -416, -498960, 6650, 210350
94142, -182, 1997, -515, -302680, -35420, 35350
94162, -253, 1997, -689, -315980, -30870, 20930
94182, -272, 1997, -710, -583870, 23170, 216930
94202, -249, 1997, -570, -686980, 56140, 349160
94222, -190, 1997, -556, -431410, 12460, 200410
94242, -169, 1997, -637, -291690, -59430, -2870
94262, -192, 1730, -586, -500290, -57400, 45640
94282, -181, 1301, -392, -622930, 18620, 231770
94302, -160, 1130, -254, -452620, 60830, 261030
94322, -123, 997, -207, -250740, 25480, 109550
94342, -83, 770, -201, -228060, -38430, -44170
94362, -58, 488, -165, -317730, -63280, -84280
94382, -43, 272, -117, -368760, -37870, -40670
94402, -37, 168, -90, -337610, 9800, 9800
94422, -37, 134, -88, -262080, 56840, 30870
94442, -42, 154, -110, -168350, 100800, 26880
94462, -64, 262, -167, -50190, 148750, 8400
94482, -110, 542, -251, 107520, 206150, -17430
94502, -176, 1005, -309, 315350, 274890, -39480
94522, -232, 1402, -258, 542290, 346080, -38430
94542, -228, 1568, -277, 467600, 359520, 35980
94562, -178, 1668, -496, 179480, 298550, 40110
94582, -186, 1997, -698, 205520, 326480, 68950
94602, -306, 1997, -618, 553840, 477610, 195720
94622, -360, 1997, -446, 618450, 578690, 320460
94642, -228, 1997, -675, 232820, 492590, 253680
94662, -207, 1997, -796, 70910, 420980, 153790
94682, -359, 1997, -561, 290430, 553140, 300580
94702, -359, 1845, -379, 247730, 668850, 480200
94722, -219, 1424, -397, -69510, 578410, 375620
94742, -158, 1258, -389, -168980, 454930, 159810
94762, -177, 1024, -277, -62930, 457380, 110390
94782, -183, 649, -155, -41300, 511910, 192220
94802, -143, 310, -87, -153930, 514640, 234500
94822, -101, 124, -55, -264320, 463890, 182700
94842, -73, 44, -41, -301140, 407470, 89390
94862, -62, 6, -41, -279230, 368130, -3780
94882, -67, 5, -59, -214690, 347900, -88760
94902, -91, 71, -137, -106120, 345660, -167160
94922, -148, 353, -306, 81550, 367500, -239680
94942, -221, 981, -478, 415100, 431480, -281260
94962, -303, 1803, -384, 817320, 535010, -207690
94982, -355, 1779, -156, 943180, 628040, 21560
95002, -241, 1577, -405, 470400, 589330, 203700
95022, -172, 1982, -886, -79590, 404880, 88830
95042, -303, 1997, -838, 206990, 372470, -64120
95062, -486, 1997, -381, 854280, 606270, 163310
95082, -225, 1945, -605, 508970, 713230, 457520
95102, -191, 1997, -841, -208740, 485450, 256550
95122, -304, 1997, -550, 49280, 411740, 44940
95142, -422, 1741, -266, 503790, 618590, 276150
95162, -258, 1116, -317, 168630, 705670, 528010
95182, -115, 917, -402, -393470, 528920, 392490
95202, -130, 1035, -358, -408030, 364630, 103460
95222, -181, 978, -193, -25480, 385070, -3360
95242, -184, 618, -59, 195440, 477680, 97090
95262, -126, 252, -19, 54250, 491610, 202440
95282, -71, 77, -11, -202720, 409150, 181160
95302, -56, 38, -23, -339990, 311290, 86590
95322, -55, 23, -62, -358540, 246260, -5250
95342, -84, 92, -168, -302260, 210560, -92750
95362, -160, 355, -294, -127400, 204190, -202510
95382, -241, 1029, -488, 700420, 299320, -379750
95402, -257, 1931, -348, 995470, 349160, -278810
95422, -282, 1949, -175, 724220, 342860, -41370
95442, -184, 1600, -462, -6720, 217000, 69160
95462, -144, 1838, -938, -78540, 110110, -75040
95482, -277, 1997, -846, 772170, 183960, -201740
95502, -298, 1997, -316, 1099560, 261240, -74550
95522, -197, 1980, -561, 306320, 166460, 79100
95542, -134, 1810, -820, -84630, 64960, 49000
95562, -243, 1997, -620, 608090, 138250, -22680
95582, -248, 1997, -208, 1030960, 207130, 11480
95602, -177, 1416, -283, 491750, 113050, 75040
95622, -111, 885, -377, -104440, -14210, 82250
95642, -82, 688, -298, -7070, -21840, 56840
95662, -98, 563, -162, 434140, 45150, 21350
95682, -101, 462, -46, 669550, 70210, -280
95702, -103, 391, 41, 620340, 26530, -9660
95722, -89, 258, 55, 408730, -58030, -10290
95742, -79, 167, 36, 145670, -153370, -1330
95762, -84, 168, 11, -54530, -230580, 15680
95782, -128, 415, -29, -182700, -286440, 40950
95802, -239, 1107, -260, -309050, -332150, 93730
95822, -392, 1367, -550, -561120, -369110, 263130
95842, -360, 1145, -444, -771890, -353570, 578690
95862, -316, 1349, -262, -551530, -322140, 752290
95882, -337, 1997, -481, -70840, -407260, 492520
95902, -303, 1997, -948, -58800, -612290, 102270
95922, -404, 1997, -691, -442820, -603960, 292320
95942, -464, 1914, -251, -291760, -307440, 895580
95962, -378, 1997, -374, 157500, -197330, 957110
95982, -230, 1923, -733, 55790, -467950, 447860
96002, -64, 1604, -632, -256060, -649180, 237580
96022, -189, 1579, -234, 49070, -452340, 528150
96042, -291, 1366, -45, 597940, -183540, 751170
96062, -264, 1130, -211, 586110, -182560, 616840
96082, -163, 780, -341, 114380, -409570, 307510
96102, -86, 459, -296, -162400, -563920, 132020
96122, -62, 261, -179, 12600, -541380, 104160
96142, -67, 179, -102, 349580, -453950, 88550
96162, -100, 330, -73, 534800, -407260, 44240
96182, -138, 588, -38, 548590, -409570, -280
96202, -133, 358, -47, 415870, -441420, -9660
96222, -151, 373, -98, 104580, -485380, 68810
96242, -240, 930, -299, -300160, -497280, 336490
96262, -368, 1215, -432, -402990, -421190, 625030
96282, -417, 1263, -339, -320110, -284480, 957810
96302, -377, 1356, -186, -41650, -237720, 972790
96322, -358, 1997, -424, 92400, -431620, 530040
96342, 20, 1997, -867, -118650, -651420, 179200
96362, -205, 1997, -711, -69790, -485380, 486150
96382, -364, 1997, -248, 426580, -114590, 939050
96402, -348, 1997, -310, 457730, -105140, 781340
96422, -169, 1875, -689, 24290, -412720, 282100
96442, -12, 1799, -702, 38850, -461020, 171430
96462, -155, 1820, -317, 583100, -200410, 402360
96482, -251, 1372, -68, 774830, -25200, 530180
96502, -204, 914, -147, 364210, -132580, 374990
96522, -123, 546, -208, -40880, -327040, 129360
96542, -69, 309, -191, -68810, -397180, -12320
96562, -51, 184, -130, 122500, -358960, -66850
96582, -51, 206, -105, 301140, -298690, -89740
96602, -69, 491, -118, 389550, -255500, -96810
96622, -94, 764, -91, 385630, -224630, -64260
96642, -123, 575, -52, 221060, -195370, 62860
96662, -206, 748, -125, -72450, -183680, 235690
