T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
230956, -897, 111, -113, -13160, -630, -104020
230976, -698, 81, -225, -16590, 13580, -59640
230996, -749, 42, -253, -28630, 15470, -69160
231016, -653, 41, -342, -49280, 15260, -46830
231036, -625, -2, -336, -54950, -2100, -47390
231056, -478, 99, -319, -45290, -19600, -52150
231076, -585, -3, -214, -33670, -29470, -55230
231096, -219, 778, -235, 40880, -33600, -80010
231116, -96, 777, -234, 199500, -55790, -150500
231136, -70, 91, -8, 382550, -26180, -198660
231156, -51, 30, 2, 417620, -37450, -211540
231176, -50, 68, 7, 390950, -63000, -210980
231196, -2, 1175, -164, 365050, -81130, -191660
231216, -793, 1997, -747, 93380, -1890, 172690
231236, -1673, 1997, -1241, -684040, 327950, 1280510
231256, -690, 271, -291, -1113560, 432390, 2035320
231276, -850, 1947, -742, -188300, 94360, 1524810
231296, 34, 1997, -1536, 1084790, -732340, -319480
231316, -840, 1997, -1762, 82110, -947590, -587300
231336, -949, 1705, -89, -422800, 178990, 1468320
231356, -642, 1980, -249, 374570, 586670, 1877750
231376, 282, 1997, -1225, 745710, -296170, 48230
231396, -267, 1997, -1498, -144550, -740950, -686210
231416, -1021, 1997, -581, -255640, 160580, 844340
231436, -474, 835, 197, 306320, 895160, 1826160
231456, -358, 1997, -305, 425390, 474740, 798630
231476, 207, 1997, -864, 146300, -317310, -642390
231496, -205, 1552, -675, -342860, -326270, -614390
231516, -529, 687, -251, -353640, 275660, 447580
231536, -478, 419, -195, -284130, 652260, 1106280
231556, -337, 71, -115, -398860, 644000, 1120070
231576, -193, -139, -5, -461090, 522830, 938490
231596, -88, -137, 16, -366310, 375060, 649600
231616, -55, -103, 26, -200900, 232330, 332220
231636, -48, -72, 30, -60060, 146510, 121800
231656, -50, -56, 27, 28140, 97370, -7770
231676, -59, -66, 19, 78190, 60340, -96810
231696, -85, -108, 4, 115500, 27440, -165690
231716, -175, -266, -6, 168910, -7560, -241080
231736, -1104, -925, -313, 270900, -56070, -365960
231756, -1998, 1997, -1719, 581770, -212940, -775810
231776, -733, 1997, -1997, 1342110, -837830, -1916040
231796, -1871, 1997, -1997, 1011780, -1643460, -2288230
231816, -1652, -884, 499, 218890, -442610, -844830
231836, -1998, 1997, -1845, -353570, 1643600, 1968120
231856, -389, 1997, -1990, 514710, -1720880, -2215080
231876, -137, 1990, -799, 17150, -698320, -1135400
231896, -581, 805, -212, 350840, 659610, 955360
231916, -687, 56, 197, 129220, 903350, 1303050
231936, -867, -460, 488, -97860, 564410, 656740
231956, -1560, 1990, -291, 27860, -422310, -1223810
231976, -505, 1997, -1282, -137970, -948500, -2236010
231996, 15, 1997, -1419, -90860, -464450, -1765680
232016, -1390, 1997, -623, 503790, 850710, 367010
232036, -769, 59, -132, -120050, 1440460, 1509270
232056, -162, -360, 17, -721910, 974470, 798700
232076, -117, -47, -8, -406350, 446880, -264460
232096, -128, -5, -2, -122290, 331660, -611520
232116, -126, 6, 4, -27790, 330680, -656670
232136, -121, 9, 0, 23170, 323120, -651770
232156, -116, 27, -17, 59850, 304780, -633780
232176, -111, 1360, -524, 98350, 290850, -609630
232196, -1120, 1997, -1249, 44800, 402220, -300370
232216, -1482, 1896, -1364, -893690, 826280, 949830
232236, -784, 232, -223, -1872220, 634200, 1381030
232256, -1280, 1997, -1544, -416010, -324310, -187040
232276, 168, 1997, -1525, 782880, -1071490, -1597750
232296, -1269, 1997, -1008, -263900, -482790, -262430
232316, -700, 44, -125, -1076810, 298410, 1522710
232336, -560, 424, -34, -941640, -4340, 1350090
232356, -541, 1973, -595, -401030, -710990, 91770
232376, 182, 1997, -1348, -441140, -1138620, -779660
232396, -354, 1997, -879, -554960, -923860, -497770
232416, -844, 1915, 180, 222950, -14910, 882210
232436, -489, 1086, 122, 469350, 566650, 1616440
232456, -273, 1462, -497, -276360, -9030, 594440
232476, 27, 828, -572, -766010, -712390, -602210
232496, 37, 253, -268, -613270, -670880, -718760
232516, 0, 121, -78, -21000, -301070, -335090
232536, -9, 90, -31, 379540, -54250, -62650
232556, -12, 98, -18, 474530, 23450, 38920
232576, -23, 133, -13, 481670, 43820, 91210
232596, -68, 358, 6, 465920, 49070, 129010
232616, -267, 1521, -27, 422170, 49630, 172830
232636, -321, 1832, -464, 166250, -1120, 223790
232656, -246, 1307, -694, -619430, -204470, 205100
232676, -326, 1944, -895, -1066940, -481180, -46340
232696, -67, 1997, -663, -290010, -620060, -484050
232716, -223, 1997, -592, 100170, -428120, -205380
232736, -359, 1472, -564, -803460, -281400, 363790
232756, -309, 1128, -473, -962150, -402990, 359240
232776, -300, 1990, -691, -461440, -652820, -152530
232796, 71, 1997, -900, -137130, -754530, -472430
232816, -293, 1997, -802, -279440, -449190, 76720
232836, -467, 1608, -375, -506940, -86730, 847070
232856, -331, 1238, -294, -536550, -191590, 784000
232876, -206, 1413, -502, -387100, -560140, 145600
232896, -2, 1259, -546, -280140, -708260, -168140
232916, -33, 994, -382, -105000, -523460, 88130
232936, -135, 650, -121, 142870, -225610, 526820
232956, -175, 455, -8, 245980, -45080, 757470
232976, -189, 287, 52, 191450, -27440, 733320
232996, -163, 176, 37, 68040, -129990, 544390
233016, -141, 118, -8, -61670, -298130, 270620
233036, -136, 147, -54, -148960, -436660, 43680
233056, -154, 232, -92, -201110, -518980, -105910
233076, -220, 609, -193, -235620, -566650, -217140
233096, -206, 1163, -414, -253190, -613480, -355740
233116, -86, 1575, -569, -212520, -632940, -485660
233136, -68, 1846, -516, -101080, -519470, -386120
233156, -239, 1895, -393, -77000, -298900, -23800
233176, -285, 1878, -462, -329420, -181650, 262640
233196, -196, 1997, -709, -679980, -315490, 144200
233216, -36, 1997, -909, -730310, -518140, -206220
233236, -114, 1997, -816, -441140, -477190, -256690
233256, -343, 1997, -688, -266140, -199080, 167580
233276, -218, 1997, -774, -571970, -70840, 478590
233296, -48, 1997, -866, -794290, -277200, 216440
233316, -64, 1997, -711, -497210, -417620, -84490
233336, -261, 1985, -512, -223860, -256340, 115290
233356, -251, 1342, -394, -373870, -64890, 482510
233376, -150, 932, -334, -609560, -99260, 518700
233396, -88, 727, -281, -555170, -252350, 281470
233416, -85, 471, -192, -317660, -333690, 73500
233436, -46, 199, -73, -130620, -313740, 22540
233456, -41, 82, -32, -59290, -262150, 57400
233476, -33, 33, -17, -53270, -228130, 86800
233496, -28, 14, -13, -62930, -210140, 96600
233516, -24, 5, -9, -71750, -197540, 95830
233536, -25, 0, -10, -76860, -185360, 88620
233556, -26, -7, -14, -78750, -171920, 76930
233576, -38, -2, -21, -66780, -142450, 26320
233596, -124, 57, -36, -36190, -134680, -39970
233616, -543, 1004, -276, 97650, -208810, -301350
233636, -705, 1997, -800, 354550, -509950, -1001630
233656, 174, 1997, -1224, 161070, -658770, -1278270
233676, -253, 1997, -774, -219520, -121520, -285040
233696, -462, 1370, -105, -225960, 347480, 517090
233716, -784, 1997, -650, 83020, -78680, -343980
233736, 219, 1997, -1105, 47110, -627690, -1389640
233756, 30, 1997, -938, -241220, -336350, -956410
233776, -224, 1768, -331, -122360, 301420, 72100
233796, -615, 1997, -343, 46620, 341530, 51520
233816, -292, 1997, -934, 141120, -182070, -945140
233836, 87, 1997, -930, 8890, -342090, -1270220
233856, -204, 1589, -477, -22960, 161280, -430780
233876, -217, 677, -118, 18200, 535780, 186550
233896, -303, 491, -120, 102270, 420700, -82810
233916, -312, 343, -108, 284410, 155120, -619640
233936, -286, 317, -101, 376320, 9380, -880110
233956, -218, 446, -106, 366870, -44660, -924000
233976, -82, 563, -84, 319760, -54110, -862610
233996, -11, 212, -17, 178220, -12040, -646730
234016, -13, 52, 1, -18410, 78260, -323050
234036, -9, 29, -2, -111930, 130130, -155680
234056, -17, 54, 5, -149730, 151340, -100940
234076, -31, 144, 19, -179200, 166950, -64680
234096, -103, 676, -31, -238210, 169610, -5810
234116, -610, 1809, -752, -440510, 150220, 149170
234136, -1283, 1997, -1598, -1131970, 96600, 578620
234156, -711, 370, -676, -1962240, -77210, 1124760
234176, -1008, 1997, -1124, -1663550, -435610, 1237670
234196, 59, 1997, -1954, 221760, -1036000, 45080
234216, -1312, 1997, -1262, 304290, -1405250, -780290
234236, -827, 998, 211, -536270, -425250, 1041740
234256, -674, 1841, -269, -181370, 152600, 2013690
234276, 143, 1997, -1248, 45780, -581840, 601370
234296, 179, 1997, -1240, -430850, -1187690, -502530
234316, -507, 1997, -480, -124390, -689220, 245910
234336, -532, 1740, 272, 1059030, 292250, 1466220
234356, -157, 1997, -852, 752850, 457730, 1285130
234376, 299, 1988, -1285, -430220, -373170, -178080
234396, -121, 1997, -651, -432040, -525980, -574490
234416, -483, 1310, 26, 719040, 156100, 302470
234436, -293, 239, 92, 376040, 696290, 962010
234456, -137, 11, 30, -110460, 431900, 563150
234476, -70, -26, 6, -258510, 248010, 275520
234496, -42, -39, -4, -274190, 161980, 118510
234516, -26, -39, -7, -253400, 126140, 20790
234536, -17, -40, -8, -223370, 116970, -47460
234556, -15, -38, -8, -195300, 121660, -99190
234576, -18, -41, -10, -169750, 134050, -141050
234596, -22, -54, -15, -143640, 150570, -179480
234616, -39, -69, -22, -110600, 169400, -223440
234636, -80, -97, -22, -61600, 187250, -285460
234656, -533, -608, 297, 25410, 187180, -400400
234676, -1998, 1997, -656, 297780, -22470, -943950
234696, -105, 1997, -1898, 599620, -725410, -2087260
234716, -1254, 1997, -1997, -50610, -512400, -1673490
234736, -850, 115, -46, -784630, 1109500, 1007650
234756, -1998, 1997, -1617, -330960, 942060, 766710
234776, -274, 1997, -1161, 1352470, -539980, -1685740
234796, 17, 1815, -876, 387590, -893970, -1773870
234816, -338, 726, -484, -648550, -38290, -81410
234836, -287, 116, -247, -560420, 462560, 771610
234856, -1268, 1997, -900, 310590, 425880, 366520
234876, -492, 1997, -906, 1437590, -115990, -861770
234896, 105, 1997, -1402, 838320, -701750, -1535660
234916, -410, 1276, -991, -649040, -255010, -392770
234936, -251, 339, -266, -580510, 479850, 861560
234956, -239, 302, -191, 367290, 578200, 690340
234976, -204, 282, -217, 1010590, 338380, -15470
234996, -209, 272, -183, 1111110, 137130, -344330
235016, -210, 247, -125, 1075200, 11550, -427420
235036, -238, 250, -1, 979370, -112630, -479500
235056, -218, 270, 63, 793660, -251580, -528220
235076, -174, 371, 57, 469980, -411880, -581000
235096, -145, 451, -17, 51660, -543900, -582610
235116, -154, 631, -127, -377160, -618030, -508900
235136, -284, 1280, -368, -745850, -651350, -393330
235156, -833, 1997, -1481, -1129730, -680960, -210000
235176, -1092, 1268, -1272, -1747830, -733880, 217000
235196, -870, 1085, -749, -2115540, -742630, 1075200
235216, -939, 1997, -1988, -424620, -848120, 1191470
235236, -718, 1997, -1997, 843360, -1597470, -632450
235256, -729, 1707, -94, -1093470, -1468740, -389410
235276, -703, 1099, 456, -514920, -270970, 1401960
235296, -546, 1997, -844, -224630, -1005970, -126350
235316, -113, 1760, -1498, -1313270, -1211140, -317800
235336, -69, 1990, -890, -691600, -603820, 704270
235356, -632, 1997, -276, 998480, 278880, 1616650
235376, -550, 1729, 446, 1109080, 467110, 1271550
235396, -51, 1997, -1042, -451290, -351540, -189000
235416, 262, 1441, -1166, -1275260, -574840, -633430
235436, -237, 1859, -588, -61390, 139160, 222530
235456, -523, 1290, -142, 918470, 800380, 989590
235476, -404, 263, 186, 619150, 933380, 1044610
235496, -124, -43, 82, 25690, 633640, 544460
235516, -50, -32, 21, -268940, 303310, 27300
235536, -38, -10, 18, -313110, 173040, -201460
235556, -33, -18, 5, -299880, 134960, -305130
235576, -34, -24, -8, -273420, 127400, -374780
235596, -51, -33, -35, -223510, 141960, -430710
235616, -102, -83, -231, -133420, 174510, -490210
235636, -377, 1099, -1112, 130130, 245490, -578410
235656, -430, 1997, -1510, 1103760, 409570, -658910
235676, -414, 1997, 121, 2079490, 585970, -342160
235696, -84, 1997, -736, 970340, 537320, 93660
235716, -103, 1474, -1363, -1129800, 108850, -174230
235736, -213, 1997, -1603, -302470, 32130, -541870
235756, -349, 1997, 72, 1862910, 354900, -264740
235776, -111, 1832, -461, 1237740, 422800, 135030
235796, 4, 1183, -1092, -667660, 70490, -100940
235816, -133, 1997, -1461, -426020, -29400, -394660
235836, -353, 1997, -94, 1399650, 278810, -210630
235856, -190, 1987, -364, 1570590, 490980, 223020
235876, -22, 1143, -791, -183330, 237860, 112350
235896, -73, 1816, -976, -709380, -23800, -279580
235916, -126, 1997, -500, 573930, 166180, -263620
235936, -253, 1060, 113, 1445080, 455980, 109620
235956, -119, 267, 43, 921970, 504490, 342160
235976, -37, 57, -39, -13440, 296030, 215810
235996, -15, 26, -52, -414190, 121170, 29400
236016, -8, -6, -48, -442050, 78330, -59010
236036, -4, -19, -69, -386260, 89460, -111510
236056, -18, -17, -71, -304850, 121240, -159390
236076, -37, 33, -85, -186830, 172620, -203210
236096, -70, 201, -153, -49420, 233520, -233310
236116, -139, 886, -299, 94500, 294350, -238490
236136, -223, 1473, -150, 353990, 420700, -116410
236156, -216, 1621, -158, -22890, 335860, -139930
236176, -188, 1728, -533, -613690, 79520, -485240
236196, -97, 1935, -805, -547470, -20930, -815850
236216, -177, 1997, -671, 142450, 168630, -721980
236236, -237, 1997, -294, 345730, 360290, -383320
236256, -169, 1997, -594, -212870, 264390, -428400
236276, -237, 1997, -1101, -296940, 69020, -828800
236296, -171, 1997, -864, 407050, 145530, -832300
236316, -214, 1997, -519, 502180, 340340, -400960
236336, -191, 1997, -721, -89250, 281470, -365820
236356, -215, 1997, -863, 107450, 132160, -677740
236376, -152, 1997, -469, 714490, 182350, -626850
236396, -147, 1479, -264, 611170, 287490, -298550
236416, -121, 925, -273, 113960, 280490, -160580
236436, -119, 732, -315, -1890, 218470, -249410
236456, -131, 652, -267, 277410, 211400, -333970
236476, -115, 481, -142, 548660, 246750, -306320
236496, -94, 369, -59, 614390, 268310, -214830
236516, -77, 263, 5, 529550, 259140, -124250
236536, -60, 165, 35, 378840, 229460, -51800
236556, -48, 97, 40, 217280, 187810, -4060
236576, -40, 63, 37, 83790, 145600, 24570
236596, -40, 65, 38, -14420, 108850, 41510
236616, -53, 104, 45, -93730, 76650, 53620
236636, -91, 287, 43, -179900, 41510, 67410
236656, -263, 1283, -103, -326620, -12740, 93800
236676, -658, 1997, -1225, -745920, -122850, 180530
236696, -541, 1362, -1176, -1628900, -290710, 466200
236716, -206, 1403, -698, -1792140, -410270, 837830
236736, -374, 1997, -1093, -136010, -494690, 601510
236756, -500, 1997, -1855, 851760, -765870, -191170
236776, -806, 1959, -1295, -658420, -675500, 211470
236796, -367, 1452, -236, -1103270, -234780, 1372560
236816, -340, 1997, -633, 175910, -352940, 1081710
236836, -178, 1997, -1317, 358890, -853930, 23100
236856, -360, 1997, -775, -486920, -846580, 163730
236876, -380, 1741, 65, -155330, -233170, 1243060
236896, -354, 1997, -438, 714350, 52920, 1358070
236916, -61, 1768, -937, 452830, -440160, 264950
236936, 80, 1189, -663, -418390, -800870, -305620
236956, -42, 964, -232, -201250, -460110, 203700
236976, -103, 595, 4, 693980, 12950, 707070
236996, -129, 247, 127, 809970, 157850, 535920
237016, -103, 82, 101, 478520, -9310, 262990
237036, -75, 43, 48, 209440, -171010, 48720
237056, -70, 40, 22, 55650, -268170, -64890
237076, -63, 46, 6, -36120, -320180, -121100
237096, -63, 66, 0, -101780, -347200, -149310
237116, -75, 136, 1, -163380, -361900, -162190
237136, -136, 513, -5, -252490, -377860, -162470
237156, -273, 1982, -466, -511210, -426090, -128450
237176, -473, 1997, -1191, -1235430, -498400, 101850
237196, -143, 968, -671, -1486800, -445340, 559230
237216, -342, 1997, -640, -237300, -389620, 533190
237236, -145, 1997, -924, 644070, -609000, -161560
237256, -426, 1997, -1381, -484260, -716800, -211960
237276, -388, 1271, -557, -1237810, -354970, 705950
237296, -281, 1374, -220, -413980, -145460, 1081430
237316, -237, 1997, -656, 309260, -339710, 492310
237336, -115, 1997, -1392, -236040, -655550, -69510
237356, -336, 1997, -823, -829290, -439600, 465220
237376, -348, 1904, -55, -65730, 31010, 1205330
237396, -262, 1997, -369, 494690, -23310, 829220
237416, 170, 1845, -801, -128730, -474670, 27580
237436, -31, 1174, -596, -607740, -502670, 54250
237456, -133, 1124, -258, -84490, -132580, 583590
237476, -309, 925, 0, 556430, 195650, 873600
237496, -197, 578, 102, 626080, 250460, 752430
237516, -133, 386, -9, 256620, 33740, 343280
237536, -82, 291, -108, -155680, -219450, -37450
237556, -32, 209, -119, -346290, -321230, -196630
237576, -4, 162, -144, -371140, -308630, -222740
237596, 1, 82, -110, -289030, -237510, -206430
237616, -6, 65, -82, -127820, -133630, -178710
237636, -27, 156, -112, 28350, -35700, -159110
237656, -100, 688, -231, 145810, 40390, -148330
237676, -193, 1386, -200, 267050, 106470, -137970
237696, -224, 1842, -209, 349020, 130970, -160790
237716, -114, 1997, -551, 72940, 17640, -307790
237736, -36, 1994, -810, -458010, -165900, -567910
237756, -175, 1997, -636, -463960, -143990, -658280
237776, -230, 1997, -344, 129920, 74550, -490840
237796, -156, 1997, -610, 289870, 178710, -353640
237816, -118, 1997, -930, -230160, 33600, -545020
237836, -160, 1997, -808, -339920, -54810, -791140
237856, -218, 1997, -467, 333060, 253470, -417340
237876, -155, 1997, -613, -137900, 172060, -485590
237896, -169, 1997, -761, -105210, 88900, -702940
237916, -171, 1991, -524, 375620, 189840, -630280
237936, -166, 1441, -243, 452550, 301070, -390530
237956, -131, 841, -158, 119420, 290710, -308210
237976, -92, 445, -144, -85330, 227010, -393540
237996, -113, 307, -134, -28630, 210700, -479710
238016, -115, 289, -128, 118440, 241780, -499100
238036, -112, 302, -109, 237230, 286860, -454440
238056, -99, 308, -67, 287210, 325780, -367500
238076, -85, 249, -14, 248360, 348530, -259630
238096, -75, 191, 14, 132580, 349580, -160020
238116, -70, 171, 27, -20580, 326830, -97300
238136, -78, 250, 23, -187250, 284830, -70770
238156, -114, 619, -26, -381360, 221480, -75040
238176, -92, 1284, -366, -684040, 118160, -117600
238196, -8, 1356, -649, -1075690, -12670, -217840
238216, -72, 1622, -744, -1024240, -32830, -331800
238236, -191, 1997, -488, -193620, 135100, -342230
238256, -187, 1997, -385, 313810, 277270, -227920
238276, 21, 1997, -912, -445550, 157710, -279860
238296, -70, 1997, -992, -1101100, -9940, -539350
238316, -208, 1997, -548, -343910, 125370, -579320
238336, -149, 1997, -486, 291900, 309120, -385700
238356, -87, 1997, -871, -398160, 199290, -462140
238376, -162, 1997, -902, -768040, 66990, -762720
238396, -245, 1997, -385, 9940, 235060, -726600
238416, -187, 1675, -251, 417270, 410620, -451290
238436, -140, 1269, -417, -92960, 331870, -458010
238456, -176, 1100, -499, -395710, 194180, -707490
238476, -196, 919, -355, -23730, 248430, -769440
238496, -178, 499, -123, 432880, 401730, -570290
238516, -145, 252, -34, 535920, 483420, -342020
238536, -118, 137, 2, 421260, 466760, -234500
238556, -95, 80, 14, 292810, 410060, -211120
238576, -76, 54, 20, 198380, 350210, -217000
238596, -64, 46, 28, 130200, 297850, -227430
238616, -57, 57, 38, 77630, 254660, -233940
238636, -57, 98, 60, 28490, 218120, -234500
238656, -74, 261, 102, -36120, 181160, -228830
238676, -154, 1029, 50, -151760, 130830, -215600
238696, -267, 1997, -826, -437500, 41510, -181020
238716, -271, 1926, -1707, -2078930, -271740, 198730
238736, -61, 1029, -852, -1510040, -250390, 419370
238756, -395, 1972, -498, 661570, -204190, 78120
238776, -143, 1997, -1397, 593320, -435540, -383530
238796, -468, 1997, -1729, -1654660, -415660, 116550
238816, -166, 1232, -525, -1320760, -210210, 716380
238836, -507, 1967, -265, 459830, -314300, 260820
238856, -197, 1997, -1330, 139370, -616140, -306600
238876, -619, 1997, -1418, -1357440, -514990, 217420
238896, -289, 1341, -291, -1106770, -169750, 1084580
238916, -487, 1947, 44, 311570, -192570, 834750
238936, -181, 1997, -1050, 222740, -638820, -89530
238956, -257, 1562, -965, -912660, -729610, -55580
238976, -224, 745, -300, -803740, -339500, 736540
238996, -136, 370, -7, 92680, -50120, 1051610
239016, -105, 159, 80, 509530, -20230, 840490
239036, -90, 58, 81, 483070, -103460, 576240
239056, -82, 22, 58, 340480, -206990, 382620
239076, -77, 11, 32, 196070, -300580, 252140
239096, -71, 2, 11, 85260, -367710, 177870
239116, -67, 0, -5, 11970, -408870, 141330
239136, -67, 2, -11, -31780, -430710, 124810
239156, -79, 21, -2, -59010, -440930, 118090
239176, -122, 93, 18, -86730, -449610, 116200
239196, -323, 715, 130, -149940, -477260, 115430
239216, -939, 1997, -1203, -406420, -577080, 115150
239236, -1716, 1997, -1997, -1535940, -916720, 201810
239256, -836, 318, -1189, -2242870, -1274910, 746410
239276, -1018, 1997, -1767, -715050, -1551830, 777630
239296, -882, 1997, -1917, 1027320, -2057160, -567000
239316, -1159, 1930, 179, -142660, -1383270, 580930
239336, -969, 1343, 30, 248220, -228270, 2170280
239356, -664, 1997, -1326, 455420, -764190, 1060220
239376, 247, 883, -1392, -469210, -1645420, -517580
239396, 240, 1997, -1350, -297010, -1389710, -244160
239416, -375, 1997, 60, 1603350, -648690, 390810
239436, -413, 1997, -1035, 2002280, -399560, 335160
239456, -130, 634, -932, -102620, -731290, -20440
239476, -458, 1261, -1017, -1295420, -858410, 18970
239496, -579, 1805, -688, 363300, -762020, -143010
239516, -264, 1268, -375, 1477490, -898940, -664790
239536, -192, 271, -196, 788200, -1060920, -745780
239556, -182, 134, -168, -388360, -867440, -68810
239576, -159, 99, -162, -408660, -816130, -13930
239596, -124, 84, -157, -398580, -763980, -140
239616, -82, 60, -143, -374360, -697970, -1400
239636, -38, 23, -129, -336420, -614250, 210
239656, 10, -32, -118, -280840, -512750, -1610
239676, 70, -137, -118, -195020, -389830, -24080
239696, 115, -365, -158, -32830, -236810, -85330
239716, -60, -319, -422, 341040, -52080, -222530
239736, -458, 667, -983, 1104950, 118720, -503860
239756, -1019, 1881, -1771, 1937250, 160510, -799470
239776, -636, 1997, -1006, 2280810, -33460, -1075620
239796, -488, 1997, -1997, 1592220, -389970, -934780
239816, -302, 508, -820, -1183420, -99190, 466270
239836, -1453, 1997, -1993, -436800, -65450, 799820
239856, -202, 1997, -1389, 1844430, -939820, -907480
239876, -210, 1966, -1092, 129780, -1208550, -1028580
239896, -80, 257, -230, -798910, -397460, 526680
239916, -582, 411, -172, 182980, -66430, 805210
239936, -1344, 1997, -542, 996730, -388990, -204540
239956, 8, 1997, -1418, 604870, -1053850, -1430940
239976, 117, 1997, -1471, -691460, -1066310, -1431500
239996, -732, 1750, -459, -508200, 12110, 192430
240016, -593, 676, 195, 538370, 764610, 1075340
240036, -704, 1154, -98, 718970, 384230, 101920
240056, -524, 899, -114, 317800, -343490, -1193430
240076, -198, 980, -226, -128520, -533050, -1548820
240096, 58, 363, -142, -365750, -389970, -1450960
240116, 16, 39, -55, -442890, -44310, -961450
240136, -12, -13, -19, -442890, 247730, -479920
240156, -20, -26, -20, -413280, 353990, -350210
240176, -25, -6, -9, -399140, 388780, -337960
240196, -37, 29, 12, -388430, 407260, -337890
240216, -58, 224, 57, -397460, 411110, -315840
240236, -151, 1159, -11, -472850, 382200, -274540
240256, -159, 1997, -1172, -819910, 283290, -202790
240276, 192, 652, -1233, -1769320, 53270, -119280
240296, -490, 1997, -1997, -2097200, -104020, -151760
240316, -282, 1997, -69, 262430, 66500, -415870
240336, 23, 1997, -1756, 1935010, 54880, -520520
240356, 29, 129, -866, -741650, -201250, -374850
240376, -457, 1469, -1021, -1869070, -172690, -229740
240396, -742, 1867, -76, 372750, 41440, -418320
240416, -109, 1997, -519, 648340, -368620, -805630
240436, 42, 1997, -1400, -1399930, -477050, -566300
240456, 14, 1092, -1124, -1418410, -170170, -98140
240476, -486, 1997, -968, 824600, 150010, -59080
240496, -282, 1997, -204, 1390760, -74410, -512960
240516, 325, 1997, -1015, -677810, -412860, -774130
240536, 119, 371, -638, -1497020, -177730, -425810
240556, -94, 122, -210, -476490, 247170, -111230
240576, -126, 113, -117, 367710, 494130, -47880
240596, -130, 107, -117, 519960, 552790, -62650
240616, -140, 110, -127, 529830, 566160, -68180
240636, -151, 122, -96, 546140, 576590, -74060
240656, -151, 118, -74, 554470, 573720, -80360
240676, -156, 106, -31, 539000, 549500, -85820
240696, -165, 87, 49, 502460, 500920, -109690
240716, -243, 102, 316, 406070, 408380, -169330
240736, -256, 727, 313, 112350, 204820, -343630
240756, -37, 1537, -256, -695660, -192920, -747460
240776, 277, 1997, -1165, -1555050, -408870, -1041810
240796, 270, 1970, -1869, -2102590, -263200, -1031380
240816, -910, 1997, -1529, -1181320, 492940, -315980
240836, -988, 1423, 557, 733040, 1468250, 805420
240856, -957, 1997, -943, 456960, 1022140, -124250
240876, 38, 1997, -1501, -266210, -79590, -2025100
240896, -763, 1997, -1034, -147140, 422660, -1482040
240916, -654, 532, -769, -10360, 1411900, 162330
240936, -916, 1598, -1162, -173250, 1561910, 376670
240956, -679, 1997, -1141, 826700, 1222900, -426160
240976, -278, 1997, -494, 1829310, 948920, -654570
240996, -80, 1764, -1170, 559720, 834610, -183680
241016, -295, 1698, -1216, -1178170, 772450, 77000
241036, -718, 1997, -760, -411670, 976360, 198800
241056, -690, 806, -83, 899500, 1371930, 548800
241076, -320, -22, -22, 711830, 1433320, 616210
241096, -194, -101, -60, 90790, 1140930, 205940
241116, -184, -97, -47, -142380, 891940, -167370
241136, -180, -83, -45, -140000, 797300, -323680
241156, -181, -68, -44, -88620, 753900, -397040
241176, -184, -46, -40, -25270, 724010, -436730
241196, -182, -21, -32, 43330, 698880, -452550
