T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
349019, -83, 766, -200, 142170, -117110, -55370
349039, -124, 753, -171, 121870, -39340, -3290
349059, -173, 810, -150, 115290, 23730, 10780
349079, -181, 889, -174, 102970, 18900, -106820
349099, -149, 1124, -269, 66780, -37170, -310450
349119, -118, 1157, -306, 15470, -60410, -442120
349139, -149, 1095, -271, -14980, 4620, -406280
349159, -197, 1113, -231, -9450, 108220, -301420
349179, -199, 1198, -223, -2450, 157430, -297850
349199, -154, 1285, -264, -32620, 140420, -402220
349219, -126, 1236, -293, -119910, 127540, -469910
349239, -154, 1202, -307, -233660, 173670, -410060
349259, -185, 1158, -280, -301910, 249760, -310590
349279, -188, 1177, -246, -288120, 298760, -298830
349299, -153, 1164, -257, -240030, 305060, -380030
349319, -127, 1022, -272, -244650, 304990, -439460
349339, -138, 940, -281, -298900, 341040, -398510
349359, -170, 956, -275, -324240, 409360, -302470
349379, -188, 962, -244, -274680, 514150, -191310
349399, -178, 996, -244, -296380, 514780, -202230
349419, -170, 1126, -299, -362880, 502530, -215250
349439, -173, 1183, -348, -437990, 507920, -191940
349459, -193, 1174, -349, -477890, 531510, -152110
349479, -209, 1207, -322, -471730, 541590, -160650
349499, -199, 1249, -305, -457100, 518840, -238420
349519, -172, 1225, -319, -465920, 485240, -329000
349539, -164, 1102, -317, -476490, 480060, -363370
349559, -172, 966, -290, -444920, 507850, -345590
349579, -188, 895, -255, -372680, 538650, -328580
349599, -188, 874, -226, -299320, 551740, -331520
349619, -176, 853, -217, -261030, 550620, -331310
349639, -169, 868, -237, -263690, 548450, -303590
349659, -173, 856, -251, -282730, 554750, -245280
349679, -185, 881, -255, -287910, 567350, -176190
349699, -198, 917, -241, -277620, 572390, -123760
349719, -193, 954, -222, -280840, 556920, -99050
349739, -185, 1091, -252, -323400, 516740, -98070
349759, -186, 1257, -321, -403900, 466060, -96740
349779, -195, 1312, -350, -487830, 424760, -76440
349799, -206, 1348, -328, -518280, 392490, -65380
349819, -201, 1422, -298, -485310, 347480, -109200
349839, -172, 1371, -304, -457940, 278880, -196210
349859, -146, 1212, -302, -467950, 215460, -255220
349879, -144, 1025, -255, -445690, 191730, -245280
349899, -142, 887, -202, -352310, 194320, -203910
349919, -129, 774, -162, -237020, 189420, -173460
349939, -114, 751, -170, -149100, 170380, -146510
349959, -111, 832, -210, -87500, 155400, -91490
349979, -134, 925, -227, -23660, 166040, 17290
349999, -186, 1094, -237, 56280, 207480, 177800
350019, -234, 1282, -241, 130200, 251650, 335720
350039, -240, 1457, -281, 165130, 262080, 428470
350059, -227, 1643, -358, 157850, 223510, 433860
350079, -248, 1716, -366, 148610, 175910, 418530
350099, -265, 1500, -275, 162960, 172550, 471100
350119, -238, 1260, -214, 166880, 181790, 539560
350139, -190, 1117, -203, 142380, 134330, 507290
350159, -167, 974, -171, 124320, 47950, 405720
350179, -151, 725, -103, 122290, -22190, 335370
350199, -149, 527, -48, 118300, -71820, 309190
350219, -166, 484, -29, 101850, -132370, 271040
350239, -207, 599, -56, 1960, -340830, 63770
350259, -244, 850, -146, -119770, -474110, -69580
350279, -261, 1235, -307, -282310, -588000, -159180
350299, -266, 1518, -436, -419510, -639870, -145530
350319, -322, 1788, -463, -462560, -621950, -26390
350339, -394, 1997, -511, -493150, -607320, 105630
350359, -403, 1986, -610, -594160, -647080, 192430
350379, -361, 1660, -535, -601440, -682220, 273280
350399, -350, 1432, -415, -442190, -670320, 373030
350419, -351, 1152, -332, -302120, -654290, 473900
350439, -322, 767, -249, -224700, -664300, 541800
350459, -277, 454, -183, -117810, -700560, 524510
350479, -274, 396, -169, 12670, -756770, 414750
350499, -320, 566, -202, 90720, -828730, 256480
350519, -369, 854, -284, 59010, -913920, 96740
350539, -375, 1082, -400, -96040, -992600, -1680
350559, -377, 1273, -485, -280700, -1016610, 32690
350579, -434, 1540, -498, -363930, -969780, 188860
350599, -524, 1813, -547, -370580, -903420, 380590
350619, -546, 1782, -610, -417760, -873600, 554190
350639, -454, 1531, -538, -409850, -862890, 698180
350659, -361, 1370, -423, -189420, -828100, 760130
350679, -302, 1167, -345, 62510, -779940, 733320
350699, -257, 912, -284, 173180, -734300, 692440
350719, -224, 712, -229, 231420, -696150, 626710
350739, -210, 585, -195, 286510, -685440, 482720
350759, -197, 522, -184, 278950, -705040, 297570
350779, -184, 661, -211, 190470, -725270, 156730
350799, -182, 873, -271, 56070, -717360, 106890
350819, -215, 983, -313, -102130, -664300, 175210
350839, -271, 1125, -325, -231140, -564620, 347690
350859, -310, 1347, -346, -277060, -461370, 506660
350879, -290, 1637, -461, -282660, -409430, 549570
350899, -271, 1745, -520, -302750, -401590, 515900
350919, -302, 1705, -427, -276570, -347830, 557270
350939, -314, 1641, -359, -161910, -229250, 675360
350959, -246, 1461, -370, -98910, -159390, 697200
350979, -173, 1233, -345, -120330, -171990, 588000
350999, -145, 909, -217, -83720, -168000, 480200
351019, -131, 620, -114, 12320, -109550, 432460
351039, -116, 460, -80, 46550, -63840, 372190
351059, -117, 455, -92, 4900, -67760, 250950
351079, -128, 574, -133, -50820, -101010, 82950
351099, -144, 840, -202, -86170, -159390, -298830
351119, -157, 1132, -267, -84770, -145530, -428680
351139, -179, 1378, -316, -103600, -94290, -473900
351159, -216, 1572, -368, -137340, -31780, -485730
351179, -248, 1744, -424, -133910, 14490, -547400
351199, -236, 1749, -428, -71750, 59920, -633150
351219, -207, 1489, -376, -25900, 136430, -636790
351239, -208, 1281, -363, -16240, 232750, -576380
351259, -226, 1181, -351, 37520, 326620, -533260
351279, -230, 1117, -318, 135520, 412230, -505960
351299, -213, 967, -257, 183680, 485380, -454160
351319, -182, 707, -211, 138950, 546700, -372260
351339, -169, 573, -182, 46970, 600460, -288190
351359, -173, 609, -186, -56210, 647500, -218540
351379, -186, 683, -206, -195510, 682850, -157080
351399, -191, 798, -271, -387030, 692790, -125580
351419, -210, 922, -338, -552160, 671930, -184940
351439, -298, 1185, -335, -539070, 646100, -364350
351459, -357, 1554, -327, -344330, 635250, -593670
351479, -328, 1618, -413, -232400, 617330, -756140
351499, -356, 1511, -528, -251580, 614950, -813960
351519, -458, 1587, -508, -101780, 690340, -772310
351539, -464, 1610, -412, 194390, 789600, -661780
351559, -373, 1401, -385, 319270, 801990, -570990
351579, -298, 1093, -338, 269990, 753760, -514710
351599, -257, 708, -214, 228830, 749700, -395220
351619, -235, 502, -109, 178640, 775670, -231420
351639, -226, 531, -61, 61390, 763910, -129360
351659, -202, 605, -80, -118790, 694400, -121940
351679, -193, 782, -185, -328370, 566580, -227640
351699, -236, 1120, -304, -423010, 430570, -433580
351719, -286, 1529, -325, -290850, 371420, -618520
351739, -297, 1724, -348, -97370, 390180, -651490
351759, -304, 1679, -466, -100240, 392630, -599830
351779, -331, 1546, -410, -129290, 360080, -623840
351799, -312, 1464, -293, 87150, 366660, -665420
351819, -266, 1409, -306, 260050, 378630, -619010
351839, -231, 1273, -356, 205520, 347620, -543760
351859, -220, 1102, -273, 162050, 325500, -478730
351879, -194, 864, -145, 257180, 343070, -399070
351899, -152, 659, -74, 308980, 347900, -311080
351919, -119, 602, -67, 218470, 307580, -247590
351939, -102, 640, -102, -75250, 203980, -148750
351959, -117, 726, -130, -201460, 182770, -59010
351979, -161, 921, -177, -320950, 167720, 42700
351999, -210, 1179, -245, -456330, 128730, 112210
352019, -225, 1485, -352, -592340, 46970, 100870
352039, -216, 1888, -497, -667100, -48370, 26110
352059, -248, 1997, -578, -664370, -87640, 13790
352079, -293, 1997, -535, -661500, -75320, 108080
352099, -253, 1798, -471, -685650, -109060, 142310
352119, -196, 1536, -428, -651630, -186760, 68670
352139, -170, 1203, -339, -554680, -213920, 58870
352159, -154, 705, -188, -450310, -194740, 141260
352179, -130, 395, -110, -350070, -194670, 192570
352199, -106, 279, -108, -237440, -227150, 163450
352219, -97, 297, -155, -88060, -261870, 86870
352239, -130, 495, -222, 131810, -276640, -16590
352259, -210, 985, -299, 399000, -280350, -138460
352279, -269, 1471, -307, 576450, -308840, -250600
352299, -283, 1535, -378, 503510, -377020, -303730
352319, -340, 1629, -486, 302610, -447790, -319130
352339, -422, 1997, -533, 299180, -502460, -415940
352359, -345, 1997, -542, 362180, -572810, -577430
352379, -267, 1737, -473, 171220, -611240, -580090
352399, -286, 1486, -378, -40530, -563640, -433580
352419, -257, 1454, -346, -58240, -528500, -405090
352439, -160, 1208, -332, -89460, -537180, -465220
352459, -91, 721, -230, -191030, -498890, -408800
352479, -61, 345, -118, -217070, -394380, -244370
352499, -37, 362, -154, -160160, -296100, -114800
352519, -17, 456, -201, -78960, -222530, -43400
352539, -36, 638, -222, 58800, -118440, 53130
352559, -120, 1059, -273, 242060, 30240, 208040
352579, -244, 1412, -262, 389690, 191520, 393610
352599, -268, 1562, -308, 434910, 323050, 546980
352619, -205, 1970, -508, 364560, 337820, 519750
352639, -261, 1997, -590, 343840, 283640, 362810
352659, -410, 1997, -489, 407190, 343280, 407470
352679, -344, 1895, -433, 322840, 482230, 648480
352699, -240, 1798, -398, 155540, 485240, 655410
352719, -248, 1510, -295, 164360, 396480, 445970
352739, -231, 917, -182, 143710, 371210, 395710
352759, -163, 441, -84, -28770, 363300, 459690
352779, -111, 192, -14, -131740, 301980, 407400
352799, -97, 120, 14, -24220, 124740, 66850
352819, -163, 251, -7, 33320, 38290, -98630
352839, -294, 691, -94, 95900, -77560, -325430
352859, -339, 1446, -310, 144620, -232540, -627760
352879, -206, 1851, -477, 107800, -315490, -756420
352899, -230, 1718, -377, 49000, -224350, -536480
352919, -401, 1846, -321, 41160, -150150, -371840
352939, -385, 1997, -535, 6230, -278460, -606620
352959, -190, 1997, -587, -78260, -387870, -825230
352979, -189, 1548, -353, -73710, -253680, -619710
352999, -246, 1320, -228, -48160, -118860, -392420
353019, -202, 1219, -277, -106540, -149800, -451290
353039, -116, 997, -289, -143990, -198380, -573580
353059, -66, 592, -161, -88340, -129920, -509460
353079, -53, 326, -66, -16240, -10290, -324870
353099, -43, 517, -127, -1260, 63140, -180740
353119, -77, 618, -173, -19040, 121030, -38150
353139, -173, 892, -258, -43820, 225470, 209090
353159, -324, 1272, -348, -73360, 342790, 475510
353179, -387, 1395, -318, -106820, 448420, 698040
353199, -306, 1600, -320, -129010, 455910, 703710
353219, -247, 1997, -559, -140770, 331100, 455840
353239, -412, 1997, -672, -236950, 253750, 360430
353259, -445, 1861, -484, -396970, 331030, 621320
353279, -294, 1604, -330, -431550, 351120, 740810
353299, -200, 1622, -370, -329000, 196630, 461300
353319, -190, 1183, -327, -321650, 59640, 247800
353339, -170, 516, -138, -378700, 54180, 332010
353359, -130, 238, -50, -331380, 68040, 418880
353379, -112, 134, -17, -208950, 21630, 336000
353399, -131, 151, -29, -65520, -59850, 149240
353419, -225, 420, -121, 75390, -153370, -76580
353439, -336, 1220, -342, 202090, -254520, -318080
353459, -255, 1780, -456, 322070, -363300, -570640
353479, -242, 1739, -384, 351190, -415310, -652470
353499, -372, 1738, -348, 232960, -355600, -444850
353519, -457, 1997, -514, 97580, -341250, -340900
353539, -278, 1997, -611, 32970, -483000, -602630
353559, -189, 1653, -400, -25550, -567700, -797580
353579, -225, 1329, -261, -71540, -434350, -582960
353599, -196, 1116, -256, -126280, -309260, -356650
353619, -114, 820, -243, -210910, -318430, -379540
353639, -56, 481, -159, -235200, -332080, -456050
353659, -24, 324, -117, -86240, -152390, -278040
353679, 1, 440, -186, -10290, -47250, -130480
353699, -34, 601, -226, 93170, 100730, 100870
353719, -188, 1170, -364, 207550, 301070, 421750
353739, -492, 1780, -409, 270480, 542360, 796530
353759, -583, 1598, -314, 194390, 670180, 948780
353779, -211, 1997, -465, 109970, 460390, 485450
353799, -106, 1997, -595, 91210, 269360, 107310
353819, -523, 1863, -529, -85330, 435330, 510860
353839, -624, 1382, -464, -313250, 578550, 901320
353859, -245, 1259, -226, -226240, 455210, 651770
353879, -164, 1434, -238, -18690, 252840, 190610
353899, -155, 870, -211, -153510, 158760, 103740
353919, -132, 364, -139, -367360, 161490, 266140
353939, -105, 166, -107, -354550, 153930, 313530
353959, -111, 101, -57, -147280, 126910, 194880
353979, -209, 317, -78, 147980, 78470, -35420
353999, -371, 1073, -223, 370860, -17290, -305690
354019, -277, 1899, -439, 469000, -174160, -594860
354039, -155, 1710, -476, 348390, -277200, -657720
354059, -274, 1438, -345, 203350, -178360, -343070
354079, -484, 1801, -327, 300440, -106400, -216370
354099, -322, 1997, -570, 378560, -277270, -550060
354119, -126, 1623, -511, 202230, -446670, -786170
354139, -183, 1128, -250, 113680, -325080, -523250
354159, -239, 1035, -143, 198800, -165620, -249060
354179, -188, 999, -209, 161770, -195230, -285740
354199, -75, 822, -262, 2590, -293090, -413560
354219, -35, 494, -165, -81970, -281120, -375760
354239, -36, 409, -111, -19250, -157990, -182210
354259, -70, 844, -213, 63210, -40460, 5950
354279, -208, 1116, -243, 90440, 60130, 199430
354299, -358, 1327, -281, 51450, 198240, 502950
354319, -298, 1332, -288, -56350, 291620, 734930
354339, -204, 1738, -386, -100170, 253400, 668430
354359, -230, 1997, -481, 5110, 136360, 381780
354379, -376, 1734, -429, 18060, 124180, 350490
354399, -324, 1298, -302, -150010, 226730, 640780
354419, -216, 1212, -216, -216720, 247170, 741440
354439, -162, 1222, -220, -66570, 138460, 487410
354459, -145, 857, -182, 8890, 20440, 242270
354479, -136, 492, -111, -89530, -18760, 244090
354499, -135, 342, -61, -85260, -37730, 288610
354519, -171, 362, -29, 39900, -109550, 105420
354539, -248, 687, -68, 115010, -235970, -172410
354559, -266, 1286, -258, 49630, -385840, -439810
354579, -166, 1503, -440, -99890, -460740, -542080
354599, -191, 1414, -360, -119350, -372470, -389830
354619, -320, 1643, -248, -42560, -280840, -261310
354639, -292, 1905, -415, -151130, -357490, -384650
354659, -143, 1672, -531, -362110, -452970, -541170
354679, -127, 1265, -346, -312760, -349790, -446250
354699, -165, 1146, -203, -146160, -188790, -259140
354719, -154, 1040, -215, -170450, -144200, -194110
354739, -96, 859, -265, -283290, -168420, -229530
354759, -59, 644, -225, -254730, -142310, -243810
354779, -55, 531, -162, -90650, -46480, -182210
354799, -67, 691, -184, 49560, 57260, -77350
354819, -114, 905, -236, 112700, 151410, 61740
354839, -189, 1064, -268, 127190, 254870, 245350
354859, -223, 1197, -292, 131740, 340760, 383810
354879, -230, 1488, -341, 172550, 379120, 397320
354899, -257, 1875, -415, 221270, 385630, 346920
354919, -321, 1931, -461, 164990, 408660, 388430
354939, -317, 1559, -389, 11620, 452620, 519610
354959, -258, 1307, -277, -51730, 458570, 541520
354979, -214, 1172, -216, -9800, 406420, 412790
354999, -176, 934, -189, -40110, 333060, 291900
355019, -142, 635, -150, -141960, 270620, 244230
355039, -121, 422, -98, -175560, 224140, 206430
355059, -130, 392, -71, -100030, 180880, 121520
355079, -177, 589, -100, 24080, 126420, -12250
355099, -226, 951, -174, 138950, 49770, -180250
355119, -216, 1269, -279, 207970, -47600, -356370
355139, -200, 1370, -338, 207550, -123690, -451780
355159, -260, 1439, -324, 192220, -132860, -413140
355179, -326, 1637, -336, 229460, -119280, -361550
355199, -281, 1760, -408, 260260, -169820, -436520
355219, -195, 1493, -388, 200200, -259700, -555870
355239, -179, 1188, -282, 124810, -268800, -528220
355259, -182, 1062, -209, 123550, -205870, -399210
355279, -150, 969, -201, 120330, -174860, -330260
355299, -99, 779, -190, 59780, -186200, -321440
355319, -64, 611, -159, -7140, -183050, -286300
355339, -55, 659, -173, -25410, -136850, -188160
355359, -106, 906, -218, 10640, 30800, 143990
355379, -211, 1095, -241, -5110, 141960, 387100
355399, -280, 1225, -258, -59710, 213920, 563010
355419, -256, 1383, -305, -97720, 201810, 559720
355439, -227, 1752, -409, -74410, 146510, 445130
355459, -290, 1941, -442, -66570, 149940, 456120
355479, -337, 1561, -353, -140070, 204050, 611730
355499, -273, 1321, -291, -185220, 189910, 633290
355519, -209, 1357, -280, -116760, 102690, 464590
355539, -185, 1258, -254, -52150, 31290, 326760
355559, -166, 808, -155, -72730, 7420, 326340
355579, -142, 452, -73, -91840, -16730, 329700
355599, -147, 391, -57, -52850, -75460, 233030
355619, -183, 515, -74, 21070, -164010, 49000
355639, -232, 871, -157, 74480, -274820, -182280
355659, -221, 1248, -288, 48860, -382410, -383950
355679, -199, 1371, -342, -33950, -429100, -452480
355699, -260, 1492, -309, -84490, -393540, -379330
355719, -320, 1798, -348, -113190, -372330, -344820
355739, -259, 1988, -496, -222180, -433930, -451780
355759, -177, 1746, -484, -355880, -470540, -533120
355779, -173, 1467, -330, -349160, -378770, -437570
355799, -162, 1198, -263, -296940, -267750, -305270
355819, -115, 919, -248, -327810, -228410, -265930
355839, -71, 660, -211, -347060, -207900, -271950
355859, -46, 449, -153, -270200, -147560, -246680
355879, -34, 408, -146, -142450, -58030, -180810
355899, -41, 647, -241, -24010, 34510, -92400
355919, -115, 925, -282, 98630, 149030, 48230
355939, -251, 1286, -304, 235200, 310030, 273490
355959, -322, 1450, -292, 306810, 463960, 492870
355979, -273, 1725, -394, 273000, 522690, 550480
355999, -272, 1997, -563, 216510, 464380, 403060
356019, -414, 1997, -520, 185570, 446180, 351470
356039, -387, 1639, -414, 61040, 542990, 567140
356059, -276, 1449, -332, -102340, 574490, 672070
356079, -227, 1405, -279, -95970, 481810, 481320
356099, -202, 1031, -218, -67200, 388640, 299810
356119, -155, 535, -145, -185640, 337190, 284340
356139, -119, 306, -89, -281470, 291970, 286720
356159, -117, 248, -59, -222250, 236810, 196840
356179, -160, 385, -78, -62090, 176750, 38500
356199, -229, 787, -171, 115220, 108290, -143710
356219, -237, 1309, -296, 354550, -65520, -469490
356239, -209, 1484, -360, 350140, -107310, -463610
356259, -261, 1553, -378, 328510, -94010, -354830
356279, -361, 1821, -411, 377440, -115920, -361690
356299, -341, 1997, -493, 400540, -222740, -522270
356319, -218, 1705, -449, 304710, -295330, -574070
356339, -210, 1300, -318, 237790, -253750, -436170
356359, -234, 1200, -249, 243740, -220220, -353220
356379, -201, 1192, -263, 208740, -254660, -389620
356399, -126, 966, -243, 118930, -284340, -402080
356419, -80, 568, -130, 58310, -248220, -304640
356439, -56, 428, -100, 49280, -184030, -171640
356459, -52, 715, -184, 49910, -132440, -61740
356479, -102, 782, -182, 45500, -51240, 114800
356499, -200, 1010, -220, 27090, 65450, 369740
356519, -277, 1227, -258, -13160, 154700, 569730
356539, -274, 1522, -335, -50960, 183400, 639310
356559, -270, 1996, -473, -48580, 153860, 574980
356579, -360, 1997, -530, -34230, 149100, 556780
356599, -395, 1997, -449, -83650, 205030, 688240
356619, -294, 1657, -362, -149870, 207200, 732130
356639, -216, 1395, -299, -124950, 119700, 574000
356659, -196, 988, -200, -86800, 55160, 457450
356679, -169, 576, -97, -101500, 39340, 464170
356699, -140, 332, -38, -112070, 11480, 451710
356719, -128, 231, -10, -83370, -51450, 350630
356739, -155, 283, -15, -32270, -138670, 182770
356759, -240, 638, -83, 7210, -245000, -27860
356779, -268, 1209, -260, -6160, -372190, -271180
356799, -189, 1542, -432, -99330, -491540, -487690
356819, -207, 1613, -394, -198730, -504420, -514080
356839, -316, 1873, -330, -198030, -397110, -342790
356859, -297, 1997, -543, -233520, -358680, -274890
356879, -166, 1995, -610, -423640, -457450, -427910
356899, -167, 1603, -382, -500990, -463960, -493080
356919, -194, 1396, -265, -360990, -309400, -330750
356939, -161, 1260, -319, -351470, -220710, -211190
356959, -94, 1002, -329, -476420, -238910, -241850
356979, -65, 621, -190, -462840, -228900, -298480
356999, -50, 301, -71, -281470, -135380, -271950
357019, -37, 325, -104, -137340, -36330, -199430
357039, -24, 539, -248, -89810, 18900, -150150
357059, -64, 624, -276, 138110, 233450, 91280
357079, -191, 1213, -379, 341250, 415660, 299810
357099, -359, 1703, -361, 471170, 589890, 502460
357119, -370, 1857, -360, 399840, 650860, 556430
357139, -267, 1997, -598, 215880, 553210, 379050
357159, -358, 1997, -645, 151830, 541590, 353570
357179, -473, 1862, -462, 45220, 671860, 615160
357199, -335, 1446, -382, -158200, 669410, 660800
357219, -239, 1388, -326, -182070, 539350, 413280
357239, -207, 1094, -231, -150850, 452200, 245420
357259, -162, 562, -135, -257810, 407120, 236600
357279, -113, 251, -94, -349860, 348180, 207830
357299, -100, 168, -99, -302400, 285320, 103180
357319, -124, 197, -103, -108290, 240520, -50540
357339, -201, 549, -203, 170730, 207900, -216720
357359, -275, 1250, -297, 445550, 166670, -358190
357379, -242, 1645, -304, 618940, 112210, -421890
357399, -210, 1545, -404, 498680, 61530, -329770
357419, -281, 1696, -543, 347970, 40670, -215460
357439, -361, 1997, -517, 561190, 31010, -263130
357459, -253, 1997, -431, 769510, -39550, -388430
357479, -178, 1506, -432, 533610, -126630, -355600
357499, -208, 1209, -341, 348180, -123830, -221690
357519, -220, 1174, -222, 486010, -101430, -206290
357539, -160, 983, -154, 540750, -149800, -277270
357559, -95, 620, -118, 337330, -222180, -275590
357579, -66, 426, -104, 107940, -243950, -174580
357599, -60, 562, -138, 17500, -221340, -60480
357619, -101, 769, -148, 16380, -173740, 53550
357639, -206, 1021, -176, 9240, -98910, 227290
357659, -324, 1255, -256, -80710, -27510, 447300
357679, -332, 1398, -362, -248360, -6720, 623420
357699, -268, 1680, -444, -349300, -51450, 658420
357719, -297, 1997, -463, -237650, -105700, 567070
357739, -387, 1978, -441, -90090, -99050, 546210
357759, -342, 1583, -397, -158830, -60480, 681590
357779, -247, 1416, -323, -233240, -74130, 743820
357799, -207, 1309, -256, -88830, -131320, 616210
