T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
263966, -36, 50, 19, -20510, -97720, -29470
263986, -58, 207, -16, -45500, -109690, -24430
264006, -70, 1022, -286, -92960, -117600, 700
264026, -141, 1243, -358, -166040, -63770, 145460
264046, -177, 813, -185, -182350, 31080, 341460
264066, -120, 344, -34, -78890, 1400, 257180
264086, -92, 137, -7, 14350, -117670, 2170
264106, -99, 263, -23, 26810, -208040, -174300
264126, -133, 715, -169, -10430, -260680, -262710
264146, -44, 1493, -496, -51450, -279160, -292180
264166, -86, 1948, -587, -13580, -167930, -111440
264186, -231, 1920, -374, 126420, 70700, 270620
264206, -263, 1881, -292, 156590, 144550, 370790
264226, -162, 1997, -653, 35490, -94920, -43470
264246, 22, 1997, -851, -28420, -284550, -381640
264266, -126, 1997, -566, 110810, -108220, -112280
264286, -232, 1832, -313, 197470, 142590, 301770
264306, -174, 1924, -475, 35700, 82740, 214130
264326, -29, 1997, -721, -88060, -154630, -188790
264346, -31, 1997, -616, 4550, -182350, -272580
264366, -176, 1681, -340, 142730, 35490, 77210
264386, -175, 1088, -194, 63280, 177870, 341180
264406, -122, 895, -217, -101850, 85470, 211820
264426, -79, 946, -288, -118930, -74480, -72870
264446, -29, 1260, -366, -15400, -131390, -214060
264466, -76, 1425, -343, 102690, -56560, -119770
264486, -183, 1143, -206, 137760, 101220, 159740
264506, -169, 791, -138, 21980, 202790, 375550
264526, -127, 621, -135, -110740, 147490, 312970
264546, -100, 596, -154, -104160, 7840, 62300
264566, -66, 604, -165, 2520, -94570, -156520
264586, -43, 550, -135, 96320, -115920, -227990
264606, -40, 384, -70, 131530, -75250, -160930
264626, -46, 217, -19, 111020, -14000, -30520
264646, -45, 126, 3, 61530, 31010, 81970
264666, -42, 66, 14, 12530, 44380, 136220
264686, -36, 27, 21, -25060, 39970, 153510
264706, -31, 10, 22, -51380, 26810, 150430
264726, -27, 7, 20, -68320, 10990, 138110
264746, -26, 2, 15, -81480, -3850, 127190
264766, -26, 0, 13, -91490, -16310, 119630
264786, -28, -1, 17, -95760, -25480, 112910
264806, -32, 0, 17, -96250, -43960, 92470
264826, -38, 1, 15, -96250, -58380, 73920
264846, -63, 29, 15, -92540, -78190, 40600
264866, -181, 307, -5, -86800, -117040, -31290
264886, -281, 1251, -274, -71820, -244510, -273770
264906, -135, 1946, -609, -52150, -414540, -619850
264926, 14, 1916, -628, -36680, -329840, -508340
264946, -175, 1451, -333, 27510, 8260, 82390
264966, -232, 983, -119, -12810, 204050, 447300
264986, -228, 782, -101, -118930, 79100, 248710
265006, -231, 1049, -250, -143010, -193410, -243950
265026, 57, 1806, -601, -101850, -352870, -581770
265046, -17, 1997, -671, 23310, -251930, -473900
265066, -268, 1997, -412, 162050, 84770, 90440
265086, -249, 1586, -201, 42560, 288470, 475650
265106, -226, 1982, -536, -135450, 73500, 125440
265126, 8, 1997, -882, -14910, -224420, -444290
265146, -107, 1997, -663, 207340, -140700, -351470
265166, -309, 1910, -396, 183260, 212660, 287210
265186, -233, 1501, -378, -87360, 320950, 532840
265206, -126, 1931, -578, -89390, 75110, 97790
265226, -12, 1997, -645, 184800, -115010, -302330
265246, -198, 1965, -462, 256480, 1610, -97860
265266, -255, 1307, -311, 22400, 244300, 398020
265286, -196, 1007, -268, -175350, 285320, 523250
265306, -140, 1101, -278, -34020, 116690, 190260
265326, -85, 1007, -215, 217490, -48720, -172760
265346, -44, 595, -86, 245910, -94430, -249200
265366, -47, 288, -40, 99330, -51450, -110740
265386, -50, 195, -25, -35840, -8960, 29890
265406, -57, 205, -47, -98070, 10290, 100660
265426, -67, 250, -68, -119840, 17710, 129430
265446, -68, 210, -50, -103670, 23730, 130410
265466, -62, 129, -14, -48300, 22470, 93800
265486, -56, 94, 4, 17920, 8050, 24850
265506, -56, 94, 8, 54880, -16590, -48020
265526, -63, 137, 8, 59360, -44310, -107940
265546, -79, 276, -11, 41230, -72030, -154910
265566, -80, 554, -91, -2170, -102270, -193760
265586, -55, 604, -153, -80220, -131950, -218470
265606, -40, 415, -134, -181300, -135240, -189420
265626, -42, 321, -120, -239960, -92120, -95970
265646, -56, 372, -132, -218890, -31290, -5670
265666, -82, 457, -124, -54670, 62230, 58170
265686, -98, 458, -80, 31430, 77980, 31640
265706, -96, 390, -39, 53200, 53340, -35350
265726, -87, 376, -31, 5180, 2870, -114940
265746, -91, 598, -109, -72660, -43680, -174720
265766, -68, 820, -228, -145810, -65380, -195790
265786, -51, 851, -289, -153300, -27510, -137900
265806, -76, 709, -225, -49140, 73010, -7630
265826, -117, 895, -232, 86590, 166250, 97090
265846, -147, 1144, -242, 162960, 204330, 123620
265866, -153, 1421, -295, 142520, 179830, 75320
265886, -117, 1700, -450, 40250, 115640, -13370
265906, -100, 1958, -574, -14980, 89320, -48650
265926, -140, 1997, -600, 75530, 147770, 25620
265946, -183, 1997, -563, 174650, 223440, 126770
265966, -148, 1997, -648, 79100, 200900, 98000
265986, -86, 1997, -694, -65100, 104230, -50680
266006, -106, 1997, -514, -2240, 92400, -92750
266026, -129, 1534, -327, 87640, 157010, -1400
266046, -114, 1117, -240, 8540, 168490, 36120
266066, -86, 912, -226, -106400, 119140, -23870
266086, -70, 961, -268, -130340, 79170, -91630
266106, -79, 1275, -345, -76580, 84840, -101360
266126, -119, 1405, -327, -4620, 134820, -33180
266146, -140, 1213, -251, 6230, 190540, 67060
266166, -116, 901, -197, -68110, 186830, 84140
266186, -87, 705, -170, -125510, 124460, -10290
266206, -65, 483, -114, -106540, 71190, -112980
266226, -53, 253, -44, -56420, 57680, -154630
266246, -44, 146, -11, -24850, 65100, -150640
266266, -50, 310, -59, -19950, 68880, -140070
266286, -60, 818, -230, -30030, 69440, -125650
266306, -110, 1008, -274, -39970, 95830, -62720
266326, -145, 730, -163, -43680, 179550, 100730
266346, -126, 419, -61, -57890, 244790, 230300
266366, -104, 273, -35, -60060, 212240, 173320
266386, -105, 368, -56, -34510, 123480, 5040
266406, -106, 593, -131, 3780, 40320, -156310
266426, -64, 677, -172, 32620, -19810, -270830
266446, -46, 490, -109, 51730, -34790, -295680
266466, -53, 529, -123, 45360, 6650, -200690
266486, -77, 801, -211, 21210, 59570, -73430
266506, -139, 844, -250, -3570, 112420, 52990
266526, -1205, 1745, -796, 371140, -63420, 524720
266546, 639, 1997, 1825, 419580, -537320, 111930
266566, 719, 1375, -1719, 235340, -602000, -327810
266586, -455, 1180, -554, -195300, -688450, 195860
266606, -145, 1141, -274, -273910, -763280, 122780
266626, -288, 997, -101, -151690, -501900, -11550
266646, -372, 1172, -46, -94640, -251440, -13370
266666, -258, 1073, 0, -86590, -150640, -23310
266686, -262, 933, 122, -109270, -147140, -49280
266706, -275, 929, 179, -94920, -137970, -43190
266726, -293, 926, 256, -66360, -91140, 0
266746, -311, 939, 328, -52990, -56700, 20930
266766, -344, 915, 355, -45920, -47670, 13930
266786, -349, 890, 344, -43960, -48020, 3920
266806, -409, 908, 337, -37730, -39690, 7770
266826, -410, 910, 301, -36050, -33460, 12180
266846, -361, 899, 324, -51520, -49630, 4060
266866, -330, 886, 327, -73220, -63140, -5740
266886, -317, 874, 344, -94010, -64330, -9800
266906, -358, 865, 411, -120890, -65660, -23310
266926, -284, 800, 382, -157010, -88270, -52010
266946, -182, 693, 508, -202440, -129430, -75530
266966, -201, 552, 655, -236670, -146300, -77560
266986, -191, 555, 747, -238000, -137830, -66640
267006, -124, 382, 653, -212660, -180320, -48370
267026, -31, 345, 845, -188370, -185570, -11410
267046, -55, 348, 854, -133070, -147210, 5670
267066, 231, 411, 1001, -91210, -82460, 2450
267086, -307, 448, 1083, -62860, -63700, 37730
267106, -219, 307, 1047, -26460, -70770, 85470
267126, -181, 447, 995, -37030, -52990, 43260
267146, 110, 526, 812, -30310, -104720, 27580
267166, 41, 463, 881, -34930, -115710, -7210
267186, -7, 441, 942, -28000, -54810, -7700
267206, -91, 467, 995, -15890, 11060, 9800
267226, -66, 426, 1009, -9380, 32900, 17360
267246, -9, 381, 979, -16310, 10920, 14070
267266, -54, 373, 981, -16100, -4830, 17500
267286, -30, 404, 986, 140, 4690, 26390
267306, 11, 393, 958, 9380, 770, 29540
267326, 0, 395, 949, 7630, -13580, 25410
267346, 17, 402, 937, 7770, -8680, 22890
267366, 0, 409, 923, 12040, -840, 23100
267386, 8, 424, 923, 9870, -10920, 12670
267406, 72, 409, 892, 5950, -23590, 8750
267426, 12, 437, 922, 10150, -22750, 9870
267446, -312, 959, 1998, 17360, -10780, 11200
267466, -101, 492, 1211, -700, -10010, 7070
267486, 106, 481, 928, -12600, -21630, 5880
267506, 52, 451, 958, -1820, -13930, 6860
267526, 27, 448, 971, 700, -3500, 14560
267546, 65, 430, 969, -4340, -13090, 10640
267566, 78, 417, 957, -9170, -15890, 5530
267586, -1202, -469, 1743, -7770, -9240, 5460
