T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
187054, -176, 1290, -307, 34580, -114450, -33460
187074, -70, 161, -25, 74410, -329000, -446600
187094, -53, 72, -5, 3710, -321860, -424620
187114, -31, 89, -39, -35210, -301070, -387170
187134, -12, 203, -75, -53410, -280070, -364280
187154, 66, 1017, -401, -37800, -222740, -290850
187174, -366, 1158, -275, 4830, -58030, 33460
187194, -691, 1595, -324, 53900, 329700, 797930
187214, -441, 567, 27, -98910, 558320, 1263500
187234, -387, 701, -98, -305480, 392630, 1011290
187254, -393, 744, -186, -164920, -196560, -126350
187274, -218, 572, -176, -38780, -585130, -947870
187294, -27, 557, -255, -122640, -597940, -1054970
187314, -2, 116, -69, -155050, -453950, -879900
187334, -14, 27, -11, -66780, -228620, -529830
187354, -12, 17, -13, 18760, -91980, -317100
187374, -4, 37, -23, 51100, -44450, -254660
187394, 1, 86, -37, 75250, -10640, -219240
187414, 6, 143, -60, 112210, 33740, -154630
187434, -22, 168, -46, 156520, 90580, -28210
187454, -57, 299, -79, 203280, 170590, 153510
187474, -155, 728, -176, 226870, 250460, 321720
187494, -490, 1436, -307, 98910, 473900, 817180
187514, -486, 997, -147, -200410, 561470, 1094380
187534, -301, 339, 9, -386330, 331100, 749000
187554, -395, 818, -214, -70770, -153090, -248640
187574, -292, 1564, -499, 205800, -446040, -904190
187594, 35, 1249, -400, 204400, -392980, -800170
187614, -63, 292, -51, 133000, -66430, -108780
187634, -92, 330, -60, 55020, 132160, 329840
187654, -240, 1235, -172, -7070, 166810, 426790
187674, -245, 1409, -256, -198030, 141470, 466130
187694, -206, 1452, -352, -337050, -5390, 264320
187714, -107, 1997, -608, -76650, -196560, -164780
187734, -27, 1997, -606, 219100, -226940, -307370
187754, -180, 1997, -501, 121730, -57190, 42980
187774, -186, 1363, -338, -167300, 82110, 387450
187794, -159, 1201, -322, -168980, -770, 241780
187814, -110, 1456, -380, 88200, -170660, -151340
187834, -29, 1879, -487, 204890, -239750, -318430
187854, -111, 1911, -500, 92750, -150150, -114310
187874, -184, 1594, -381, -67760, 20370, 256900
187894, -191, 1496, -319, -55860, 62580, 330960
187914, -137, 1836, -419, 119140, -88410, -12460
187934, -22, 1997, -539, 166880, -236320, -315980
187954, -87, 1741, -467, 40670, -186830, -198730
187974, -163, 1312, -276, -26950, 3710, 171080
187994, -161, 1022, -166, 31780, 93310, 309050
188014, -131, 981, -179, 102900, -3920, 85260
188034, -61, 1208, -298, 85750, -146440, -194320
188054, -13, 1367, -379, -490, -191380, -267190
188074, -96, 1032, -271, -63280, -95340, -77140
188094, -135, 730, -139, -48930, 70630, 226870
188114, -121, 478, -56, -15260, 147910, 349580
188134, -96, 317, -17, -7700, 105350, 249340
188154, -78, 276, -19, -24010, 10570, 62300
188174, -64, 263, -28, -58030, -72870, -95060
188194, -43, 236, -37, -98910, -120820, -184310
188214, -32, 180, -34, -137270, -136570, -215180
188234, -24, 122, -30, -163380, -126840, -202930
188254, -17, 104, -29, -171990, -102900, -170380
188274, -16, 154, -54, -165340, -73360, -134610
188294, -20, 302, -111, -148610, -39900, -96180
188314, -42, 384, -134, -118370, 6790, -36400
188334, -74, 293, -83, -67130, 83160, 75880
188354, -91, 206, -44, 31500, 219660, 259980
188374, -96, 174, -20, 49210, 219100, 228060
188394, -93, 137, -5, 64680, 181370, 130900
188414, -77, 84, 3, 84700, 118860, -6930
188434, -70, 76, -3, 106540, 59360, -132300
188454, -102, 275, -37, 121660, 17920, -215880
188474, -115, 1004, -207, 119070, -16380, -277550
188494, -63, 1448, -378, 53410, -27440, -268590
188514, -120, 1373, -382, -42770, 74620, -33320
188534, -183, 1101, -270, -74830, 225750, 266140
188554, -189, 1062, -200, -30380, 264250, 310660
188574, -168, 1367, -274, 52920, 158200, 64190
188594, -84, 1801, -430, 85960, 18480, -220780
188614, -77, 1997, -550, 70, 7840, -217210
188634, -191, 1913, -518, -120820, 157920, 105140
188654, -184, 1740, -384, -134050, 288960, 355530
188674, -178, 1997, -447, 17080, 226590, 186270
188694, -60, 1997, -608, 136570, 52010, -183400
188714, -77, 1997, -662, 16940, 13020, -232750
188734, -169, 1859, -495, -114940, 166810, 81830
188754, -189, 1624, -333, -13440, 274960, 250250
188774, -138, 1675, -321, 171990, 193130, 38850
188794, -58, 1628, -387, 161210, 51660, -224000
188814, -61, 1503, -438, -18270, 29120, -217630
188834, -126, 1364, -379, -117670, 133210, 4480
188854, -165, 1172, -236, -33950, 244580, 186690
188874, -153, 1071, -154, 111370, 246190, 139580
188894, -106, 1027, -172, 137830, 135170, -80010
188914, -57, 1016, -237, 20930, 23520, -254170
188934, -30, 968, -273, -114170, -1260, -263060
188954, -73, 771, -222, -154070, 63840, -134050
188974, -94, 546, -118, -84630, 156660, 17570
188994, -93, 345, -34, 4620, 202580, 73570
189014, -90, 294, -14, 40110, 181230, 20650
189034, -87, 323, -18, 27440, 122710, -81060
189054, -80, 382, -43, -9240, 57190, -184030
189074, -59, 353, -62, -57890, 2800, -262920
189094, -38, 216, -44, -102130, -23590, -293720
189114, -28, 106, -20, -118440, -16240, -272720
189134, -23, 52, -3, -106680, 8190, -229880
189154, -21, 28, 2, -84000, 31430, -194040
189174, -19, 23, 1, -62300, 48720, -168490
189194, -17, 43, -14, -23450, 75880, -125160
189214, -18, 133, -54, 1540, 95830, -91420
189234, -23, 544, -205, 43050, 139860, -16660
189254, -118, 876, -272, 109480, 258160, 196490
189274, -259, 839, -183, 136990, 437710, 528920
189294, -284, 631, -67, 37940, 501900, 662830
189314, -144, 358, 10, -71330, 370860, 436800
189334, -168, 406, -76, -39270, 111230, -63350
189354, -157, 594, -154, 70560, -77560, -454510
189374, -76, 808, -239, 142310, -129710, -563500
189394, -10, 1263, -364, 162540, -62090, -403200
189414, -221, 1715, -422, 108640, 124880, 29470
189434, -342, 1428, -309, -83300, 342440, 551040
189454, -248, 904, -138, -295680, 330470, 626990
189474, -255, 1123, -238, -204960, 21840, 43820
189494, -114, 1962, -525, -1890, -266000, -560630
189514, -20, 1997, -706, 1540, -272860, -584150
189534, -335, 1987, -512, -129990, 34510, 49000
189554, -214, 1130, -149, -288050, 297570, 624680
189574, -272, 1265, -246, -245770, 141260, 356790
189594, -128, 1997, -577, -25270, -209790, -354410
189614, 41, 1997, -795, 32200, -331660, -608370
189634, -344, 1997, -541, -21350, -49280, -56980
189654, -231, 1289, -142, -92050, 315630, 663180
189674, -251, 1373, -263, -96530, 252210, 550690
189694, -107, 1792, -480, 69090, -114870, -175980
189714, 19, 1914, -577, 113820, -290500, -513800
189734, -218, 1603, -397, 35210, -107100, -135590
189754, -266, 1199, -186, -35910, 193270, 470890
189774, -242, 1023, -144, -83930, 264880, 623770
189794, -209, 1423, -325, -4480, 28980, 161630
189814, -49, 1791, -533, 98210, -253820, -398510
189834, -44, 1401, -383, 77140, -296660, -473340
189854, -149, 962, -183, 45570, -82600, -50960
189874, -173, 607, -49, 40950, 115710, 336770
189894, -174, 468, -29, 28490, 115640, 336630
189914, -171, 467, -72, 39340, -46550, 25550
189934, -145, 508, -114, 52920, -230300, -324240
189954, -75, 650, -195, 31990, -330260, -513590
189974, -22, 493, -160, -140, -337120, -529340
189994, -22, 271, -76, 4130, -258370, -386890
190014, -27, 126, -19, 45570, -141120, -170730
190034, -28, 61, 3, 78050, -64540, -24570
190054, -29, 51, 8, 87360, -29820, 59010
190074, -39, 87, 4, 81830, -31920, 66710
190094, -69, 234, -16, 71260, -38080, 68600
190114, -96, 542, -82, 41860, -54530, 61600
190134, -90, 515, -101, -18690, -77420, 56630
190154, -68, 358, -98, -56910, -88760, 60060
190174, -75, 515, -149, -34860, -88620, 53130
190194, -73, 625, -176, 42770, -71260, 47530
190214, -65, 461, -102, 144620, -37170, 62160
190234, -58, 283, -34, 190680, -11830, 85820
190254, -76, 442, -55, 169190, -9590, 98490
190274, -117, 933, -156, 95970, -20580, 113680
190294, -131, 1039, -248, -54670, -35420, 157080
190314, -109, 672, -203, -175980, -34160, 220990
190334, -59, 165, -53, -110880, -23030, 225260
190354, -35, 51, -14, 26040, -26180, 158270
190374, -83, 303, -66, 92540, -34160, 102620
190394, -149, 1249, -241, 124110, -43470, 59500
190414, -116, 1934, -436, 104160, -105700, -62720
190434, -73, 1997, -634, -54320, -159320, -119070
190454, -113, 1997, -625, -196280, -101430, 30800
190474, -184, 1997, -451, -88340, -5880, 184450
190494, -144, 1997, -438, 87850, -32760, 82110
190514, -78, 1705, -437, 10360, -143990, -118860
190534, -75, 1036, -286, -156240, -151410, -101780
190554, -75, 629, -160, -139930, -64330, 56000
190574, -106, 952, -213, -48580, -10360, 132930
190594, -119, 1573, -360, 10570, -9800, 113610
190614, -104, 1997, -493, 35420, -34720, 55930
190634, -108, 1997, -560, 17430, -44310, 40530
190654, -133, 1997, -489, -2310, -9170, 109830
190674, -134, 1752, -392, 24290, 27160, 166810
190694, -109, 1543, -354, 60620, 4760, 108710
190714, -88, 1360, -327, 65100, -45640, 7840
190734, -83, 1157, -273, 60550, -60970, -21770
190754, -92, 1007, -217, 69440, -38780, 17150
190774, -105, 967, -189, 78050, -18830, 51800
190794, -112, 1175, -241, 67620, -26740, 38220
190814, -106, 1353, -306, 36540, -58030, -13510
190834, -94, 1308, -307, -3010, -88550, -62300
190854, -92, 1028, -222, -22260, -91280, -65730
190874, -95, 864, -167, -12740, -72310, -36820
190894, -96, 791, -148, -9310, -66990, -65450
190914, -85, 700, -138, -79240, -117740, -113400
190934, -74, 601, -125, -117320, -138740, -145180
190954, -59, 527, -124, -134190, -139440, -147000
190974, -54, 488, -115, -130760, -122850, -122360
190994, -50, 477, -114, -115990, -95550, -79170
191014, -53, 436, -103, -97020, -62440, -24570
191034, -53, 324, -67, -81900, -32130, 27090
191054, -50, 201, -30, -72380, -14770, 56000
191074, -44, 129, -13, -66220, -12460, 56560
191094, -44, 137, -18, -59010, -17990, 40390
191114, -61, 355, -82, -47320, -23310, 21000
191134, -66, 584, -152, -20160, -21070, 6930
191154, -69, 594, -142, 34580, 1260, 19320
191174, -74, 519, -105, 94570, 39340, 61460
191194, -90, 614, -109, 117390, 63490, 93170
191214, -98, 634, -114, 100940, 64400, 96950
191234, -81, 440, -85, 67410, 48090, 74690
191254, -61, 299, -62, 50750, 25410, 33460
191274, -59, 358, -85, 62160, 9730, -6090
191294, -68, 665, -167, 87640, 7000, -26180
191314, -80, 830, -196, 118790, 23030, -10990
191334, -99, 723, -140, 135940, 61460, 54810
191354, -118, 732, -127, 110600, 90440, 117950
191374, -127, 822, -152, 54390, 76860, 111160
191394, -127, 999, -220, 630, 24430, 29400
191414, -105, 1189, -293, -18550, -36470, -82880
191434, -88, 1189, -276, 8890, -63070, -146510
191454, -109, 1245, -255, 38290, -36050, -104020
191474, -136, 1438, -303, 1890, 5600, -5740
191494, -139, 1678, -402, -98140, 18270, 59640
191514, -128, 1996, -515, -165480, -6020, 39620
191534, -111, 1997, -579, -87080, -41370, -51100
191554, -117, 1997, -524, 49630, -44800, -98560
191574, -123, 1795, -441, 17920, -6930, -22820
191594, -110, 1376, -355, -115150, 23030, 64120
191614, -97, 1174, -285, -93870, 14770, 41370
191634, -85, 1134, -248, 47950, -4060, -35000
191654, -81, 1364, -298, 127610, -8540, -65380
191674, -109, 1546, -373, 88410, 8820, -16450
191694, -135, 1564, -389, -13720, 49910, 96600
191714, -144, 1594, -365, -62090, 91630, 193060
191734, -128, 1598, -328, 22890, 88270, 161070
191754, -89, 1438, -307, 92260, -15610, -59500
191774, -80, 1154, -275, -21980, -11480, -17920
191794, -86, 932, -229, -69580, 25270, 67760
191814, -106, 953, -212, -29330, 49280, 101990
191834, -131, 1176, -228, 36050, 36470, 56420
191854, -131, 1291, -236, 51170, -17640, -52010
191874, -90, 1061, -222, -24010, -79940, -149310
191894, -66, 841, -200, -110530, -100660, -165550
191914, -64, 671, -161, -126910, -80780, -125440
191934, -66, 504, -107, -91560, -51870, -83580
191954, -64, 358, -62, -54740, -37520, -68670
191974, -68, 347, -51, -43190, -42560, -80500
191994, -83, 556, -93, -55300, -58450, -103180
192014, -67, 490, -96, -87850, -76090, -121870
192034, -46, 203, -33, -126630, -84350, -122290
192054, -31, 64, -2, -137970, -83300, -118020
192074, -23, 16, 7, -130550, -81410, -124040
192094, -20, 5, 10, -119350, -77420, -132230
192114, -19, 8, 3, -108010, -71260, -138880
192134, -20, 53, -19, -95410, -63000, -143500
192154, 14, 496, -269, -73010, -47600, -141820
192174, -32, 974, -366, 24010, 25130, -70350
192194, -209, 954, -165, 292110, 258720, 243950
192214, -279, 789, -14, 401870, 467180, 556360
192234, -178, 369, 38, 204400, 460180, 560700
192254, -106, 234, -4, -76160, 247940, 242970
192274, -120, 603, -170, -184800, 37940, -105560
192294, -51, 1248, -449, -133630, -61810, -315560
192314, -51, 1527, -413, 75950, -47040, -367990
192334, -187, 1158, -179, 301420, 136850, -72730
192354, -242, 903, -104, 226030, 329070, 341180
192374, -196, 833, -144, -74340, 329630, 453180
192394, -159, 1059, -315, -276500, 154350, 208950
192414, -102, 1496, -445, -165340, -51940, -210280
192434, -60, 1918, -435, 141330, -116130, -426930
192454, -200, 1997, -398, 281470, -5950, -227920
192474, -221, 1665, -380, 59360, 161840, 191940
192494, -216, 1809, -493, -268520, 177870, 340760
192514, -110, 1997, -615, -145880, -8610, -17220
192534, -55, 1997, -466, 258720, -169330, -404320
192554, -134, 1239, -293, 241500, -115220, -267680
192574, -122, 580, -144, -97510, 41510, 134610
192594, -103, 392, -97, -233100, 79660, 261170
192614, -147, 896, -213, 80290, -68390, -111720
192634, -107, 1694, -383, 212310, -138740, -285670
192654, -55, 1997, -513, 148610, -123480, -223090
192674, -179, 1968, -512, -106190, 26180, 150220
192694, -192, 1336, -317, -220150, 129150, 397250
192714, -160, 1089, -212, -28700, 37800, 184870
192734, -110, 984, -186, 146020, -122150, -163100
192754, -70, 853, -193, 91910, -191030, -271110
192774, -38, 866, -220, -51310, -152040, -142590
192794, -89, 1098, -317, -150150, -52990, 96950
192814, -175, 1145, -292, -163800, 73500, 361900
192834, -192, 978, -151, -84770, 140980, 472500
192854, -170, 824, -105, 33040, 46410, 250460
192874, -123, 704, -122, 65310, -144130, -128730
192894, -80, 575, -139, -8960, -255920, -326130
192914, -33, 404, -115, -81690, -252140, -304430
192934, -21, 214, -66, -96950, -187250, -181020
192954, -21, 132, -41, -66990, -115990, -57680
192974, -23, 124, -37, -25830, -64540, 22330
192994, -37, 197, -58, 15050, -27580, 70770
193014, -56, 337, -87, 59850, 5670, 105700
193034, -89, 506, -91, 113330, 38640, 132930
193054, -114, 593, -72, 153930, 57680, 139720
193074, -118, 571, -63, 141330, 37240, 96600
193094, -91, 448, -68, 68600, -26600, -700
193114, -70, 381, -85, -10080, -94920, -102690
193134, -48, 366, -108, -40040, -126910, -157290
193154, -37, 441, -138, -18200, -117390, -156660
193174, -45, 683, -192, 38850, -74690, -107100
193194, -83, 806, -171, 108010, -4340, -5460
193214, -115, 612, -82, 146090, 78960, 136220
193234, -111, 334, -10, 100450, 120470, 228270
193254, -152, 724, -80, 9800, 88970, 199570
193274, -146, 1266, -274, -67970, 10920, 81340
193294, -73, 1803, -538, -148190, -103110, -111020
193314, -63, 1997, -598, -146720, -164080, -243530
193334, -170, 1974, -380, 18060, -60130, -109270
193354, -185, 1467, -256, 115920, 101640, 161560
193374, -127, 1315, -335, -53130, 91070, 177870
193394, -70, 1307, -403, -209440, -60340, -72310
193414, -48, 1270, -343, -128170, -137130, -256900
193434, -84, 1153, -228, 69020, -71190, -202090
193454, -139, 1161, -196, 143780, 45220, 147210
193474, -149, 1316, -296, -151270, 71610, 141400
193494, -120, 1505, -432, -175000, -13090, -13510
193514, -89, 1756, -471, 52010, -50960, -159670
193534, -89, 1614, -328, 238070, 3010, -110670
193554, -119, 1263, -234, 123410, 74340, 60900
193574, -128, 1194, -291, -96740, 86870, 150500
193594, -118, 1368, -386, -140420, 53690, 100800
193614, -116, 1706, -421, 59570, 24360, -19740
193634, -111, 1791, -342, 245490, 27860, -70280
193654, -117, 1427, -278, 129080, 50400, 6160
193674, -108, 1052, -267, -110600, 54670, 82740
193694, -104, 976, -271, -151830, 34790, 55580
193714, -106, 1021, -238, 18550, 12600, -44660
193734, -95, 966, -169, 183260, -4270, -130060
193754, -78, 796, -117, 159880, -16660, -140840
193774, -70, 680, -120, -280, -23450, -96040
193794, -66, 610, -151, -148330, -23310, -42350
193814, -57, 422, -123, -204050, -13650, -4690
193834, -50, 298, -81, -158900, 4270, 7770
193854, -62, 505, -131, -73990, 21700, 350
193874, -91, 976, -217, 6020, 39060, -6300
193894, -118, 1209, -221, 63280, 61180, 8330
193914, -109, 856, -155, 23660, 74900, 44730
193934, -69, 381, -76, -100170, 57330, 49980
193954, -46, 191, -45, -163940, 26670, 9380
193974, -41, 221, -65, -144270, 11270, -34860
193994, -51, 586, -177, -91630, 15050, -60550
194014, -65, 933, -247, -8820, 40670, -58310
194034, -110, 1071, -218, 96250, 105000, 16240
194054, -1998, -475, -18, 125650, 188580, 161560
194074, -15, 1997, 485, 23520, 179970, 172270
194094, -70, 629, -101, -63770, -39970, -544460
194114, -318, 1269, -250, -313110, -150430, -325500
194134, -239, 987, -125, -84350, -138250, -45150
194154, -344, 1033, 389, -90580, 36680, -61040
194174, -479, 817, 270, -168700, -4410, -22260
194194, -466, 747, 215, -103670, 7700, -22260
194214, -467, 875, 276, -54810, 16030, 15820
194234, -432, 919, 226, -65870, -1330, 49840
194254, -306, 954, 204, -53130, -20790, 86940
194274, -355, 959, 277, -48930, -12810, 77560
194294, -441, 931, 223, -79520, 16940, 41440
194314, -273, 840, 193, -1400, 77840, -23310
194334, -289, 743, 252, -68740, 84280, 2520
194354, -243, 730, 252, -180740, 60830, 24010
194374, -323, 826, 453, -211330, 25130, 45360
194394, -385, 718, 643, -294630, 7560, 106470
194414, -275, 671, 648, -398300, -81130, 158970
194434, 84, 528, 515, -354200, -147910, 161140
194454, -475, 566, 972, -305620, -16730, 116340
194474, -193, 668, 881, -226870, 302890, 59990
194494, -132, 760, 1163, -75390, 220920, 93660
194514, -412, 705, 1235, -57820, 188510, 40040
194534, -232, 724, 633, 33950, 105000, 6160
194554, -285, 651, 301, 93660, 72590, 19880
194574, -302, 544, 371, 3710, 113120, 1750
194594, -184, 670, 515, -96390, 165970, 3990
194614, -795, 480, 1032, -199640, 199080, 70
194634, -503, 340, 1116, -280070, 144410, -65730
194654, -344, 440, 748, -189560, 86030, -35210
194674, -965, 457, 991, -61530, 31220, 27020
194694, -376, 496, 761, -79940, -46550, 38710
194714, -580, 508, 903, -96320, -81270, 101150
194734, -360, 312, 856, -101360, -27860, 94990
194754, -465, 496, 805, -78750, -10360, 114100
194774, -381, 362, 966, -64190, 9800, 86940
194794, -349, 423, 975, -100030, 11830, 70210
194814, -434, 274, 889, -74200, 7770, 49210
194834, 534, 14, -1539, -35700, -10220, 52920
194854, -709, 187, 1137, -110600, -36890, 31360
194874, -675, 267, 1207, -270830, -37030, -56700
194894, -278, 358, 990, -63210, -10360, 25130
194914, -350, 282, 1027, 21490, -2030, 83860
194934, -387, 153, 1014, 26250, -16940, 100590
194954, -358, 290, 1037, 32130, -21000, 110390
194974, -488, 253, 1024, 22680, 6720, 63070
194994, -630, 732, 662, 8330, 4900, 37380
195014, -253, 350, 986, -64050, 27930, 15330
195034, -530, 412, 1477, -94990, 86450, -8050
195054, -526, 484, 1218, -88480, 101430, -43890
195074, -245, 193, 822, -23590, -5040, 50120
195094, -370, 196, 821, 53900, -108360, 150570
195114, -306, 218, 833, 22610, -77840, 106050
195134, -373, 324, 951, -6440, -34300, 66150
195154, -384, 276, 1008, 4620, 13790, 28350
195174, -308, 289, 999, 21840, -7490, -12040
195194, -301, 310, 956, 38500, -38150, -7420
195214, -311, 365, 926, 55090, -63350, -1400
195234, -322, 345, 932, 65660, -64750, -9380
195254, -240, 366, 938, 67550, -52430, -20230
195274, -171, 392, 948, 60340, -51870, -21980
195294, -206, 413, 962, 45360, -47740, -11550
195314, -153, 415, 925, 31990, -38430, 5390
195334, -251, 414, 964, 27440, -25130, 6370
195354, -221, 416, 877, 15120, -35420, 7630
195374, -195, 370, 829, -23800, -48510, 28980
195394, -126, 261, 927, -83650, -23520, 34090
195414, -61, 296, 946, -98070, -1750, 22470
195434, -159, 298, 948, -71330, 19670, -1120
195454, -190, 257, 998, -92540, 29540, -6230
195474, -183, 190, 1044, -134540, 18270, -3220
195494, -276, 144, 1260, -139370, 8120, -22330
195514, -370, 99, 1133, -74200, -14280, 3780
195534, 44, 556, 832, -14280, -71680, 24640
195554, 65, 240, 599, -73290, -68670, 3920
195574, -351, 230, 1810, -67760, 11900, -7770
195594, -2, 252, 1209, -69860, -29190, -140
195614, 122, 19, 885, 14700, -238420, 67830
195634, 188, 94, 813, 21840, -242690, 65380
195654, 176, 127, 843, 3150, -142100, 40040
195674, 28, 153, 1104, -17570, -20300, 11690
195694, 83, -307, 79, -20860, 65730, -6790
