T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
73652, -274, 606, -100, 89810, -483070, 700350
73672, -361, 1229, -329, -84070, -663110, 522970
73692, -375, 1359, -495, -236250, -695870, 633150
73712, -291, 1189, -369, -84560, -626080, 812350
73732, -287, 1124, -224, 330540, -581840, 734370
73752, -289, 966, -228, 442890, -692440, 410340
73772, -217, 428, -216, 214410, -822850, 211750
73792, -170, 97, -174, 85540, -845600, 213360
73812, -133, 8, -153, 141680, -813820, 233380
73832, -115, 87, -188, 252980, -773920, 210350
73852, -91, 462, -314, 376040, -725550, 168560
73872, -82, 953, -352, 538370, -640360, 160440
73892, -146, 1189, -207, 641270, -517580, 257460
73912, -218, 841, -95, 504420, -418250, 434980
73932, -227, 567, -99, 224700, -402010, 547470
73952, -209, 517, -167, 68110, -450800, 512120
73972, -164, 422, -215, 98980, -514990, 358050
73992, -136, 456, -263, 271740, -562380, 136570
74012, -134, 1215, -518, 454860, -571410, -41650
74032, -76, 1997, -678, 626640, -521010, -99190
74052, -265, 1997, -564, 746550, -352520, 104020
74072, -381, 1997, -535, 505540, -148890, 489370
74092, -284, 1997, -976, 43680, -231980, 436170
74112, -108, 1997, -903, 167930, -504770, -104090
74132, -134, 1991, -429, 545720, -487480, -206290
74152, -180, 881, -134, 447510, -260680, 194600
74172, -87, 74, 0, 160790, -175490, 397950
74192, -38, -30, -5, 58170, -231770, 299530
74212, -31, -36, -19, 77070, -267260, 194670
74232, -38, -21, -8, 119070, -261590, 144900
74252, -78, 41, -6, 163030, -249620, 95480
74272, -211, 389, -21, 184380, -253120, 32830
74292, -263, 959, -193, 174860, -305900, -104230
74312, -107, 1077, -375, 78820, -438690, -351960
74332, -18, 620, -278, -58450, -490770, -443730
74352, -26, 338, -131, -43750, -345590, -231070
74372, -54, 508, -137, 89320, -152040, 30030
74392, -135, 977, -191, 175770, -31290, 173950
74412, -249, 1227, -198, 185710, 58870, 297220
74432, -256, 1304, -297, 47670, 110670, 425670
74452, -174, 1489, -481, -204610, 63350, 434840
74472, -129, 1995, -625, -310660, -41160, 287140
74492, -227, 1997, -567, -78050, -55720, 153440
74512, -350, 1997, -526, 60340, 181720, 456540
74532, -206, 1937, -582, -260610, 128870, 451710
74552, -136, 1719, -501, -118510, 42910, 238840
74572, -130, 1381, -289, 189420, 67130, 147140
74592, -128, 746, -107, 160790, 121310, 227080
74612, -104, 325, -51, -40530, 132370, 306040
74632, -128, 519, -117, -162400, 116830, 319550
74652, -151, 901, -254, -214410, 105140, 310450
74672, -149, 965, -284, -215250, 97720, 281680
74692, -123, 674, -162, -110530, 106470, 226100
74712, -88, 357, -57, 1750, 106260, 141960
74732, -56, 173, -13, 26600, 88480, 65380
74752, -41, 70, 10, 3360, 66500, 8820
74772, -34, 64, 9, -21000, 52010, -29540
74792, -57, 136, 7, -39620, 42070, -59920
74812, -196, 761, -72, -62930, 31010, -86800
74832, -232, 1381, -400, -128450, -29890, -189700
74852, -241, 1997, -714, -104230, -115500, -399210
74872, -220, 1997, -704, 224490, -85680, -503230
74892, -273, 1997, -476, 456400, 28910, -363020
74912, -266, 1997, -534, 159950, 39970, -238000
74932, -275, 1957, -642, -58100, -62790, -384790
74952, -235, 1997, -501, 247940, -96250, -572250
74972, -186, 1687, -319, 488320, -55160, -550830
74992, -160, 1264, -283, 301630, -33950, -412230
75012, -169, 1006, -307, 31080, -48300, -345450
75032, -210, 1020, -333, 26740, -63490, -398930
75052, -203, 1194, -305, 237090, -62160, -494690
75072, -145, 1132, -216, 400820, -52500, -522620
75092, -99, 819, -143, 340900, -32690, -424690
75112, -67, 421, -80, 120960, -3640, -262010
75132, -45, 146, -32, -58520, 21420, -143150
75152, -30, 81, -23, -116760, 37660, -104230
75172, -34, 345, -104, -108080, 52570, -107940
75192, -71, 1079, -320, -83790, 78120, -102550
75212, -307, 1401, -373, -80570, 155610, 28070
75232, -497, 1382, -398, -197330, 329490, 423360
75252, -324, 1041, -285, -468440, 441420, 784840
75272, -207, 1291, -352, -651070, 331800, 718340
75292, -119, 1934, -490, -439320, 77280, 198800
75312, -125, 1833, -479, -114450, -81970, -250460
75332, -300, 1336, -465, -172620, -4970, -111930
75352, -312, 1117, -433, -518490, 167510, 362180
75372, -213, 1115, -352, -599130, 124810, 452060
75392, -212, 1857, -438, -216020, -17990, 39200
75412, -126, 1997, -660, -54670, -107730, -223370
75432, -232, 1997, -795, -269430, -2310, 22960
75452, -247, 1599, -462, -341740, 186130, 394590
75472, -197, 889, -177, -26600, 172970, 248080
75492, -104, 121, -6, 203700, 17500, -144830
75512, -58, 79, -7, 199430, -78680, -326760
75532, -52, 33, -2, 176190, -99820, -356020
75552, -47, 60, -9, 150360, -102480, -343700
75572, -46, 144, -36, 136710, -95550, -331730
75592, -29, 1017, -287, 123900, -70910, -284620
75612, -149, 697, -191, 75670, 48090, -21000
75632, -202, 625, -199, 21770, 279440, 441560
75652, -226, 491, -91, 2310, 368480, 572250
75672, -288, 522, -83, 97860, 309820, 356860
75692, -451, 1650, -356, 337610, 102830, -172340
75712, -10, 1997, -735, 477050, -147770, -682500
75732, -265, 1997, -1048, 244020, -144690, -552370
75752, -724, 1921, -606, -134960, 274890, 364280
75772, -408, 1510, -275, -105210, 458710, 674800
75792, -294, 1233, -248, 330400, 95270, -142590
75812, -114, 73, -3, 356370, -221060, -702380
75832, -112, 98, -32, 125510, -261730, -673400
75852, -95, 116, -3, 54460, -257390, -666680
75872, -78, 114, -12, 30170, -231350, -653590
75892, 6, 260, -106, -630, -203420, -609280
75912, -22, 984, -496, -14560, -153020, -513030
75932, -601, 986, -273, -17080, 139860, 136150
75952, -1325, 1997, -821, -120680, 596540, 1113490
75972, -846, 447, -96, -481180, 741650, 1582210
75992, -1206, 1894, -509, -791280, 568190, 1554280
76012, -274, 1997, -1325, 17080, -310100, -168070
76032, -46, 1964, -773, 376110, -1022630, -1599920
76052, -337, 271, -95, -88970, -474810, -533750
76072, -359, 320, -119, -176260, 277130, 859810
76092, -334, 222, -96, -263340, 376460, 1061200
76112, -301, 118, -55, -325710, 349720, 1015560
76132, -256, -152, 41, -371140, 294350, 940800
76152, -440, -1307, 563, -382690, 208530, 824180
76172, -1113, 1099, -143, -293440, 14700, 472430
76192, -1192, 1997, -478, -61600, -580860, -775460
76212, 296, 1997, -1970, -278740, -926730, -2060450
76232, -1900, 1997, -1783, 202300, 437500, -277900
76252, -1140, 303, 15, 154280, 1756580, 1807750
76272, -904, 720, -257, -594790, 937020, 408310
76292, -1071, 882, -225, 294210, -29540, -1545180
76312, -823, 984, -231, 552090, -272650, -1906730
76332, 34, 708, -292, 397880, -301280, -1679930
76352, -29, 69, -17, 231210, -11830, -824040
76372, -34, 49, 11, 165760, 193830, -234010
76392, 30, 213, -40, 155890, 210000, -123830
76412, -132, 635, -97, 115360, 245350, 93730
76432, -498, 679, -189, -102480, 346080, 628180
76452, -1032, 1996, -670, -416570, 427140, 1133090
76472, -1370, 1661, -740, -824320, 415030, 1546580
76492, -777, 569, -235, -916930, 202930, 1606710
76512, -1378, 1997, -1550, 326410, -611940, -74970
76532, 194, 1997, -1564, 451290, -1342950, -1505070
76552, -719, 1588, -290, -141610, -527590, -12880
76572, -491, 375, 42, 76790, 396340, 1448370
76592, -279, -2, 104, 54390, 424830, 1349040
76612, -153, -87, 98, 3990, 224630, 928620
76632, -105, -101, 88, 15190, 46620, 596610
76652, -84, -92, 66, 33950, -82670, 377020
76672, -79, -76, 51, 48790, -182910, 217840
76692, -87, -56, 39, 54600, -264040, 94500
76712, -130, -41, 53, 45360, -333830, -10010
76732, -405, 84, 193, 11060, -406980, -122290
76752, -881, 1997, -150, -117950, -550760, -343560
76772, 66, 1997, -1885, -725690, -961170, -967120
76792, 144, 1997, -1997, -1634850, -1153110, -1462370
76812, -1679, 1997, -108, -114940, 5810, -371140
76832, -538, 1845, 169, 1562330, 1478960, 1346450
76852, -174, 1963, -755, -405370, 787500, 158970
76872, -252, 1142, -632, -977130, -118440, -1698550
76892, -326, 160, -192, 10850, 445900, -1264200
76912, -303, 280, -140, 489510, 982450, -298900
76932, -291, 174, -38, 480550, 1023050, -80010
76952, -274, 97, 171, 367710, 973490, 22400
76972, -183, 74, 299, 160440, 858760, 54670
76992, -50, 261, 51, -250600, 590310, -70910
77012, -19, 385, -28, -786100, 200340, -360640
77032, -94, 587, -59, -1048180, -10290, -573230
77052, -336, 1031, -576, -1161720, -87080, -724010
77072, -331, 1997, -1298, 19250, 109410, -1277570
77092, -487, 1997, -379, 1213450, 682500, -460740
77112, -659, 1340, -29, 698460, 995260, 547680
77132, -302, 988, -259, -641480, 719250, 655410
77152, -99, 780, -562, -1157030, 225050, 47670
77172, -234, 1997, -1220, -147490, 129920, -527240
77192, -546, 1997, -376, 1118740, 514290, -171010
77212, -645, 1844, -433, 405930, 780710, 662690
77232, -104, 754, -731, -1127210, 411390, 622300
77252, -104, 492, -495, -992180, 15050, -35420
77272, -181, 631, -341, 203280, 45430, -446250
77292, -129, 1052, -158, 821590, 159600, -408170
77312, -116, 669, 29, 737310, 193480, -156310
77332, -120, 226, 21, 216090, 198800, 216440
77352, -159, 321, -5, -170240, 152110, 392630
77372, -289, 870, -140, -356860, 83720, 433230
77392, -232, 1050, -413, -594230, -27160, 449330
77412, -169, 949, -465, -657510, -141260, 385420
77432, -199, 1596, -472, -33740, -151270, 157710
77452, -196, 1912, -233, 652120, -128870, -86870
77472, -184, 1406, -245, 463400, -175350, -91980
77492, -174, 807, -285, -224910, -225960, 104440
77512, -140, 505, -243, -515340, -240870, 237370
77532, -192, 612, -185, -286160, -248150, 153790
77552, -349, 1330, -202, 127470, -298620, -137200
77572, -244, 1997, -371, 250390, -424690, -460950
77592, -74, 1997, -675, -141260, -534800, -551320
77612, -175, 1604, -572, -627620, -438620, -220360
77632, -325, 1832, -348, -530670, -231000, 144060
77652, -320, 1997, -472, -74550, -211330, 14490
77672, -112, 1997, -753, -109970, -429870, -422800
77692, -69, 1250, -516, -568400, -481880, -443590
77712, -100, 398, -101, -559650, -240870, -53480
77732, -53, 35, 13, -224210, -63980, 133140
77752, -41, 19, 18, -70420, -58170, 62020
77772, -37, 10, 22, -61460, -92890, -20510
77792, -40, 13, 27, -74620, -113190, -60620
77812, -61, 54, 29, -92190, -129010, -88060
77832, -140, 361, -7, -112630, -146650, -116270
77852, -156, 1092, -302, -150920, -180390, -164500
77872, -49, 1267, -547, -213640, -246960, -276150
77892, -58, 1117, -434, -146580, -239750, -336770
77912, -129, 1150, -300, 241850, -31500, -153020
77932, -231, 1541, -271, 649740, 300860, 234640
77952, -233, 1763, -394, 493640, 265090, 193340
77972, -183, 1997, -720, 412580, 167580, 19880
77992, -199, 1997, -853, 588420, 185640, -14770
78012, -323, 1997, -641, 645400, 333970, 220570
78032, -237, 1997, -615, 314580, 353500, 312130
78052, -155, 1997, -602, 232330, 233240, 92260
78072, -151, 1600, -380, 471730, 237720, 21070
78092, -161, 883, -154, 488810, 327880, 177730
78112, -115, 286, -38, 299390, 365260, 298760
78132, -89, 173, -36, 165060, 349930, 304360
78152, -138, 398, -79, 118090, 335930, 277620
78172, -165, 952, -233, 100170, 320180, 233660
78192, -161, 1189, -289, 114520, 281960, 135800
78212, -162, 1175, -248, 149870, 258720, 63560
78232, -138, 741, -116, 126840, 247730, 46620
78252, -92, 262, -12, 29190, 211120, 18410
78272, -65, 93, 16, -58450, 147770, -60410
78292, -118, 198, 28, -99400, 90160, -147910
78312, -300, 702, 5, -121450, 30660, -248990
78332, -432, 1632, -275, -184380, -120050, -515620
78352, -172, 1997, -850, -289590, -340550, -960680
78372, -117, 1997, -906, -249970, -309470, -1056230
78392, -353, 1997, -437, 33180, 98420, -465640
78412, -457, 1997, -514, 20440, 345170, -18060
78432, -353, 1997, -861, -167580, 28910, -565110
78452, -137, 1997, -561, 13440, -200970, -1084300
78472, -171, 1106, -207, 204680, 23660, -734370
78492, -175, 570, -94, 110250, 245770, -265230
78512, -219, 604, -160, -26320, 232330, -234500
78532, -244, 970, -311, 22890, 121240, -461930
78552, -172, 1090, -316, 217070, 40810, -676130
78572, -88, 691, -134, 386820, 55440, -657510
78592, -65, 298, -24, 360290, 146440, -391370
78612, -65, 264, -9, 198100, 216930, -124180
78632, -131, 815, -100, 52570, 233660, 14630
78652, -259, 1268, -355, -97370, 230580, 117880
78672, -348, 1245, -558, -415380, 235340, 336910
78692, -224, 905, -420, -728770, 252770, 604730
78712, -212, 1067, -228, -602000, 256760, 655760
78732, -225, 1684, -170, -43540, 220010, 372960
78752, -158, 1997, -433, 230650, 100310, 6930
78772, -265, 1696, -711, -782740, -48510, 133840
78792, -237, 1212, -526, -832790, 69440, 458850
78812, -270, 1436, -264, -395990, 129150, 477960
78832, -266, 1997, -314, -147630, 25970, 214550
78852, -165, 1997, -684, -440440, -161770, -17220
78872, -103, 1585, -637, -659820, -173600, 66010
78892, -170, 1028, -264, -300230, -22470, 255710
78912, -193, 772, -54, 46270, 19810, 219800
78932, -189, 672, -60, 26250, -107100, 4200
78952, -156, 602, -148, -135240, -277130, -232400
78972, -103, 434, -188, -200130, -369880, -381990
78992, -82, 427, -269, -94710, -350560, -415870
79012, -120, 728, -361, 150220, -260680, -382620
79032, -223, 1326, -322, 483630, -152670, -328020
79052, -352, 1670, -138, 650160, -113260, -283360
79072, -335, 1987, -517, 324380, -249200, -363860
79092, -41, 1604, -675, -49000, -455630, -620620
79112, -58, 394, -154, 129080, -314090, -469770
79132, -72, 109, -19, 460670, -38220, -93660
79152, -79, 49, 0, 561330, 700, -40880
79172, -180, 380, 18, 543550, -59920, -103530
79192, -230, 1314, -118, 459550, -161280, -197820
79212, -28, 1303, -537, 94430, -320670, -279370
79232, -68, 1028, -518, -288750, -293720, -36190
79252, -259, 1427, -374, -61250, 35770, 481950
79272, -389, 1583, -69, 398930, 376530, 820470
79292, -294, 1851, -250, 420350, 430080, 757050
79312, -121, 1997, -880, -93940, 151200, 374850
79332, -334, 1997, -661, -404180, 18410, 262990
79352, -411, 1934, -157, -31990, 271180, 607110
79372, -198, 1253, -246, 66850, 338520, 647640
79392, -104, 552, -251, -373660, 16940, 193410
79412, -27, 146, -77, -537250, -152460, -51870
79432, -24, 90, -45, -430500, -116830, -36680
79452, -23, 176, -83, -345800, -68390, 5040
79472, -43, 337, -129, -296590, -34300, 41440
79492, -114, 692, -199, -237860, 17640, 114660
79512, -231, 1015, -208, -172060, 96110, 245140
79532, -335, 911, -124, -148400, 165060, 382830
79552, -365, 1181, -302, -171990, 95270, 278880
79572, -325, 1755, -598, -80290, -172690, -253260
79592, -138, 1985, -583, 134120, -391510, -764260
79612, -223, 1977, -379, 305270, -340550, -736470
79632, -367, 1997, -397, 104090, -107240, -185780
79652, -359, 1997, -806, 33460, -314300, -557480
79672, -169, 1997, -709, 225470, -377090, -756840
79692, -154, 1561, -322, 278040, -194950, -430430
79712, -159, 751, -140, 85260, -96110, -179550
79732, -116, 429, -143, -10360, -144550, -251020
79752, -128, 733, -287, 58450, -180110, -378350
79772, -105, 741, -229, 230580, -141680, -413210
79792, -83, 432, -76, 361970, -58800, -317310
79812, -56, 129, 9, 311500, -16450, -200340
79832, -43, 33, 27, 207760, -23870, -150850
79852, -37, 7, 34, 145810, -45570, -149380
79872, -33, 2, 34, 101570, -66500, -156450
79892, -31, 47, 15, 64050, -84840, -162890
79912, 57, 1611, -533, 26880, -96810, -160020
79932, -687, 1997, -993, -37520, 41440, 140000
79952, -1030, 1545, -389, -136430, 634130, 1276240
79972, -433, 1279, -70, -184170, 816340, 1526000
79992, -181, 1997, -873, 129430, 194530, 197680
80012, -482, 1997, -1548, -118650, -194040, -491050
80032, -1110, 1997, -919, -788060, 281400, 602910
80052, -379, 1598, -151, -706300, 625310, 1330910
80072, -143, 1997, -539, -140140, 161000, 359870
80092, -54, 1766, -755, -327670, -291550, -461930
80112, -539, -310, -493, -794500, -131320, -48720
80132, 161, 371, -1515, -914130, 229180, 527870
80152, -323, -100, -1061, -1179080, 653660, 346430
80172, -1042, -111, -377, -577290, 1298640, -187810
80192, -823, 130, -325, -9380, 1791440, -437360
80212, -643, 392, -312, 527590, 1653750, -357000
80232, -374, 94, 149, 737870, 1438080, -260960
80252, -589, 269, 585, 432600, 1220310, -171570
80272, -311, 169, -87, -174020, 878640, -119560
80292, -279, 103, -107, -644490, 192640, 308630
80312, -311, 87, -68, -733040, -239750, 633010
80332, -508, 672, -28, -637350, -364070, 637420
80352, -391, 1997, -869, -557410, -526610, 539980
80372, 102, 1997, -1270, -595000, -834260, 179130
80392, -551, 1997, -83, -178430, -771960, 232120
80412, -573, 1997, -514, 778470, -155190, 940310
80432, -201, 1701, -1047, 265860, -165550, 845110
80452, -23, 971, -556, -538160, -739690, 38990
80472, -34, 344, -162, 874790, -463680, 54950
80492, -81, 493, -78, 894950, -408590, 109340
80512, -247, 1096, 19, 632240, -441630, 157850
80532, -391, 800, -173, -55790, -526960, 379540
80552, -559, 1186, -435, -586670, -627270, 605640
80572, -478, 891, -433, -680820, -735840, 686210
80592, -388, 986, -421, -268030, -876750, 412230
80612, -201, 1242, -514, 75250, -1014720, 490
80632, -133, 872, -426, 36960, -971810, 38850
80652, -125, 380, -175, 70840, -727020, 456050
80672, -136, 395, -97, 250950, -501690, 740180
80692, -239, 631, -7, 385630, -390740, 768460
80712, -230, 311, -9, 352100, -421050, 598290
80732, -189, 123, -67, 128940, -587650, 304780
80752, -201, 212, -100, -30730, -702520, 121240
80772, -284, 837, -221, -118930, -749630, 36680
80792, -281, 1648, -594, -290990, -786450, 7490
80812, -180, 1843, -731, -459480, -750470, 134050
80832, -319, 1997, -454, -135310, -562520, 357000
80852, -363, 1997, -626, 290710, -498330, 247100
80872, -200, 1997, -858, -122780, -667450, -29190
80892, -146, 1221, -452, -450520, -644490, 70700
80912, -162, 679, -134, -25620, -473900, 204330
80932, -143, 471, -80, 209230, -442330, 105350
80952, -133, 599, -149, 75390, -490630, -490
80972, -100, 745, -288, -122920, -512610, -9590
80992, -70, 449, -240, -251230, -459830, 100660
81012, -56, 195, -109, -176470, -321370, 273210
81032, -56, 133, -49, 31220, -190400, 334110
81052, -51, 86, -12, 186620, -124110, 270480
81072, -41, 31, 3, 253050, -107800, 159530
81092, -33, 13, 7, 250740, -114520, 58730
81112, -57, 134, 7, 222740, -120540, -9310
81132, -152, 1363, -230, 187180, -122780, -54600
81152, -105, 1732, -618, 51170, -144620, -80850
81172, -129, 1853, -688, -244580, -126420, 39830
81192, -322, 1997, -418, -76300, 63770, 280070
81212, -277, 1997, -443, 499450, 207550, 246400
81232, -42, 1997, -775, 378840, 26180, -137830
81252, -98, 1168, -447, -304780, -142030, -315980
81272, -134, 454, -83, -274050, 48230, -70980
81292, -159, 317, 32, 133700, 233800, 52710
81312, -310, 941, 79, 224770, 219170, -67200
81332, -201, 1932, -404, -317240, -161140, -672000
81352, 35, 1995, -920, -626150, -218330, -849310
81372, -198, 1767, -598, -200970, 177800, -442400
81392, -316, 938, -49, 271460, 537040, -13020
81412, -200, 226, 43, 123480, 428260, -201250
81432, -144, 51, 17, -55370, 213220, -573930
81452, -148, 37, -4, -56210, 161350, -725480
81472, -166, 48, -16, -12320, 171080, -785050
81492, -176, 157, -91, 45290, 193970, -824110
81512, -122, 366, -201, 130900, 240450, -818160
81532, -85, 550, -172, 272020, 381780, -594510
81552, -232, 1015, -124, 259770, 532280, -199990
81572, -650, 1349, -393, -184450, 645610, 362320
81592, -1084, 1997, -1292, -1135610, 544040, 852670
81612, -453, 887, -1057, -2072490, 97720, 989240
81632, -422, 1997, -1401, -1433600, -420210, 468860
81652, -405, 1997, -1099, 703780, -625940, -401100
81672, -1092, 1997, -1023, 490, -393260, 260470
81692, -389, 276, -256, -1231720, -200340, 1293880
81712, -263, 242, -221, -443310, -503580, 828170
81732, -237, 444, -246, 251440, -790790, 33250
81752, -4, 1363, -619, 275870, -858340, -197120
81772, -131, 900, -245, 198940, -688730, 100800
81792, -280, 841, -72, 342090, -225680, 837060
81812, -353, 535, 148, 448210, 64820, 1138550
81832, -135, 17, 60, 345520, 33600, 909510
81852, -57, -22, -9, 160300, -224980, 394310
81872, -46, -26, -17, 88900, -352520, 139440
81892, -64, -7, -17, 72100, -368970, 66010
81912, -180, 221, 29, 61320, -361550, 26600
81932, -392, 1396, -93, 28420, -379050, -52850
81952, -186, 1997, -785, -240030, -541730, -307510
81972, -59, 1939, -1016, -856170, -710780, -493640
81992, -380, 1997, -436, -944510, -431130, -40600
82012, -489, 1997, -218, -286930, 76230, 617820
82032, -122, 1997, -1389, -249200, 101500, 562100
82052, 73, 1997, -1445, -1097390, -350000, -73780
82072, -552, 1997, -444, -1018360, -244090, 24990
82092, -228, 1997, -915, -155120, 267680, 628460
82112, -46, 1997, -1109, -704060, 79520, 355880
82132, -184, 1770, -491, -1139110, -216230, -121450
82152, -297, 1112, -149, -472220, 78190, 134680
82172, -188, 675, -189, -257670, 324940, 453180
82192, -66, 521, -281, -985390, 8470, 84840
82212, 5, 483, -330, -990080, -61950, -118790
82232, 8, 367, -248, -743470, 18410, -211890
82252, -41, 290, -117, -426300, 178360, -191730
82272, -74, 211, -14, -306320, 286440, -146160
82292, -67, 76, 37, -388640, 294560, -159810
82312, -87, -1998, -1997, -535360, 236950, -264110
82332, -828, -79, -58, -487340, 611730, -940940
82352, -1027, 335, -176, -78400, 1032430, -1653680
82372, -1018, 317, -226, 301770, 985320, -1719340
82392, -627, 1735, -549, 606620, 889840, -1624070
82412, -618, 1997, -1009, 683200, 859670, -1190980
