T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
27773, 53, -450, 1006, -4550, 15820, 12110
27793, 46, -447, 1027, -980, 13720, 10920
27813, 44, -451, 994, 6440, 7210, 19320
27833, 40, -423, 1097, 25480, 8960, 27790
27853, -3, -459, 1062, 51030, 11410, 25340
27873, -19, -488, 931, 25550, 420, 35490
27893, -48, -484, 829, -6650, 1680, 38850
27913, -112, -487, 864, -13650, 9730, 32340
27933, -1, -640, 838, -1540, 15120, 19950
27953, 97, -554, 705, 14070, 10360, 6370
27973, -38, -528, 735, 1260, -14000, 3010
27993, -7, -517, 733, 5180, -14140, -3570
28013, 2, -519, 754, 12180, -6720, -6440
28033, -15, -512, 673, 7630, -2100, -12180
28053, 77, -477, 665, 7910, 5110, -15960
28073, 14, -587, 748, 10990, 26390, -13230
28093, -4, -568, 609, -4970, 36120, -13370
28113, -85, -568, 649, -12810, 41300, -14560
28133, -149, -611, 830, -21770, 42490, -21280
28153, -132, -667, 1037, -34230, 49210, -24010
28173, -2, -690, 1000, -53130, 36960, -29540
28193, -38, -721, 721, -60130, 37730, -39620
28213, -82, -719, 648, -43960, 72520, -41300
28233, -43, -640, 618, -14630, 91210, -57190
28253, 163, -488, 206, -22120, 76370, -92960
28273, -11, -689, -56, -147000, 94710, -129150
28293, -56, -840, -251, -417340, 114660, -52990
28313, -196, -1181, -246, -346080, 38570, 87010
28333, -295, -1319, -12, -86590, -45850, 164640
28353, -210, -1045, -43, -24640, -77630, 94360
28373, -79, -907, -123, -254940, -59990, -53830
28393, -71, -1120, -181, -374780, -45080, -114240
28413, -192, -1346, -170, -335160, -68670, -30310
28433, -296, -1561, -202, -290920, -112070, 102060
28453, -299, -1795, -287, -344610, -108430, 109270
28473, -221, -1987, -422, -456400, -35700, -23870
28493, -217, -1831, -316, -478940, 17990, -81270
28513, -342, -1837, -275, -365540, -10360, 34090
28533, -324, -1943, -301, -318920, -31710, 101990
28553, -272, -1998, -421, -409360, 9030, 15890
28573, -258, -1683, -326, -455700, 30450, -36050
28593, -105, -1220, -266, -327180, -25760, 23170
28613, -94, -952, -137, -243600, -67340, 28140
28633, -98, -853, -164, -307860, 51170, -73150
28653, -132, -758, -80, -253820, 26740, -32340
28673, -152, -654, -39, -112840, -72800, 76860
28693, -136, -498, -17, -37100, -148750, 100660
28713, -96, -353, -26, -39970, -193410, 33180
28733, -66, -289, -41, -53900, -220780, -43260
28753, -58, -261, -27, -37730, -240030, -88480
28773, -53, -295, -10, 18060, -259490, -87990
28793, -65, -399, 4, 64960, -278810, -71960
28813, -133, -656, -56, 2800, -303730, -29820
28833, -250, -1310, -342, -100870, -301070, -33810
28853, -316, -1617, -542, -87640, -258090, -117670
28873, -250, -1298, -312, 126700, -180320, -279230
28893, -216, -1403, -113, 267470, -140420, -362390
28913, -308, -1952, -383, 108500, -145250, -313040
28933, -511, -1998, -709, -59920, -132650, -264460
28953, -462, -1998, -366, 115570, -50050, -392210
28973, -268, -1871, -235, 212100, 12390, -516040
28993, -309, -1998, -488, 18830, 1750, -441490
29013, -360, -1914, -419, 10990, -5180, -359940
29033, -264, -1567, -193, 141540, 15470, -393470
29053, -171, -1444, -255, 95480, 38570, -429800
29073, -149, -1408, -301, 3360, 59920, -395990
29093, -158, -1307, -249, 33250, 73710, -321020
29113, -147, -1163, -186, 96600, 88200, -267890
29133, -102, -980, -153, 100100, 123200, -258440
29153, -62, -818, -145, 69160, 174510, -259210
29173, -29, -651, -130, 59850, 219100, -231560
29193, -19, -524, -89, 89740, 253190, -179340
29213, -24, -421, -42, 129570, 284130, -120050
29233, -31, -355, -17, 132090, 317030, -68390
29253, -40, -324, -13, 93030, 349020, -29330
29273, -40, -304, 5, 43050, 380940, -8190
29293, -42, -315, 32, -7210, 412370, 910
29313, -40, -369, 36, -83580, 434630, 15960
29333, -50, -540, -23, -205100, 445270, 42560
29353, -140, -1182, -280, -354550, 442820, 87150
29373, -373, -1998, -705, -475510, 420350, 154560
29393, -433, -1866, -407, -402710, 382340, 206360
29413, -353, -1419, 9, -59710, 385560, 107450
29433, -219, -1401, -94, 29330, 435890, -95620
29453, -277, -1998, -528, -271320, 470610, -222320
29473, -506, -1998, -553, -459690, 444080, -192360
29493, -580, -1998, -157, -264110, 348810, -95410
29513, -365, -1959, -230, -33320, 287210, -177170
29533, -267, -1998, -439, -207620, 304290, -395780
29553, -348, -1832, -284, -345380, 275450, -429730
29573, -383, -1614, -101, -157710, 149940, -274190
29593, -252, -1372, -177, -49000, 53620, -240590
29613, -131, -1215, -220, -202020, 40390, -366100
29633, -117, -1021, -150, -278600, 31850, -420280
29653, -148, -834, -27, -164640, -39830, -309610
29673, -154, -676, -12, -78260, -208740, -129080
29693, -122, -551, -45, -155750, -251230, -150150
29713, -96, -494, -89, -185430, -286160, -164010
29733, -96, -470, -91, -135030, -335300, -130410
29753, -89, -451, -95, -43050, -390250, -89180
29773, -110, -453, -62, 50260, -451290, -41580
29793, -136, -519, -71, 102550, -509530, 1540
29813, -199, -674, -93, 97860, -558460, 29960
29833, -285, -981, -233, 57470, -591360, 23380
29853, -367, -1312, -386, 23310, -588000, -61880
29873, -335, -1385, -430, 56840, -535290, -238630
29893, -229, -1311, -334, 142590, -473340, -403830
29913, -222, -1284, -302, 179620, -462140, -414330
29933, -321, -1598, -371, 119770, -469840, -327600
29953, -337, -1729, -409, -9170, -425600, -307300
29973, -315, -1801, -453, -66080, -300720, -415310
29993, -234, -1712, -345, -34370, -173110, -491680
30013, -250, -1741, -343, -25760, -111580, -422450
30033, -315, -1830, -372, -75740, -76020, -326060
30053, -277, -1780, -393, -84630, -14980, -338310
30073, -166, -1500, -285, -51590, 54320, -396620
30093, -137, -1321, -227, -33950, 91420, -381010
30113, -129, -1254, -254, -32270, 108290, -310170
30133, -108, -1144, -223, -23800, 133910, -264740
30153, -83, -993, -190, 5180, 174370, -249830
30173, -54, -822, -159, 35700, 224210, -233590
30193, -36, -663, -125, 61390, 276150, -204050
30213, -25, -540, -90, 85680, 326760, -163380
30233, -22, -456, -58, 96950, 375690, -115780
30253, -32, -427, -55, 83860, 420980, -58170
30273, -49, -419, -58, 41090, 460600, 6580
30293, -72, -465, -53, -16310, 497980, 61390
30313, -100, -615, -76, -79450, 527520, 106960
30333, -154, -928, -186, -167370, 543970, 143360
30353, -249, -1402, -379, -271390, 544460, 174790
30373, -325, -1596, -416, -321650, 534590, 186270
30393, -344, -1452, -219, -230090, 528150, 145600
30413, -298, -1391, -114, -85750, 535500, 38220
30433, -269, -1586, -253, -113120, 544460, -88340
30453, -325, -1947, -431, -271180, 535570, -175210
30473, -417, -1998, -356, -315000, 488460, -187390
30493, -459, -1946, -201, -166670, 399490, -164010
30513, -374, -1893, -267, -144900, 289520, -344260
30533, -303, -1851, -331, -206780, 235410, -395220
30553, -322, -1662, -214, -118790, 122920, -324310
30573, -336, -1496, -137, -66220, 17220, -284130
30593, -241, -1328, -179, -155680, -25130, -341530
30613, -173, -1176, -194, -205660, -65520, -354480
30633, -152, -968, -114, -147700, -132370, -287840
30653, -152, -798, -48, -91350, -208180, -211960
30673, -138, -663, -39, -105700, -272860, -175070
30693, -122, -568, -65, -150080, -326060, -158970
30713, -119, -520, -93, -158130, -376460, -136640
30733, -127, -509, -104, -113750, -434070, -97930
30753, -148, -531, -106, -38360, -498190, -56000
30773, -180, -590, -113, 29260, -563150, -24990
30793, -229, -707, -146, 61810, -622160, -9800
30813, -289, -903, -224, 57050, -665280, -20440
30833, -340, -1103, -328, 34580, -677390, -80990
30853, -307, -1142, -359, 23240, -645540, -206150
30873, -246, -1142, -315, 43960, -582750, -351610
30893, -219, -1309, -308, 66010, -529620, -423710
30913, -266, -1523, -330, 41510, -500360, -393400
30933, -304, -1695, -370, -45080, -460110, -339290
30953, -300, -1914, -472, -129570, -357140, -374360
30973, -228, -1921, -419, -162330, -211890, -444990
30993, -222, -1766, -330, -137550, -89460, -412650
31013, -293, -1842, -379, -124880, 2310, -320810
31033, -249, -1747, -398, -145950, 96950, -306320
31053, -155, -1480, -275, -133140, 184030, -353360
31073, -156, -1368, -237, -69510, 227290, -344540
31093, -159, -1325, -271, -38710, 237580, -276290
31113, -139, -1205, -242, -37940, 258510, -241010
31133, -107, -1049, -223, -7000, 298690, -247520
31153, -72, -817, -153, 47390, 340200, -243460
31173, -68, -675, -135, 94570, 375970, -205450
31193, -65, -559, -105, 113610, 413910, -155540
31213, -61, -475, -81, 123970, 459130, -115080
31233, -67, -423, -61, 112420, 503860, -77420
31253, -82, -413, -59, 79520, 540120, -25690
31273, -102, -440, -56, 19110, 569380, 27370
31293, -128, -551, -71, -51520, 591220, 66640
31313, -165, -774, -115, -133070, 600530, 93520
31333, -237, -1250, -288, -223370, 598430, 99540
31353, -327, -1677, -451, -307370, 584010, 88270
31373, -343, -1460, -271, -135870, 544460, -23030
31393, -341, -1324, -92, -13650, 522760, -122080
31413, -327, -1505, -142, -98210, 502040, -227290
31433, -341, -1974, -402, -246050, 471870, -304080
31453, -408, -1998, -440, -188020, 393470, -295960
31473, -492, -1958, -184, 21420, 274190, -265440
31493, -438, -1939, -217, 13230, 196140, -340060
31513, -333, -1904, -360, -155400, 160650, -455700
31533, -315, -1709, -269, -127470, 84000, -442190
31553, -335, -1542, -113, -1890, -31710, -347760
31573, -291, -1389, -145, -68600, -106680, -331730
31593, -209, -1234, -218, -215530, -131670, -379960
31613, -163, -1019, -155, -211330, -165480, -381150
31633, -158, -799, -51, -117880, -241150, -309330
31653, -160, -640, -25, -90020, -336210, -226520
31673, -163, -527, -60, -143290, -422870, -174020
31693, -174, -473, -123, -193620, -499800, -138180
31713, -186, -461, -152, -182980, -571620, -101640
31733, -204, -468, -162, -105840, -638330, -70910
31753, -222, -507, -163, -3500, -695730, -59010
31773, -249, -601, -163, 72240, -740600, -68740
31793, -292, -784, -196, 87220, -766570, -94010
31813, -326, -1011, -296, 32830, -761530, -145390
31833, -334, -1239, -403, -55510, -711270, -241290
31853, -286, -1373, -406, -100240, -615510, -378630
31873, -212, -1376, -303, -69860, -512960, -488390
31893, -199, -1418, -242, -51800, -454790, -479710
31913, -203, -1631, -332, -116200, -405930, -408450
31933, -315, -1998, -581, -246330, -330610, -340550
31953, -307, -1998, -425, -303450, -216300, -294070
31973, -211, -1749, -321, -225330, -28280, -342230
31993, -202, -1791, -359, -201810, 132930, -361900
32013, -276, -1921, -461, -234780, 223650, -298900
32033, -275, -1766, -371, -202930, 274050, -247800
32053, -216, -1554, -281, -101360, 327740, -264460
32073, -178, -1410, -291, -41160, 381430, -301560
32093, -150, -1267, -281, -29960, 424480, -298970
32113, -131, -1090, -254, 7980, 454440, -260960
32133, -144, -915, -217, 83440, 477890, -209300
32153, -134, -708, -169, 153230, 510650, -162120
32173, -123, -585, -140, 179200, 541590, -134260
32193, -112, -463, -101, 193830, 582330, -108990
32213, -116, -392, -87, 147700, 628390, -2030
32233, -129, -333, -52, 107870, 637280, 41300
32253, -140, -327, -22, 57540, 635810, 63980
32273, -155, -365, 0, -21140, 626360, 62440
32293, -171, -476, -4, -126000, 608510, 35560
32313, -188, -723, -51, -242550, 592690, -23380
32333, -251, -1430, -300, -349230, 579740, -99820
32353, -346, -1998, -577, -357490, 552790, -160930
32373, -381, -1633, -282, -110250, 468930, -149730
32393, -444, -1484, -61, 116060, 376110, -166950
32413, -417, -1763, -191, 7420, 347900, -316890
32433, -356, -1998, -523, -190470, 334040, -472430
32453, -425, -1998, -317, -98070, 224840, -424270
32473, -556, -1998, -127, 122360, 54320, -300510
32493, -419, -1936, -330, 980, -11900, -386820
32513, -289, -1873, -413, -203630, -770, -535990
32533, -293, -1613, -149, -93450, -52850, -485170
32553, -230, -1449, -177, 17850, -144760, -350770
32573, -227, -1389, -286, -167930, -153230, -367570
32593, -218, -1142, -180, -224350, -187250, -363930
32613, -197, -891, -77, -121660, -258580, -336700
32633, -189, -688, -41, -99960, -351890, -296870
32653, -198, -582, -129, -176820, -451780, -244300
32673, -208, -507, -161, -234010, -543760, -193060
32693, -208, -467, -187, -199430, -623560, -151410
32713, -201, -413, -160, -111440, -686350, -125160
32733, -204, -411, -150, -13510, -728210, -114450
32753, -208, -474, -130, 42280, -756840, -107870
32773, -241, -632, -161, 44310, -769720, -105910
32793, -286, -866, -244, -10570, -762650, -112280
32813, -301, -1061, -332, -95200, -714700, -166600
32833, -249, -1126, -345, -157220, -611170, -296450
32853, -166, -1176, -253, -153510, -477540, -449890
32873, -147, -1374, -234, -112910, -381780, -502320
32893, -259, -1708, -362, -137760, -348810, -402010
32913, -374, -1998, -476, -239890, -311780, -266280
32933, -257, -1998, -566, -313950, -177870, -276920
32953, -187, -1820, -379, -316470, 15190, -388430
32973, -278, -1919, -341, -226100, 128380, -350420
32993, -310, -1998, -485, -162190, 198450, -235620
33013, -252, -1901, -462, -234780, 289310, -241290
33033, -211, -1614, -309, -192150, 398230, -325290
33053, -234, -1507, -296, -31990, 457590, -313390
33073, -246, -1457, -371, 6510, 537390, -234850
33093, -196, -1235, -330, 83650, 588490, -245140
33113, -178, -973, -242, 188090, 612010, -193480
33133, -168, -768, -188, 233870, 626010, -115220
33153, -170, -629, -159, 231070, 647710, -67060
33173, -149, -510, -113, 214760, 666260, -41790
33193, -134, -423, -78, 187320, 671720, -10710
33213, -131, -378, -56, 139020, 665000, 32830
33233, -145, -378, -51, 71960, 655900, 70350
33253, -168, -418, -42, 1960, 646310, 85470
33273, -192, -517, -44, -62230, 633990, 63840
33293, -224, -742, -79, -126140, 619290, 2660
33313, -257, -1126, -183, -185570, 605780, -88130
33333, -293, -1614, -361, -206710, 588350, -181300
33353, -326, -1610, -331, -116410, 528990, -204960
33373, -394, -1452, -185, 65310, 413490, -162330
33393, -449, -1597, -150, 143360, 315980, -205660
33413, -397, -1915, -296, 58100, 260890, -358960
33433, -371, -1984, -396, -26880, 183680, -455630
33453, -471, -1898, -256, 55720, 26110, -381570
33473, -495, -1863, -202, 137130, -125160, -333340
33493, -364, -1879, -375, -9240, -179130, -440650
33513, -315, -1738, -337, -148540, -191730, -518700
33533, -325, -1503, -117, -71680, -241710, -458150
33553, -293, -1366, -158, -40740, -306460, -380800
33573, -265, -1311, -263, -203630, -338170, -374640
33593, -240, -1156, -237, -295820, -363230, -379610
33613, -228, -900, -146, -239680, -419020, -346080
33633, -227, -708, -123, -183610, -506100, -276570
33653, -233, -595, -169, -203770, -594370, -207550
33673, -232, -537, -209, -243110, -668640, -151130
33693, -221, -507, -218, -226170, -721840, -108570
33713, -208, -471, -187, -148540, -749420, -86100
33733, -199, -463, -148, -52500, -751730, -89880
33753, -191, -499, -119, 9100, -735980, -111580
33773, -192, -596, -133, 2520, -705320, -141820
33793, -200, -783, -208, -71050, -656880, -177170
33813, -221, -1072, -298, -167020, -585060, -222950
33833, -203, -1243, -296, -219310, -487480, -290220
33853, -156, -1283, -236, -204820, -380450, -367010
33873, -159, -1375, -248, -177940, -300090, -387310
33893, -229, -1653, -359, -214690, -252840, -317730
33913, -294, -1998, -488, -292460, -61880, -236390
33933, -249, -1998, -454, -305690, 97370, -287140
33953, -226, -1934, -369, -237580, 230860, -289170
33973, -258, -1977, -425, -223160, 326830, -248080
33993, -290, -1998, -485, -208950, 421050, -248570
34013, -290, -1865, -428, -113470, 514920, -279860
34033, -290, -1690, -380, -7770, 586390, -281890
34053, -290, -1560, -398, 46830, 640780, -262850
34073, -275, -1355, -382, 109480, 683830, -241010
34093, -245, -1086, -306, 205310, 708470, -199360
34113, -222, -868, -230, 278600, 715680, -139580
34133, -193, -688, -171, 294210, 711830, -78260
34153, -170, -569, -137, 269010, 700560, -24500
34173, -154, -477, -106, 234430, 682850, 24990
34193, -152, -417, -82, 198380, 663040, 68670
34213, -163, -379, -60, 155820, 645610, 98770
34233, -175, -369, -42, 107450, 632660, 101430
34253, -196, -396, -22, 61250, 620130, 72030
34273, -216, -465, -7, 18480, 606130, 8750
34293, -240, -604, -9, -33250, 590870, -87220
34313, -251, -914, -69, -97930, 574700, -206710
34333, -247, -1676, -328, -162120, 549920, -315140
34353, -363, -1934, -482, -153930, 468160, -310240
34373, -494, -1581, -208, 72800, 280420, -146440
34393, -511, -1496, -55, 286510, 138600, -151830
34413, -353, -1796, -241, 174090, 109060, -408240
34433, -341, -1998, -565, -55720, 67200, -578060
34453, -566, -1998, -266, -10150, -100800, -427770
34473, -496, -1755, -144, 201670, -271110, -292670
34493, -299, -1828, -413, 20230, -275870, -456260
34513, -263, -1744, -411, -254170, -215250, -590870
34533, -343, -1483, -73, -131600, -250390, -483560
34553, -318, -1263, -96, 20580, -347480, -341040
34573, -255, -1202, -314, -192640, -401170, -333060
34593, -232, -1114, -321, -405160, -411390, -378350
34613, -218, -877, -180, -334880, -451640, -362040
34633, -220, -662, -92, -166740, -538930, -280420
34653, -229, -539, -144, -128520, -633710, -187110
34673, -230, -505, -216, -204820, -708050, -106540
34693, -223, -515, -231, -242130, -755370, -50610
34713, -204, -508, -206, -184030, -767480, -30800
34733, -187, -485, -154, -75530, -748510, -52080
34753, -170, -511, -109, 8960, -706160, -105490
34773, -158, -667, -127, -59640, -587440, -212590
34793, -176, -958, -253, -175910, -516740, -233940
34813, -221, -1248, -353, -222460, -432530, -254240
34833, -218, -1289, -274, -162750, -335230, -307230
34853, -167, -1237, -169, -126490, -246960, -356650
34873, -144, -1338, -264, -217490, -182560, -333830
34893, -227, -1733, -429, -319690, -115780, -262290
34913, -294, -1998, -456, -304360, -15260, -234920
34933, -263, -1988, -377, -239190, 110530, -270690
34953, -227, -1930, -391, -231350, 231070, -298900
34973, -253, -1998, -448, -235340, 329560, -283990
34993, -308, -1998, -473, -183680, 409080, -258650
35013, -326, -1943, -447, -98910, 486360, -260120
35033, -302, -1722, -408, -16940, 569170, -288820
35053, -264, -1505, -396, 51660, 636230, -294000
35073, -273, -1330, -340, 120190, 675780, -252840
35093, -250, -1127, -302, 187880, 695450, -189770
35113, -229, -937, -256, 239120, 687610, -134960
35133, -199, -737, -190, 278530, 677180, -82250
35153, -177, -600, -162, 284060, 661920, -26670
35173, -166, -477, -98, 270970, 647010, 18410
35193, -158, -414, -42, 254450, 637840, 41580
35213, -152, -377, -20, 202160, 618940, 54460
35233, -145, -373, -22, 121940, 593810, 51520
35253, -154, -390, -19, 48090, 570500, 32760
35273, -172, -443, -4, -1750, 553350, 420
35293, -196, -567, -14, -45780, 538090, -52850
35313, -232, -892, -80, -99610, 520660, -129080
35333, -283, -1595, -318, -154490, 501060, -219100
35353, -354, -1958, -478, -169890, 460530, -274820
35373, -414, -1518, -223, -21980, 349720, -225400
35393, -458, -1425, -52, 209930, 206990, -183330
35413, -371, -1758, -210, 200620, 130970, -314580
35433, -365, -1998, -551, -15890, 88270, -488810
35453, -488, -1979, -343, -97300, -14980, -473410
35473, -521, -1879, -114, 111090, -167090, -346010
35493, -348, -1895, -361, 115290, -220150, -398160
35513, -293, -1815, -413, -180740, -173530, -536620
35533, -334, -1543, -103, -205870, -168350, -518700
35553, -323, -1364, -94, -18060, -251580, -400400
35573, -292, -1330, -286, -105140, -335580, -346500
35593, -274, -1250, -337, -346780, -374290, -364840
35613, -245, -965, -204, -374710, -420070, -318990
35633, -224, -678, -108, -166180, -603260, -244650
35653, -228, -555, -157, -216160, -687400, -161140
35673, -236, -535, -221, -257180, -753270, -81550
35693, -239, -548, -241, -207830, -788130, -31430
35713, -223, -520, -219, -99680, -788620, -31290
35733, -196, -444, -157, -5110, -759150, -77770
35753, -169, -405, -114, 27440, -711690, -140980
35773, -151, -446, -91, -13510, -655690, -191520
35793, -156, -644, -127, -107100, -590240, -221480
35813, -202, -1052, -268, -225120, -510720, -241850
35833, -237, -1420, -408, -300020, -409850, -280350
35853, -186, -1313, -280, -252560, -299320, -341740
35873, -139, -1254, -147, -165130, -213640, -365820
35893, -176, -1542, -283, -224070, -159320, -307370
35913, -304, -1998, -566, -383880, -95480, -214340
35933, -317, -1998, -531, -391020, 23310, -197050
35953, -224, -1893, -286, -232540, 176820, -269360
35973, -206, -1959, -406, -203980, 297150, -287350
35993, -285, -1998, -572, -290500, 385910, -238140
36013, -338, -1982, -476, -216440, 471870, -213780
36033, -325, -1765, -375, -35280, 557830, -240940
36053, -278, -1571, -425, 31220, 640990, -280350
36073, -264, -1353, -382, 42280, 712880, -288400
36093, -245, -1123, -340, 122080, 753480, -231980
36113, -249, -923, -286, 217630, 743540, -138880
36133, -247, -741, -210, 287420, 732480, -64890
36153, -209, -613, -171, 305480, 731010, -23030
36173, -187, -494, -121, 275310, 723940, 5880
36193, -174, -422, -73, 242550, 715540, 31850
36213, -171, -380, -45, 199360, 700070, 56630
36233, -166, -369, -45, 133420, 671650, 73360
36253, -174, -383, -39, 67620, 640920, 66640
36273, -204, -454, -22, 25550, 615300, 39060
36293, -234, -588, -25, -5390, 594720, -15190
36313, -259, -848, -76, -48160, 575610, -104580
36333, -262, -1404, -248, -97370, 554190, -219170
36353, -292, -1823, -434, -117110, 512610, -305410
36373, -411, -1516, -256, -21910, 394520, -252770
36393, -507, -1494, -99, 203070, 216230, -132440
36413, -440, -1776, -177, 288680, 113960, -217560
36433, -363, -1998, -530, 129710, 78890, -451430
36453, -486, -1971, -396, -30100, -6160, -529410
36473, -549, -1773, -116, 206850, -311640, -344190
36493, -353, -1758, -338, -68040, -285390, -516670
36513, -294, -1823, -461, -227360, -257460, -555170
36533, -339, -1511, -167, -50540, -325430, -431620
36553, -332, -1241, -56, -19810, -421890, -350350
36573, -281, -1113, -223, -269290, -474180, -360010
36593, -275, -1125, -361, -405090, -513380, -359170
36613, -267, -940, -271, -301420, -579670, -312340
36633, -243, -689, -154, -157150, -665350, -250740
36653, -233, -531, -151, -139230, -737660, -187180
36673, -228, -496, -210, -191870, -795620, -111650
36693, -229, -530, -245, -191450, -825160, -45500
36713, -220, -559, -224, -114870, -818230, -19740
36733, -211, -574, -173, -29470, -776440, -51240
36753, -182, -585, -137, -9310, -706510, -125230
36773, -137, -648, -174, -79660, -619080, -203000
36793, -124, -817, -242, -164080, -526190, -243810
36813, -149, -992, -240, -178780, -435890, -248500
36833, -172, -1124, -184, -137270, -348320, -253680
36853, -167, -1254, -206, -148680, -265510, -268940
36873, -180, -1485, -345, -248850, -185220, -273490
36893, -216, -1713, -412, -314930, -101290, -258160
36913, -230, -1779, -347, -267610, -10500, -244370
36933, -225, -1820, -363, -216020, 82600, -238630
36953, -231, -1939, -440, -244650, 184380, -240800
36973, -239, -1956, -450, -255920, 294070, -250250
36993, -267, -1890, -418, -185010, 390810, -248920
37013, -284, -1743, -414, -103600, 472360, -237790
37033, -278, -1576, -405, -52080, 561260, -252210
37053, -262, -1421, -375, 18550, 644840, -267750
37073, -265, -1283, -350, 108150, 698390, -236880
37093, -271, -1113, -349, 174230, 727580, -169820
37113, -254, -894, -250, 218120, 747810, -110950
37133, -215, -705, -190, 262850, 761950, -69160
37153, -193, -585, -135, 279720, 747390, -24220
37173, -183, -509, -118, 258580, 720790, 27020
37193, -182, -467, -104, 204050, 692510, 73780
37213, -195, -449, -66, 158760, 675360, 93730
37233, -205, -467, -38, 128100, 664160, 84140
37253, -201, -513, -36, 86940, 646450, 47600
37273, -204, -603, -45, 30730, 620760, -13090
37293, -214, -786, -79, -20230, 593740, -82180
37313, -237, -1169, -192, -59990, 564200, -147420
37333, -316, -1689, -382, -36820, 430360, -179340
37353, -391, -1589, -301, 114870, 304150, -138180
37373, -414, -1397, -139, 244510, 195860, -185640
37393, -372, -1455, -114, 196280, 126000, -328300
37413, -335, -1830, -312, 52500, 48650, -422520
37433, -420, -1922, -422, 24570, -82880, -368130
37453, -478, -1705, -215, 150220, -217070, -311290
37473, -365, -1529, -167, 119560, -263550, -404180
37493, -271, -1602, -316, -93940, -257810, -493430
37513, -299, -1580, -315, -147840, -285180, -443310
37533, -331, -1367, -121, -45920, -357000, -354900
37553, -278, -1082, -124, -87640, -424340, -341460
37573, -242, -988, -232, -258090, -470400, -359800
37593, -252, -974, -281, -326900, -527800, -332990
37613, -268, -885, -238, -256970, -613480, -256200
37633, -276, -731, -175, -167790, -701610, -183680
37653, -267, -593, -201, -159040, -770490, -133840
37673, -251, -560, -250, -192500, -817040, -94780
37693, -234, -558, -258, -172620, -833700, -67410
37713, -212, -553, -226, -89110, -816970, -69580
37733, -196, -555, -168, -5530, -771610, -106820
37753, -171, -609, -133, 14280, -705670, -164150
37773, -152, -764, -185, -57120, -627340, -215600
37793, -174, -1066, -299, -168350, -540050, -241710
37813, -208, -1322, -338, -223720, -445410, -252070
37833, -189, -1329, -253, -187390, -344470, -279160
37853, -142, -1284, -220, -153930, -251510, -306670
37873, -184, -1420, -259, -208950, -176050, -286090
37893, -211, -1782, -469, -296170, -97580, -240170
37913, -223, -1782, -388, -311150, 490, -218470
37933, -215, -1718, -297, -208390, 102130, -202650
37953, -190, -1760, -386, -180810, 204890, -210630
37973, -177, -1746, -438, -237930, 314090, -239260
37993, -215, -1635, -383, -209580, 408310, -238210
38013, -255, -1546, -357, -91210, 478170, -201180
38033, -255, -1415, -366, -12670, 551250, -188090
38053, -223, -1217, -350, 18830, 638890, -216020
38073, -197, -956, -312, 76230, 711130, -220290
38093, -223, -801, -225, 156030, 750540, -160930
38113, -219, -698, -211, 208880, 777210, -77840
