T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
204889, -54, 1997, -802, -364840, -70350, -451430
204909, 221, 1997, -1002, -918120, -275870, -916650
204929, -147, 1885, -587, -456680, 147420, -408590
204949, -247, 1174, -104, 42000, 513310, 123690
204969, -214, 860, -31, -108150, 409780, -42630
204989, -169, 789, -135, -362110, 102760, -588210
205009, -110, 678, -203, -395220, -22330, -909090
205029, -67, 539, -212, -271110, 60970, -892710
205049, -71, 287, -113, -97930, 234360, -658210
205069, -80, 96, -39, 8610, 381780, -388010
205089, -79, 35, -15, 25970, 439880, -236320
205109, -74, 29, -3, 16240, 444220, -178430
205129, -70, 56, 6, 1890, 431480, -151620
205149, -74, 176, 24, -26390, 410900, -126840
205169, -125, 717, 17, -105210, 381710, -78260
205189, -275, 1316, -423, -384160, 333620, 55930
205209, -524, 1942, -1140, -1064700, 251580, 351260
205229, -276, 870, -691, -1659000, 141960, 676480
205249, -170, 1710, -604, -1217510, 77770, 806540
205269, -290, 1997, -177, 402640, 21840, 375830
205289, -194, 1997, -1439, 647150, -253120, -238350
205309, -264, 1687, -1172, -1053010, -321090, -25480
205329, -178, 1388, -337, -1367520, -47670, 743050
205349, -271, 1996, -263, 29470, 82320, 802200
205369, -127, 1997, -907, 479780, -146930, 167090
205389, -201, 1997, -1363, -624260, -444220, -195790
205409, -251, 1814, -523, -1337910, -284550, 329420
205429, -392, 1720, 56, -362530, 97650, 953190
205449, -190, 1997, -355, 531580, 118440, 688730
205469, -96, 1447, -714, -79030, -301840, -74970
205489, -26, 517, -437, -968310, -474600, -243320
205509, -67, 53, -70, -867090, -260120, 132160
205529, -58, 48, -33, -331870, -26600, 406490
205549, -54, 18, -20, -107870, 54600, 440440
205569, -57, 13, -13, -57680, 78400, 425600
205589, -54, -2, -6, -20090, 102550, 407680
205609, -50, -32, -5, -280, 115080, 378840
205629, -53, -83, -2, 70140, 123620, 261660
205649, -83, -185, -4, 152670, 112560, 143360
205669, -376, -281, -91, 326550, 62440, -88760
205689, -863, 477, -447, 702450, -113960, -600880
205709, -1445, 1997, -1056, 1114820, -483210, -1343720
205729, 233, 1997, -1465, 991340, -823900, -1697710
205749, -802, 1997, -1105, 360010, -278250, -363230
205769, -565, 583, 197, -64050, 595000, 1319850
205789, -1538, 1997, -917, 248990, 71750, 308350
205809, -291, 1997, -1455, 632380, -990010, -1617980
205829, 133, 1997, -990, 255290, -833490, -1257480
205849, -378, 1608, -104, 463470, 115500, 377790
205869, -571, 812, 233, 443170, 432530, 836220
205889, -868, 1997, -529, 148050, -185010, -313600
205909, -31, 1997, -1203, -102550, -810110, -1498350
205929, 64, 1997, -765, 45710, -557060, -1209530
205949, -305, 1246, -72, 601300, 181930, 20510
205969, -347, 376, 126, 479360, 510650, 643300
205989, -141, 91, 86, -7000, 312550, 382690
206009, -79, 82, 6, -243670, -15680, -145530
206029, -73, 88, -6, -267540, -168280, -434350
206049, -62, 88, -17, -252070, -191520, -526680
206069, -55, 98, -39, -235130, -174580, -558740
206089, 46, 301, -251, -210070, -140000, -569940
206109, 43, 759, -478, -116130, -62790, -533050
206129, -166, 855, -232, 286020, 243110, -138810
206149, -570, 1815, -275, 589890, 613830, 470960
206169, -890, 1765, -484, 312690, 808920, 931000
206189, -355, 885, -406, -603540, 767690, 1212540
206209, -225, 1503, -729, -1269240, 266770, 718690
206229, -70, 1997, -1044, -463680, -224980, -249130
206249, -522, 1997, -684, 682570, -221480, -454790
206269, -743, 1965, -794, 280350, 191310, 491050
206289, -231, 949, -510, -995540, 307160, 1199520
206309, -175, 1997, -841, -893970, -100870, 779310
206329, -21, 1997, -819, 312340, -472080, -60340
206349, -723, 1997, -829, 517160, -457590, -76370
206369, -438, 1046, -313, -242410, -63000, 878850
206389, -290, 1167, -308, -496650, 72450, 1348060
206409, -213, 1705, -511, 120960, -267820, 657370
206429, -14, 1328, -481, 468790, -659260, -195860
206449, -70, 605, -204, 217490, -688870, -220080
206469, -84, 129, -3, 228200, -168070, 691390
206489, -73, 94, 8, 312200, -87290, 719110
206509, -80, 79, 34, 351400, -53760, 661360
206529, -102, 31, 89, 364210, -55510, 556430
206549, -122, 9, 110, 315350, -124880, 381710
206569, -108, 19, 64, 192150, -258230, 150010
206589, -113, 76, 29, 44800, -378980, -34160
206609, -143, 224, 28, -98350, -457030, -139090
206629, -228, 827, -13, -302330, -526050, -207200
206649, -332, 1997, -707, -757820, -621740, -208110
206669, -556, 1997, -1407, -1517110, -668850, 106960
206689, -239, 1095, -598, -1459220, -484890, 824600
206709, -288, 1997, -259, 109200, -226730, 1075130
206729, -281, 1997, -945, 795900, -427420, 292390
206749, -468, 1997, -1782, -843150, -767830, -164570
206769, -224, 1897, -601, -1368710, -423640, 723870
206789, -597, 1788, 518, 270830, 9590, 1254610
206809, -234, 1997, -869, 622580, -162750, 597380
206829, -201, 1997, -1356, -824250, -571830, -16170
206849, -124, 1997, -666, -1067780, -379330, 465570
206869, -371, 1827, 0, 412300, 112280, 1043070
206889, -269, 1766, -84, 820540, 190610, 818160
206909, -92, 1279, -577, -245560, -220430, 154280
206929, 25, 520, -501, -1012060, -436310, -77000
206949, 1, 237, -192, -670600, -283850, 119840
206969, 5, 132, -28, 75460, -19670, 331030
206989, -38, 172, -14, 416150, 129360, 390880
207009, -53, 123, 4, 452970, 183330, 388570
207029, -76, 121, 38, 421190, 208040, 383460
207049, -105, 76, 102, 369460, 206430, 348390
207069, -143, 58, 161, 275240, 157150, 264040
207089, -148, 105, 115, 116060, 29540, 87360
207109, -179, 270, 62, -101430, -165200, -180600
207129, -340, 924, -25, -304780, -334880, -427000
207149, -312, 1912, -546, -522270, -481740, -681100
207169, -29, 1997, -1137, -752920, -626360, -1055810
207189, -95, 1997, -851, -403480, -465500, -1113840
207209, -341, 1997, -77, 576310, 98980, -366100
207229, -306, 1997, -540, 359870, 431550, 306180
207249, -318, 1997, -1067, -735630, -2800, -321160
207269, -68, 1997, -771, -500500, -358330, -1171450
207289, -231, 1997, -263, 471940, -105700, -946190
207309, -358, 1496, -390, 401380, 260330, -149660
207329, -378, 1837, -784, -626500, -91210, -619430
207349, -64, 1997, -728, 240660, -205870, -1079750
207369, -71, 1997, -422, 584850, -29470, -728560
207389, -158, 1427, -342, -80080, 194040, -82040
207409, -153, 572, -282, -679000, 188650, 50470
207429, -149, 350, -195, -456820, 72590, -274820
207449, -202, 189, -96, 75880, 26040, -590730
207469, -188, 156, -61, 326130, 16240, -706090
207489, -178, 237, -48, 354970, -7070, -723450
207509, -79, 651, -103, 316750, -30380, -691320
207529, -17, 252, -5, 171850, 490, -488180
207549, -19, 70, 3, -40110, 86870, -149030
207569, -28, 204, -12, -143430, 114520, -11060
207589, -81, 681, -146, -221550, 126910, 78050
207609, -374, 1054, -401, -416360, 172200, 342860
207629, -805, 1730, -809, -745570, 265650, 835380
207649, -768, 1312, -660, -1013530, 324730, 1318170
207669, -307, 946, -170, -731220, 281610, 1441300
207689, -385, 1997, -740, 270410, -59850, 575820
207709, 29, 1997, -1488, 335020, -583730, -520940
207729, -769, 1997, -1157, -724990, -396620, -17710
207749, -528, 1476, -166, -716870, 277690, 1309490
207769, -388, 1933, 31, 6580, 348320, 1292480
207789, -12, 1997, -1078, 121870, -220570, 101150
207809, -183, 1997, -1250, -577010, -517510, -406420
207829, -581, 1997, -484, -639590, -12320, 504140
207849, -395, 1106, 107, -22470, 523320, 1314040
207869, -225, 1352, -186, 88130, 337960, 825440
207889, 146, 1179, -392, -244020, -228480, -218120
207909, 50, 616, -342, -535430, -406630, -566090
207929, -24, 118, -78, -447720, -190960, -266140
207949, -35, 61, -33, -203840, 67550, 108290
207969, -50, 53, -10, -104790, 170100, 236810
207989, -49, 23, -16, -94150, 197960, 264180
208009, -52, 21, -16, -107940, 206430, 276640
208029, -47, 2, -33, -112700, 212520, 266140
208049, -46, -9, -82, -106120, 219310, 241500
208069, -86, 35, -278, -63770, 235550, 195860
208089, -376, 1062, -653, 147350, 273910, 82250
208109, -444, 1997, -570, 839790, 299670, -213710
208129, -137, 1997, -303, 1474760, 205450, -494480
208149, -84, 1997, -802, 1027810, 8190, -508060
208169, -201, 1404, -763, -279370, -26320, -132090
208189, -320, 1997, -878, 897190, 309540, 200410
208209, -256, 1997, -311, 1440950, 141610, -202790
208229, 11, 1997, -825, 247730, -118300, -388640
208249, 11, 1905, -1151, -403900, 28490, -22890
208269, -204, 1997, -721, 567770, 389760, 369320
208289, -324, 1997, -113, 1293670, 488040, 294980
208309, -99, 1997, -362, 687400, 179830, -163590
208329, 0, 1571, -737, -208110, -37660, -387030
208349, -72, 1454, -631, -135380, 177240, -54460
208369, -250, 1223, -309, 511000, 542080, 401730
208389, -269, 668, -33, 733810, 704760, 546980
208409, -167, 205, 47, 530110, 614180, 360780
208429, -94, 48, 35, 292180, 430220, 75950
208449, -73, 17, 21, 174930, 298690, -111090
208469, -63, 14, 16, 140560, 233310, -195650
208489, -62, 16, 20, 135170, 197820, -236810
208509, -77, 46, 33, 134190, 171430, -262920
208529, -121, 167, 66, 124180, 141820, -289870
208549, -245, 827, 86, 71960, 85190, -346990
208569, -153, 1517, -281, -151480, -56000, -514150
208589, -45, 1567, -717, -513240, -196000, -716240
208609, -121, 1996, -718, -341880, -62160, -626080
208629, -287, 1997, -222, 437990, 273980, -241010
208649, -341, 1983, -143, 705180, 386610, -65310
208669, -220, 1997, -716, 136080, 81550, -475370
208689, -7, 1997, -1037, -197120, -184100, -936600
208709, -183, 1997, -655, 349860, 70, -738220
208729, -266, 1997, -264, 790440, 319900, -160720
208749, -245, 1997, -742, 264810, 251440, -134960
208769, -146, 1997, -956, -69790, -69580, -659890
208789, -110, 1997, -471, 450590, -70700, -737030
208809, -171, 1301, -133, 744730, 158900, -269080
208829, -132, 605, -112, 311500, 233380, 26950
208849, -121, 382, -126, -88340, 95690, -113750
208869, -126, 278, -119, -62300, -33950, -363860
208889, -119, 295, -114, 134260, -72030, -499170
208909, -84, 459, -145, 288470, -65240, -520450
208929, -40, 458, -79, 364560, -45290, -461510
208949, -39, 283, -7, 362110, 2030, -294910
208969, -54, 226, 20, 257880, 57120, -67060
208989, -87, 334, 11, 119630, 77070, 95130
209009, -174, 703, -63, -26040, 65520, 197610
209029, -323, 1194, -333, -577430, -25690, 455140
209049, -395, 1325, -609, -936460, -105910, 637560
209069, -177, 1032, -459, -830060, -190750, 683340
209089, -158, 1759, -464, -92680, -278880, 407750
209109, -122, 1997, -552, 313110, -380100, 74620
209129, -347, 1997, -900, -203490, -343980, 267260
209149, -553, 1869, -677, -645540, -147910, 857290
209169, -238, 1834, -332, -197820, -106120, 964740
209189, -165, 1997, -513, 280000, -324590, 429590
209209, -140, 1997, -863, -26600, -491120, 148890
209229, -226, 1976, -598, -267610, -297710, 590800
209249, -229, 1579, -200, 145950, -44240, 967890
209269, -210, 1598, -200, 456330, -91700, 699580
209289, -108, 1522, -432, 204400, -354060, 185360
209309, -66, 1081, -441, -119350, -453460, 52150
209329, -33, 684, -240, 12530, -309680, 272230
209349, -46, 347, -63, 365750, -133840, 447510
209369, -46, 172, 5, 534030, -63280, 437500
209389, -62, 132, 39, 525000, -72940, 344610
209409, -78, 105, 62, 444150, -117950, 241850
209429, -86, 100, 59, 312480, -190050, 133770
209449, -96, 128, 44, 146370, -273840, 35210
209469, -119, 265, 18, -30730, -350560, -36540
209489, -180, 733, -66, -226380, -418390, -78820
209509, -269, 1533, -494, -521710, -490140, -76300
209529, -348, 1618, -884, -994770, -551740, 62930
209549, -182, 1015, -524, -1231790, -510790, 416850
209569, -232, 1851, -306, -546980, -375760, 660380
209589, -240, 1997, -650, 349090, -393190, 352100
209609, -255, 1997, -1346, -64610, -610190, -53620
209629, -292, 1880, -767, -1069320, -552930, 323050
209649, -277, 1997, -247, -644000, -266350, 965090
209669, -259, 1997, -635, 310520, -251230, 774340
209689, -247, 1997, -1070, -70210, -552510, 187320
209709, -149, 1760, -598, -790510, -568470, 336000
209729, -230, 1695, -62, -195160, -254240, 878710
209749, -265, 1657, -143, 602490, -90860, 882350
209769, -200, 1322, -467, 326200, -292320, 418740
209789, -41, 614, -410, -403340, -518700, 144620
209809, -13, 304, -196, -476000, -490140, 256340
209829, -9, 162, -72, 49630, -330400, 393750
209849, -27, 203, -44, 496650, -209510, 385210
209869, -79, 251, 29, 633570, -163730, 315770
209889, -125, 339, 70, 412090, -238560, 133490
209909, -103, 180, 5, 64470, -358120, 23380
209929, -105, 238, -40, -198100, -435470, -21700
209949, -145, 500, -91, -359870, -469490, -14210
209969, -223, 1293, -390, -568190, -493010, 51380
209989, -289, 1438, -644, -859180, -490070, 251230
210009, -193, 1136, -463, -770000, -412930, 512470
210029, -233, 1671, -315, -170030, -381570, 455630
210049, -193, 1997, -577, 82670, -507080, 90020
210069, -242, 1997, -983, -451500, -580860, 34160
210089, -290, 1904, -707, -772030, -386820, 537530
210109, -277, 1879, -287, -283220, -190820, 871990
210129, -232, 1997, -502, 86520, -279440, 571130
210149, -162, 1997, -940, -301910, -494410, 195930
210169, -161, 1970, -708, -548310, -416990, 409780
210189, -215, 1801, -278, -16940, -143920, 800660
210209, -222, 1640, -207, 346220, -73920, 731290
210229, -139, 1337, -412, 7630, -264880, 353290
210249, -29, 832, -379, -368410, -393190, 174090
210269, -27, 488, -223, -232470, -318640, 258160
210289, -28, 270, -86, 154350, -172270, 354830
210309, -38, 214, -33, 388010, -74480, 357420
210329, -79, 298, 18, 430990, -37870, 306320
210349, -104, 309, 50, 361130, -48580, 230300
210369, -77, 185, 16, 158760, -118300, 119280
210389, -75, 191, -13, -83370, -204820, 10150
210409, -107, 437, -56, -239890, -257110, -59430
210429, -120, 1030, -269, -367780, -293370, -111860
210449, -76, 1232, -466, -554400, -336350, -165410
210469, -66, 1309, -484, -645680, -328020, -172410
210489, -131, 1661, -361, -383460, -224070, -122430
210509, -167, 1997, -312, -20020, -118650, -94710
210529, -101, 1997, -636, -123340, -127680, -139440
210549, -41, 1997, -757, -644910, -207200, -212030
210569, -93, 1997, -643, -804580, -198240, -224000
210589, -144, 1997, -470, -328580, -79660, -187530
210609, -83, 1997, -620, -74480, -10150, -175490
210629, -35, 1880, -675, -501270, -51870, -221130
210649, -92, 1620, -463, -750190, -60060, -265510
210669, -115, 1498, -286, -368340, 34160, -263970
210689, -85, 1190, -233, -33040, 118090, -245910
210709, -61, 861, -243, -162470, 118300, -259280
210729, -30, 598, -234, -422590, 93170, -303310
210749, -47, 405, -195, -328370, 186340, -343350
210769, -72, 305, -151, -106750, 284270, -310450
210789, -91, 275, -116, 55370, 367990, -259140
210809, -100, 335, -108, 127540, 425390, -201530
210829, -109, 471, -113, 119910, 463680, -133630
210849, -118, 574, -137, 24010, 494340, -39340
210869, -138, 710, -220, -148680, 517860, 65240
210889, -161, 916, -366, -336560, 539280, 159180
210909, -188, 1066, -476, -441420, 578620, 240450
210929, -231, 1232, -468, -362320, 645680, 292460
210949, -257, 1455, -372, -177660, 698250, 270900
210969, -193, 1735, -357, -151200, 656460, 122220
210989, -78, 1997, -586, -392420, 518490, -134820
211009, -65, 1997, -772, -639940, 444500, -304080
211029, -192, 1997, -677, -589820, 551390, -224770
