T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
220731, 65, 396, -347, -283430, -466340, -789250
220751, 3, 117, -68, -287350, -357420, -671510
220771, -20, 20, 9, -26740, -86310, -331170
220791, -22, 15, 19, 147910, 76090, -78400
220811, -14, 23, 7, 168140, 91280, -26180
220831, 16, 135, -85, 168700, 85820, -7770
220851, 71, 820, -553, 176680, 92120, 22260
220871, -417, 1905, -633, 267820, 199150, 184800
220891, -1068, 1997, -574, 727230, 1143800, 1417780
220911, -583, 926, -22, 474390, 1267070, 1368150
220931, -640, 1997, -880, 641340, 567630, -48510
220951, 119, 1997, -1413, 675850, -28280, -970760
220971, -1214, 1997, -1544, -226800, 513870, 321090
220991, -625, 1245, -433, -732130, 1050490, 1493240
221011, -337, 1997, -539, 161980, 716660, 794990
221031, -63, 1997, -534, 792960, 192640, -242620
221051, -332, 1997, -1459, -323680, 52010, -198100
221071, -515, 1965, -1365, -1322160, 340340, 682080
221091, -307, 1375, -305, -626920, 543200, 1112090
221111, -314, 1940, -108, 476210, 381220, 568610
221131, -53, 1997, -505, 221900, -89250, -283150
221151, 21, 1290, -708, -830340, -278950, -441490
221171, -116, 386, -359, -1127140, -58940, 41230
221191, -133, 84, -103, -759570, 168210, 418740
221211, -125, 69, -78, -518630, 219870, 482510
221231, -99, 16, -57, -461720, 188090, 450940
221251, -81, -22, -45, -414540, 148750, 403410
221271, -63, -68, -30, -352870, 116130, 350000
221291, -44, -99, -21, -264740, 93030, 281750
221311, -33, -129, -21, -152110, 78750, 198660
221331, -27, -159, -49, -20860, 73010, 108920
221351, -33, -183, -130, 144200, 77840, 8820
221371, -66, -178, -378, 374640, 99330, -106190
221391, -300, 624, -1178, 765240, 157920, -247590
221411, -466, 1997, -1997, 1560790, 280980, -416640
221431, -452, 1997, 128, 2246930, 370930, -419440
221451, -712, 1997, -1997, 1885380, 366240, 106960
221471, -225, 381, -1198, -1057350, 52220, 635110
221491, -1028, 1997, -1997, -1086260, -474250, 308700
221511, -184, 1997, -938, 1870820, -924280, -677880
221531, -841, 1673, -548, 1196440, -1134770, -521500
221551, -582, -322, 9, -627970, -711900, 892290
221571, -1453, 1566, -549, -331870, -713790, 1108240
221591, -1161, 1997, -1463, 325640, -1329720, -197820
221611, 133, 1997, -1755, -423570, -1932210, -1396920
221631, 32, 1997, -712, -1259300, -1586830, -930230
221651, -490, 1779, 467, 146720, -496020, 581840
221671, -396, 1997, -483, 1064140, 12740, 993020
221691, -180, 1347, -810, -337960, -492380, 129850
221711, -45, 428, -651, -1635410, -907970, -389690
221731, 9, 6, -245, -1667610, -832020, -263970
221751, 2, -3, -95, -552650, -374150, -90020
221771, 1, -5, -54, -354550, -253890, -90580
221791, 4, -7, -42, -277270, -185150, -91910
221811, 14, -21, -46, -235340, -134260, -94150
221831, 27, -40, -56, -198450, -80920, -100100
221851, 45, -72, -82, -152390, -11970, -111300
221871, 76, -200, -125, -78750, 84980, -128660
221891, 51, -1457, -202, 90370, 224910, -166950
221911, -1153, 1126, -1887, 897890, 364630, -501200
221931, -1998, 1997, -1997, 2147740, 224490, -1204070
221951, -1019, 1997, -812, 2259460, -457450, -1699880
221971, -1998, 1997, -1997, 344330, -1077370, -1207290
221991, -380, -723, -208, -1977710, -399350, 1379140
222011, -1922, 1997, -1632, 546560, -719880, 1146460
222031, -222, 1997, -1997, 927290, -2019080, -1649410
222051, -446, 832, -801, -1687140, -1701630, -928550
222071, -313, 225, -54, -881650, -550970, 1061060
222091, -308, -498, 392, 157640, -153860, 1402940
222111, -965, 863, 83, 490700, -228620, 869610
222131, -848, 1997, -646, 274330, -911260, -619220
222151, 307, 1997, -1788, -894600, -1376340, -1558130
222171, -191, 1877, -1168, -1727460, -894180, -915600
222191, -814, 1734, -420, -578130, 291130, 804860
222211, -490, -2, 217, 526050, 1039500, 1604540
222231, -312, 31, 36, 582680, 889280, 926940
222251, -255, 164, -64, 572530, 306460, -258720
222271, -229, 166, -71, 558110, 17850, -698670
222291, -219, 174, -59, 532700, -82320, -747250
222311, -252, 470, -38, 495600, -149660, -746550
222331, -75, 1997, -358, 418110, -213150, -729680
222351, -948, 1997, -1093, -100660, -213920, -373730
222371, -1159, 1990, -1456, -1145130, 56140, 835100
222391, -184, 825, -309, -1332590, 214060, 1753710
222411, -702, 1997, -528, 31640, 252140, 1715280
222431, -213, 1997, -1055, 1588860, -122360, 354760
222451, -443, 1997, -1665, 553070, -801430, -832720
222471, -739, 1785, -734, -1267770, -539280, 33040
222491, -442, 1174, 0, -654430, 277900, 1527960
222511, -617, 1238, 342, 669480, 665630, 1679440
222531, -190, 1997, -465, 1034950, 324870, 548590
222551, 160, 1997, -1530, 158970, -386330, -727650
222571, -757, 1997, -1202, -1035090, -428750, -686490
222591, -894, 1511, -380, -948710, 336770, 647290
222611, -464, 588, 162, 330960, 851690, 1002540
222631, -434, 1390, -153, 396200, 140280, -422590
222651, 35, 1676, -290, -84770, -279650, -1111600
222671, 93, 1031, -452, -631540, -163940, -827260
222691, -78, 267, -249, -838530, 196980, -128730
222711, -96, 108, -188, -827190, 386190, 252840
222731, -80, 116, -229, -813540, 392000, 289870
222751, -36, 98, -354, -761880, 395500, 279650
222771, -129, 215, -414, -523040, 509040, 329420
222791, -271, 360, -257, -48790, 759010, 456400
222811, -348, 727, -519, 185640, 932680, 566510
222831, -668, 1823, -678, 265650, 1072400, 702940
222851, -698, 1432, -258, 302820, 1259090, 907060
222871, -343, 1307, -115, -15050, 1137500, 653800
222891, -118, 1997, -641, -298900, 609630, -298130
222911, -26, 1997, -1023, -349440, 363090, -797370
222931, -437, 1995, -951, -563010, 690690, -182210
222951, -272, 1108, -523, -977550, 952210, 416430
222971, -450, 1952, -504, -724780, 752500, 26600
222991, -213, 1997, -489, 101080, 414820, -736050
223011, 22, 1997, -793, 35140, 254240, -911750
223031, -80, 1410, -739, -804510, 377510, -507920
223051, -339, 1402, -551, -795620, 563780, -235200
223071, -428, 1588, -243, 164780, 623490, -335090
223091, -280, 1342, -53, 690200, 488600, -553140
223111, -126, 836, -99, 329000, 248430, -719600
223131, -36, 415, -109, -222390, 117180, -738500
223151, -29, 229, -127, -417760, 138880, -640710
223171, -46, 151, -114, -348040, 222600, -519330
223191, -65, 100, -76, -189770, 322070, -380100
223211, -76, 109, -52, -50050, 399140, -244160
223231, -85, 210, -49, 28070, 434560, -135100
223251, -129, 619, -72, 49000, 441840, -33110
223271, -281, 1084, -207, -18270, 438550, 113750
223291, -421, 1348, -462, -317940, 420420, 358260
223311, -198, 985, -419, -856240, 323400, 579390
223331, -234, 1161, -446, -1159410, 80640, 484750
223351, -127, 1997, -565, -618730, -209020, -41930
223371, -154, 1997, -735, 148610, -381360, -528220
223391, -600, 1997, -910, -8260, -291550, -260330
223411, -398, 1396, -526, -827050, -47390, 552230
223431, -295, 1997, -621, -1053360, -93030, 843290
223451, -66, 1997, -1089, -118160, -707140, -239260
223471, -513, 1997, -956, -418180, -433300, 380870
223491, -512, 1782, -293, -409850, -73430, 1188530
223511, -380, 1634, -289, -178360, -285880, 871360
223531, -235, 1723, -625, -199080, -739760, 98770
223551, -127, 1114, -581, -250530, -811090, 23590
223571, -60, 536, -180, 99120, -558810, 442330
223591, -58, 243, -11, 482230, -338100, 711970
223611, -82, 247, 30, 605500, -265020, 724640
223631, -158, 259, 118, 574560, -273980, 644210
223651, -180, 151, 65, 383740, -378210, 487200
223671, -177, 58, -14, 95060, -543060, 311920
223691, -188, 49, -53, -69090, -655200, 227150
223711, -201, 57, -75, -136710, -722400, 202300
223731, -231, 182, -98, -169750, -769930, 202230
223751, -337, 1138, -299, -213640, -808290, 229810
223771, -568, 1481, -616, -409640, -816480, 430360
223791, -574, 1199, -378, -562940, -687050, 989660
223811, -385, 1025, -71, -173110, -521290, 1398250
223831, -493, 1954, -364, 369880, -600040, 1071770
223851, -282, 1997, -1050, 222390, -972650, 313250
223871, 27, 1997, -997, -178710, -1076320, 227500
223891, -202, 1997, -359, 570150, -671440, 781550
223911, -380, 1997, -642, 1269170, -446950, 749280
223931, -115, 1997, -1114, 330330, -765030, 125650
223951, -99, 1997, -1077, -221690, -883540, -16240
223971, -312, 1997, -452, 882910, -716590, 45990
223991, -253, 1997, -632, 1116780, -768600, -178290
224011, -218, 1191, -573, 43120, -874020, -189210
224031, -334, 948, -450, -379330, -819140, 13790
224051, -457, 1354, -453, 149030, -822850, -114030
224071, -344, 1365, -464, 436590, -966000, -486850
224091, -182, 765, -334, 98700, -1050630, -591290
224111, -165, 126, -154, -281120, -947380, -315140
224131, -150, 29, -117, -340270, -800730, -14490
224151, -140, 13, -97, -271250, -738220, 87080
224171, -127, -13, -93, -209160, -712530, 104230
224191, -114, -33, -90, -159740, -694330, 101780
224211, -100, -43, -84, -113260, -675290, 85820
224231, -90, -56, -84, -65240, -651140, 58730
224251, -94, -63, -79, -19180, -624400, 19670
224271, -132, -71, -68, 28560, -596400, -35560
224291, -367, -126, 70, 77770, -577430, -119910
224311, -1541, 1997, -366, 119420, -875280, -900060
224331, -429, 1997, -1752, -462980, -1365980, -1968540
224351, 65, 1997, -1992, -874230, -784070, -1399650
224371, -1182, 1997, -62, 220990, 793940, 906710
224391, -1090, 1997, 104, -20160, 867580, 838600
224411, -629, 1997, -1366, -447860, -503160, -1654590
224431, 35, 1997, -1191, -372750, -412930, -1875160
224451, -674, 1667, -525, 30730, 683690, -150010
224471, -447, 52, 65, -322140, 1101170, 695870
224491, -1152, 1391, -548, -288610, 616560, -229880
224511, -812, 1997, -1146, 659400, -74270, -1587390
224531, 0, 1997, -794, 874020, -246120, -1575070
224551, -447, 1369, -563, 38080, 286510, -140210
224571, -243, 89, -390, -682640, 600040, 701330
224591, -220, 50, -167, -388080, 424900, 325430
224611, -242, 177, -156, 396550, 206640, -336280
224631, -219, 180, -148, 734370, 85750, -608720
224651, -206, 184, -147, 773360, 4130, -638190
224671, -208, 233, -122, 766360, -70630, -633290
224691, -192, 267, -48, 731360, -140910, -621460
224711, -118, 360, 39, 618660, -221270, -591220
224731, -45, 434, 34, 369040, -305410, -483980
224751, -134, 283, -50, -65030, -329140, -140910
224771, -300, 629, -195, -456820, -323470, 269710
224791, -948, 1316, -565, -676340, -333130, 606970
224811, -1913, 1997, -1018, -975800, -320530, 1212820
224831, -1975, 1997, -539, -1187480, -322560, 1977990
224851, -1321, 1392, -66, -800730, -336350, 2284100
224871, -883, 1997, -1997, 250040, -974470, 1332170
224891, 470, 1997, -1888, -712670, -2033570, -844200
224911, -417, 1972, 162, -353570, -1201760, 345940
224931, -475, 1996, 215, 1949500, 91000, 1580530
224951, -154, 1613, -835, 668850, -125650, 648900
224971, 199, 315, -983, -1230320, -758170, -351470
224991, 93, 1654, -1063, -827260, -612990, -287910
225011, -117, 1997, -713, 1163050, -66220, 80220
225031, -387, 1997, 255, 2146900, 302610, 376110
225051, -150, 1615, -599, 1192730, 288820, 462490
225071, 77, 435, -676, -818790, -135520, 113400
225091, -87, 475, -443, -1158570, -346010, -171080
225111, -98, 315, -269, 154980, -171570, -262150
225131, -107, 463, -237, 1071910, -18060, -255150
225151, -117, 667, -26, 1180410, -30660, -242900
225171, -70, 310, 75, 628460, -165970, -47880
225191, -74, 80, 21, 36260, -240240, 162540
225211, -82, 116, 0, -154420, -272300, 243880
225231, -154, 507, -23, -247800, -290150, 302750
225251, -583, 1543, -449, -501550, -303800, 513450
225271, -1435, 1997, -1060, -1087380, -322140, 1083530
225291, -1060, 761, -321, -1288910, -377720, 1733060
225311, -796, 1451, -435, -310450, -639380, 1496390
225331, -552, 1997, -1674, 468720, -1333500, -64540
225351, -18, 1997, -1396, -320250, -1468110, -356160
225371, -498, 1997, -220, 319130, -473970, 1181250
225391, -446, 1376, 241, 1146670, 82600, 1517110
225411, -330, 1997, -562, 425390, -418040, 331030
225431, 161, 1613, -1321, -508620, -888020, -493780
225451, 197, 1997, -1053, -52780, -597660, -176330
225471, -448, 1974, 16, 1372000, 41020, 498190
225491, -285, 1620, 43, 1412180, 290010, 644910
225511, -100, 1255, -458, -12040, -100450, 49140
225531, 16, 617, -524, -757750, -401520, -444290
225551, -33, 506, -378, -201600, -247100, -438060
225571, -65, 262, -176, 661780, 39200, -229110
225591, -70, 358, -158, 963410, 159950, -109270
225611, -84, 393, -29, 961100, 167370, -68530
225631, -107, 540, 174, 860020, 148260, -20650
225651, -73, 133, 65, 493990, 66080, 38920
225671, -76, 98, 25, -53620, -50610, 119420
225691, -89, 168, -1, -294560, -122920, 141470
225711, -241, 960, -68, -413490, -173110, 146790
225731, -568, 1997, -854, -639590, -233170, 200480
225751, -795, 1881, -1247, -1293110, -355390, 437500
225771, -210, 617, -529, -1727950, -453950, 889840
225791, -381, 1997, -792, -629230, -492380, 974540
225811, -259, 1997, -1397, 830550, -719670, 147140
225831, -773, 1997, -1049, -2450, -911190, -184380
225851, -326, 1138, -169, -983010, -467390, 936390
225871, -482, 1545, 214, -99260, -135450, 1511090
225891, -233, 1997, -754, 663600, -378560, 697970
225911, -101, 1997, -1036, 59290, -804230, -138530
225931, -188, 1911, -434, -559650, -660940, 225120
225951, -301, 1380, 122, 200270, -80780, 1082130
225971, -282, 1486, -69, 921970, 180040, 1079470
225991, -103, 1279, -448, 524160, -165690, 257110
226011, 57, 677, -461, -532280, -451570, -235060
226031, 16, 299, -201, -72800, -136150, 130830
226051, -24, 162, -58, 364000, 118580, 347270
226071, -52, 241, -62, 474950, 229530, 382690
226091, -104, 249, -11, 465290, 282450, 371630
226111, -208, 404, 145, 389620, 269430, 287490
226131, -135, 231, 81, 126210, 97790, 9870
226151, -90, 332, 4, -200760, -117950, -316750
226171, -142, 780, -83, -393820, -211050, -485590
226191, -45, 1383, -440, -565320, -248920, -603540
226211, 33, 1566, -667, -600180, -173880, -597730
226231, -141, 1865, -491, -225400, 99050, -309330
226251, -245, 1821, -185, 121380, 332780, -20650
226271, -238, 1997, -359, -88760, 232890, -208740
226291, -100, 1997, -797, -448770, -45220, -752780
226311, -58, 1997, -793, -300160, -16240, -894180
226331, -217, 1997, -407, 102690, 308770, -455630
226351, -259, 1881, -396, 10150, 445760, -214130
226371, -284, 1997, -681, -201390, 247450, -610120
226391, -138, 1997, -708, 45430, 120470, -970340
226411, -157, 1876, -436, 323120, 276360, -727020
226431, -180, 1096, -287, 165410, 482090, -279090
226451, -199, 674, -255, -69230, 504560, -211260
226471, -232, 508, -214, 56140, 431340, -424060
226491, -211, 359, -143, 334530, 398790, -563010
226511, -178, 425, -106, 476420, 393890, -556430
226531, -125, 526, -38, 482090, 383600, -485380
226551, -74, 241, 4, 335720, 372610, -356090
226571, -57, 115, 2, 57190, 360850, -206360
226591, -55, 118, -3, -153930, 343560, -131390
226611, -70, 276, -10, -277410, 323260, -116340
226631, -95, 773, -115, -391930, 294630, -124530
226651, -49, 1138, -404, -598150, 238140, -151900
226671, -50, 1118, -537, -871290, 169960, -213780
226691, -191, 1600, -524, -771890, 182140, -307580
226711, -255, 1997, -286, -120540, 291550, -380170
226731, -146, 1997, -351, 288330, 343280, -403830
226751, -25, 1997, -729, -175700, 227710, -508060
226771, -166, 1997, -915, -728000, 118720, -696570
226791, -303, 1997, -540, -302540, 248430, -705040
226811, -233, 1997, -455, 407400, 449400, -502810
226831, -167, 1997, -838, 157010, 398860, -511070
226851, -202, 1997, -835, -281120, 227780, -799750
226871, -266, 1976, -366, 590380, 535500, -395990
226891, -233, 1345, -242, 345800, 536410, -267960
226911, -193, 1092, -340, 65870, 382340, -472290
226931, -170, 994, -380, 186900, 326620, -595630
226951, -154, 780, -264, 427910, 401800, -464100
226971, -142, 409, -101, 491960, 489790, -233660
226991, -124, 208, -39, 399210, 517160, -82740
227011, -110, 135, -9, 286370, 497560, -29610
227031, -97, 85, 13, 190960, 461510, -20930
227051, -90, 60, 34, 102900, 414680, -35980
227071, -83, 48, 52, 16310, 356860, -70000
227091, -89, 74, 77, -74970, 287840, -120750
227111, -122, 198, 114, -183120, 201880, -194670
227131, -195, 682, 97, -351470, 77630, -323400
227151, -150, 1557, -268, -671930, -120330, -584080
227171, 34, 1794, -808, -1026970, -279930, -915110
227191, -76, 1997, -973, -738010, -95410, -909020
227211, -364, 1997, -203, 215810, 411950, -308840
227231, -305, 1997, -261, 235060, 627760, 92400
227251, -318, 1997, -1061, -562870, 184450, -621600
227271, -111, 1997, -1051, -375620, -73150, -1299340
227291, -273, 1997, -312, 383670, 303940, -772030
227311, -273, 1397, -285, 131460, 599970, -103390
227331, -480, 1985, -782, -362810, 372820, -439810
227351, -216, 1997, -849, 115710, 101360, -1063650
227371, -147, 1997, -397, 726810, 154560, -947660
227391, -173, 1236, -298, 423360, 383600, -274820
227411, -153, 584, -293, -258440, 435890, 20860
227431, -232, 476, -244, -219310, 309960, -238210
227451, -218, 274, -136, 323330, 234710, -522760
227471, -195, 265, -118, 647850, 199640, -594510
227491, -155, 397, -64, 703570, 142520, -571970
227511, -76, 285, 31, 657440, 80500, -509530
227531, -36, 134, 34, 475160, 23590, -383460
227551, -23, 58, 36, 231350, -22330, -240380
227571, -20, 58, 41, 81690, -45850, -143220
227591, -26, 111, 51, -1190, -61950, -87570
227611, -83, 421, 62, -75530, -79170, -37870
227631, -559, 1582, -363, -202860, -107100, 52710
227651, -1539, 1997, -1243, -605430, -163450, 329770
227671, -1998, 1997, -1614, -1532650, -301980, 1011150
227691, -1066, -71, -262, -2060030, -610260, 1758190
227711, -1763, 1997, -1991, -1119510, -1043070, 206780
227731, 76, 1997, -1879, -619080, -2053660, -360220
227751, -130, 1966, -115, 1001700, -799610, 1537200
227771, -678, 1997, -38, 1498980, -428260, 1216880
227791, -497, 1915, -1039, -623000, -1105580, -83650
227811, -69, -71, -820, -1149820, -1213310, -207970
227831, -327, 643, -1021, 395360, -913500, -158340
227851, -679, 1997, -1133, 1694840, -821730, -490840
227871, -248, 1997, -659, 1530760, -1006180, -738430
227891, -516, 1882, -798, 38500, -965930, -167580
227911, -636, 478, -413, -786170, -666890, 795130
227931, -427, 162, -143, -254380, -664720, 829500
227951, -499, 321, -269, 291270, -959490, 65800
227971, -474, 359, -357, 188580, -1213030, -486780
227991, -402, 394, -313, -57190, -1263500, -607180
228011, -302, 539, -360, -256760, -1227170, -607600
228031, 28, 66, -495, -402640, -1131060, -520520
228051, 17, -50, -153, -197610, -840070, -202300
228071, 27, -41, -110, 201880, -544040, 8330
228091, 58, -60, -213, 389620, -382550, 40250
