T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
275179, -416, 1931, -440, -129290, -317590, 538370
275199, -346, 1432, -304, -195510, -177030, 926450
275219, -216, 1367, -378, -58940, -287350, 804720
275239, -136, 1195, -421, 85400, -541450, 382410
275259, -100, 846, -298, 132860, -645820, 237090
275279, -124, 523, -105, 248010, -566020, 392910
275299, -173, 404, -29, 400470, -477330, 522970
275319, -247, 421, -32, 451080, -488320, 479570
275339, -304, 474, -113, 340970, -603680, 311080
275359, -329, 610, -244, 96110, -773570, 118860
275379, -303, 985, -487, -372680, -985530, 39340
275399, -236, 989, -512, -382340, -931210, 242760
275419, -229, 1056, -348, -103250, -770700, 532980
275439, -311, 1415, -273, 166320, -644070, 707000
275459, -436, 1676, -373, 82880, -635670, 761040
275479, -429, 1536, -501, -174230, -703850, 792680
275499, -277, 1374, -522, -81900, -769580, 757750
275519, -269, 1626, -540, 365680, -834190, 531650
275539, -236, 1687, -559, 581770, -922390, 233030
275559, -201, 1316, -502, 418810, -940660, 168910
275579, -220, 982, -380, 325780, -871640, 268100
275599, -316, 967, -322, 374150, -852250, 233590
275619, -371, 1159, -393, 302470, -937790, 40320
275639, -333, 1217, -510, 39970, -1043980, -121590
275659, -238, 931, -465, -189070, -1049510, -91700
275679, -185, 669, -359, -162680, -948290, 71050
275699, -161, 551, -244, 35560, -830760, 203210
275719, -160, 573, -210, 172410, -755300, 257950
275739, -165, 764, -245, 176260, -712950, 293230
275759, -170, 837, -283, 114590, -669410, 362040
275779, -171, 826, -277, 91420, -607460, 455630
275799, -194, 861, -265, 193270, -560070, 463400
275819, -264, 1105, -335, 349020, -589890, 284760
275839, -248, 1390, -469, 382760, -704760, -17220
275859, -166, 1479, -558, 256830, -797930, -222810
275879, -176, 1456, -508, 174020, -763070, -200340
275899, -268, 1692, -398, 268030, -657790, -97020
275919, -277, 1925, -470, 293370, -644490, -142240
275939, -185, 1580, -555, -17220, -728350, -266140
275959, -127, 1152, -467, -342440, -739970, -255080
275979, -119, 936, -308, -286860, -634970, -134820
275999, -112, 936, -241, -60550, -524160, -56980
276019, -112, 1078, -266, 7700, -461440, -22960
276039, -117, 1065, -343, -115920, -415940, 48790
276059, -114, 872, -325, -282170, -348040, 194740
276079, -96, 676, -232, -286720, -257600, 341740
276099, -91, 653, -186, -96390, -178640, 385770
276119, -85, 868, -210, 132720, -141050, 310170
276139, -70, 1250, -317, 268100, -141260, 190890
276159, -70, 1410, -378, 293650, -141050, 122290
276179, -122, 1304, -311, 255570, -87850, 180460
276199, -144, 1060, -226, 242340, 9100, 306740
276219, -143, 1002, -230, 262640, 49560, 311430
276239, -110, 1297, -353, 329980, -104440, -95060
276259, -59, 1496, -424, 339500, -122570, -164780
276279, -73, 1358, -349, 332780, -41020, -44730
276299, -116, 1094, -232, 303310, 52080, 93660
276319, -140, 986, -195, 240310, 57890, 74760
276339, -144, 1065, -252, 189210, -15610, -89460
276359, -107, 1182, -317, 179760, -90650, -264530
276379, -72, 1136, -313, 189560, -92400, -308210
276399, -78, 1022, -245, 181580, -21490, -210350
276419, -102, 919, -186, 123480, 48790, -98560
276439, -119, 870, -158, 38710, 65660, -80290
276459, -118, 917, -211, -28420, 30240, -167090
276479, -100, 1052, -265, -53550, -16310, -291550
276499, -72, 1100, -279, -51450, -21280, -350070
276519, -78, 1089, -244, -63490, 30240, -295190
276539, -109, 1112, -239, -127680, 93660, -197120
276559, -108, 1135, -277, -229390, 113400, -172970
276579, -97, 1139, -305, -279440, 98070, -242270
276599, -75, 1165, -308, -238140, 97020, -321720
276619, -79, 1207, -295, -182210, 143010, -314300
276639, -98, 1176, -293, -204330, 215530, -223230
276659, -99, 1018, -297, -295680, 269990, -138110
276679, -104, 1004, -302, -342160, 287630, -136780
276699, -110, 1161, -307, -268310, 293440, -194320
276719, -110, 1247, -293, -168350, 312130, -225750
276739, -111, 1188, -296, -186060, 338170, -195230
276759, -103, 1096, -332, -318290, 355670, -144620
276779, -112, 1028, -322, -409010, 357910, -140840
276799, -126, 1092, -298, -341320, 364350, -181230
276819, -132, 1040, -247, -206500, 381570, -212940
276839, -117, 992, -232, -150920, 392560, -217560
276859, -106, 927, -241, -185570, 390530, -212590
276879, -102, 920, -281, -250600, 384160, -208880
276899, -110, 939, -285, -272020, 389620, -200690
276919, -125, 942, -264, -233310, 413840, -174370
276939, -136, 964, -244, -183470, 442890, -134820
276959, -133, 984, -246, -181370, 452480, -109130
276979, -121, 1018, -282, -230090, 434000, -117670
276999, -110, 1086, -314, -279930, 403830, -150220
277019, -116, 1017, -281, -287700, 389410, -169960
277039, -129, 1021, -277, -263690, 400680, -151060
277059, -139, 1094, -283, -245350, 419720, -112000
277079, -141, 1184, -303, -247800, 424410, -89250
277099, -132, 1238, -323, -285740, 369320, -154910
277119, -112, 1200, -322, -273140, 343140, -200620
277139, -110, 1133, -298, -254450, 336490, -209650
277159, -119, 1094, -262, -257390, 339780, -187670
277179, -115, 1088, -272, -302750, 329910, -172270
277199, -103, 1015, -289, -339430, 308140, -180670
277219, -99, 933, -264, -294700, 298690, -190540
277239, -100, 899, -233, -209090, 308280, -171220
277259, -106, 896, -215, -169470, 320950, -123130
277279, -105, 880, -224, -196000, 322980, -67480
277299, -105, 891, -248, -232680, 314650, -26250
277319, -109, 932, -268, -222740, 307090, 2590
277339, -117, 1001, -260, -165620, 308840, 34930
277359, -132, 1105, -263, -118930, 313110, 78820
277379, -139, 1192, -286, -136220, 305620, 124530
277399, -142, 1248, -324, -205310, 281540, 157220
277419, -135, 1278, -353, -255010, 252280, 174370
277439, -139, 1296, -335, -234010, 233380, 186620
277459, -146, 1273, -300, -177870, 222600, 200900
277479, -145, 1153, -260, -162750, 202720, 207760
277499, -122, 1054, -259, -194880, 157220, 179970
277519, -98, 1012, -269, -206570, 98630, 123760
277539, -91, 1000, -259, -161910, 63980, 94220
277559, -102, 952, -227, -87500, 62230, 115570
277579, -113, 880, -188, -33670, 70280, 161350
277599, -113, 813, -170, -18620, 59430, 185150
277619, -105, 785, -179, -14000, 21770, 163100
277639, -96, 825, -205, 17710, -28840, 107380
277659, -91, 903, -224, 85680, -72380, 50190
277679, -94, 972, -223, 164080, -97860, 20300
277699, -107, 1010, -216, 213710, -109200, 23660
277719, -124, 1033, -225, 216370, -122360, 36540
277739, -139, 1076, -253, 193550, -152950, 22540
277759, -145, 1153, -288, 183680, -204050, -35980
277779, -139, 1242, -316, 199360, -262570, -118090
277799, -132, 1277, -316, 213500, -307930, -176400
277819, -136, 1240, -297, 192710, -328300, -178920
277839, -178, 1206, -276, 135730, -332920, -143010
277859, -185, 1239, -301, 70210, -349160, -128030
277879, -157, 1194, -313, 15400, -404180, -188020
277899, -111, 1090, -312, -37730, -461230, -255430
277919, -95, 957, -271, -80710, -465080, -230510
277939, -106, 871, -225, -90930, -355110, 28350
277959, -121, 860, -209, -92820, -319060, 130970
277979, -126, 861, -219, -101500, -311570, 183750
277999, -115, 796, -223, -88480, -317100, 201670
278019, -97, 811, -247, -18830, -317660, 201180
278039, -88, 916, -266, 96810, -300160, 205380
278059, -93, 1106, -278, 211750, -266350, 226870
278079, -113, 1189, -269, 273560, -231140, 259700
278099, -129, 1185, -274, 270270, -216790, 272580
278119, -129, 1180, -301, 257670, -234500, 230440
278139, -125, 1231, -335, 294910, -272300, 136850
278159, -112, 1309, -328, 358050, -305620, 43750
278179, -102, 1191, -290, 352520, -316050, 14980
278199, -111, 1041, -254, 263760, -304430, 53340
278219, -127, 968, -243, 190820, -295330, 82530
278239, -140, 960, -238, 174440, -311990, 45710
278259, -134, 960, -239, 172480, -353710, -43120
278279, -106, 932, -242, 132230, -391720, -113190
278299, -86, 880, -239, 60550, -394800, -107590
278319, -86, 840, -225, 560, -359870, -32480
278339, -100, 1016, -261, -27930, -308840, 65100
278359, -198, 1294, -249, -47390, -271180, 134750
278379, -118, 827, -231, -142030, -318640, 66150
278399, -56, 582, -228, -258020, -397740, -57610
278419, 1, 948, -412, -248150, -372190, -31010
278439, -76, 1353, -415, -107730, -243530, 142660
278459, -279, 1548, -241, 135590, 2450, 489020
278479, -309, 1310, -139, 196420, 190050, 755930
278499, -151, 1261, -348, -42560, 96250, 610820
278519, -13, 1579, -617, -211050, -171990, 173250
278539, -28, 1490, -410, -10920, -243530, -15750
278559, -144, 936, -103, 350700, -41230, 228620
278579, -209, 818, -38, 387310, 148890, 517790
278599, -196, 890, -146, 144060, 146370, 540960
278619, -121, 931, -325, -109830, -12320, 317030
278639, -51, 885, -345, -132580, -203210, -26040
278659, -41, 672, -192, 131110, -245350, -201670
278679, -65, 721, -109, 363580, -162750, -138740
278699, -141, 984, -93, 367570, -89250, -10640
278719, -175, 971, -166, 170590, -71610, 86870
278739, -164, 927, -272, -165480, -129850, 93870
278759, -153, 1000, -342, -374080, -250250, -58940
278779, -117, 1360, -386, -261100, -346920, -299810
278799, -77, 1647, -354, 37520, -272230, -337260
278819, -146, 1504, -354, -212590, -154840, -57330
278839, -169, 1227, -354, -497770, -114100, 109200
278859, -146, 1090, -326, -478310, -179340, -13510
278879, -108, 1224, -330, -232050, -252770, -252490
278899, -47, 1326, -337, -112350, -237790, -304990
278919, -68, 956, -254, -202790, -129150, -106680
278939, -114, 1020, -323, -338870, -18830, 129080
278959, -121, 833, -273, -351400, 41090, 240100
278979, -96, 580, -161, -175840, 48580, 182490
278999, -82, 612, -141, 25480, 15750, 26530
279019, -58, 1014, -250, 103600, -10710, -76790
279039, -52, 943, -258, 79870, 11900, -46900
279059, -80, 763, -222, 30450, 103180, 122360
279079, -117, 997, -301, 32130, 191730, 264390
279099, -150, 1346, -360, 129640, 247870, 304570
279119, -160, 1576, -331, 311290, 260540, 234290
279139, -114, 1475, -309, 384300, 214900, 103810
279159, -86, 1243, -334, 236250, 170660, 57400
279179, -100, 1193, -370, 97230, 195160, 136080
279199, -146, 1297, -348, 141470, 271670, 247310
279219, -176, 1265, -235, 288540, 335790, 293650
279239, -141, 1042, -167, 332780, 314230, 216930
279259, -92, 900, -195, 206220, 216300, 69300
279279, -68, 833, -231, 62300, 140000, -23800
279299, -75, 790, -228, 25900, 135940, -18480
279319, -105, 775, -176, 86590, 179060, 40040
279339, -140, 789, -119, 156030, 210560, 73570
279359, -143, 760, -103, 159180, 180810, 20580
279379, -134, 891, -171, 90580, 85820, -122360
279399, -109, 1128, -290, 9730, -19460, -279720
279419, -89, 1206, -330, -20650, -71120, -361270
279439, -117, 1201, -264, 23310, -43330, -321790
279459, -162, 1243, -227, 78890, 11760, -227990
279479, -174, 1333, -271, 54530, 8610, -212660
279499, -138, 1422, -366, -34860, -66710, -316260
279519, -97, 1369, -375, -86590, -137060, -435260
279539, -93, 1209, -287, -46480, -122570, -431200
279559, -113, 1092, -220, 6510, -49140, -312270
279579, -113, 1020, -220, -21630, -1960, -209020
279599, -93, 945, -241, -103600, -10290, -192990
279619, -70, 864, -235, -147700, -38500, -230930
279639, -55, 808, -210, -116060, -37800, -242900
279659, -64, 827, -194, -45570, 59990, -76370
279679, -90, 920, -218, -87010, 112980, 49000
279699, -116, 974, -250, -156660, 149520, 156940
279719, -123, 978, -266, -191240, 163170, 211540
279739, -118, 1038, -269, -150780, 156590, 202300
279759, -116, 1221, -291, -83580, 146090, 175070
279779, -132, 1394, -333, -81340, 148540, 194040
279799, -157, 1377, -363, -161630, 166180, 271390
279819, -163, 1282, -353, -225610, 179830, 342160
279839, -148, 1208, -305, -181930, 170940, 338380
279859, -131, 1208, -269, -83510, 139790, 270970
279879, -117, 1162, -261, -52430, 102270, 210980
279899, -112, 1025, -257, -101430, 78470, 205030
279919, -108, 876, -235, -133350, 73150, 231770
279939, -109, 780, -196, -82320, 72100, 237930
279959, -105, 725, -153, 21280, 56770, 194250
279979, -102, 742, -139, 102690, 18340, 111580
279999, -99, 816, -169, 121030, -34930, 23380
280019, -93, 875, -213, 97230, -83580, -40950
280039, -96, 907, -237, 86800, -110250, -70700
280059, -121, 979, -243, 129570, -116550, -83020
280079, -147, 1117, -243, 198030, -127470, -112840
280099, -160, 1268, -276, 218190, -167020, -177590
280119, -143, 1339, -332, 155330, -226870, -253260
280139, -130, 1333, -361, 72590, -266770, -291550
280159, -138, 1303, -328, 58730, -264040, -277690
280179, -148, 1288, -283, 93450, -246190, -251510
280199, -133, 1229, -279, 72240, -251230, -250040
280219, -105, 1128, -298, -26530, -272860, -258790
280239, -85, 1001, -282, -111090, -274400, -241290
280259, -79, 895, -237, -111160, -241080, -189140
280279, -78, 851, -200, -61950, -192710, -123130
280299, -77, 837, -194, -38710, -153160, -61600
280319, -75, 851, -220, -65520, -126630, -4270
280339, -76, 877, -250, -106400, -101710, 56840
280359, -84, 907, -252, -106680, -65590, 124880
280379, -100, 1016, -251, -46200, -17850, 191030
280399, -118, 1152, -257, 35070, 27370, 240520
280419, -126, 1239, -286, 75110, 55650, 270130
280439, -121, 1270, -321, 54320, 63980, 285040
280459, -119, 1300, -333, 26250, 65800, 293580
280479, -126, 1316, -305, 56560, 78750, 303940
280499, -134, 1272, -268, 127470, 100590, 313110
280519, -124, 1158, -252, 119140, 92750, 278810
280539, -110, 1061, -254, 81060, 67200, 238490
280559, -98, 974, -234, 96880, 52150, 201880
280579, -98, 897, -196, 141610, 46060, 171220
280599, -102, 823, -157, 158200, 32410, 135800
280619, -102, 768, -140, 127260, 1120, 86170
280639, -101, 762, -155, 75250, -42840, 23310
280659, -105, 815, -183, 38710, -86940, -44170
280679, -106, 889, -205, 31920, -121380, -105490
280699, -112, 984, -217, 35700, -144620, -151760
280719, -118, 1092, -232, 13860, -162610, -180600
280739, -124, 1186, -266, -47600, -180670, -198520
280759, -126, 1248, -303, -118790, -197750, -214760
280779, -122, 1309, -328, -155330, -207620, -233310
280799, -120, 1356, -330, -153580, -206290, -246260
280819, -110, 1331, -317, -157360, -194810, -239680
280839, -102, 1223, -305, -195160, -177450, -211400
280859, -94, 1131, -297, -235760, -157220, -177170
280879, -87, 1046, -277, -235830, -133840, -150570
280899, -79, 959, -246, -197120, -106470, -129010
280919, -73, 885, -224, -157570, -76860, -102200
280939, -67, 817, -214, -139230, -46340, -64190
280959, -65, 805, -222, -128590, -13090, -16310
280979, -72, 830, -233, -101150, 24500, 35980
280999, -84, 886, -235, -45780, 66430, 87640
281019, -97, 968, -238, 22540, 106750, 132300
281039, -109, 1065, -251, 72520, 136850, 165130
281059, -113, 1161, -281, 87430, 153930, 187040
281079, -117, 1228, -309, 84140, 164570, 205100
281099, -125, 1292, -319, 94360, 178990, 226380
281119, -137, 1316, -305, 125440, 199360, 250390
281139, -139, 1288, -288, 147840, 213920, 265160
281159, -127, 1205, -279, 135730, 210280, 258160
281179, -116, 1131, -266, 106820, 191870, 233100
281199, -112, 1055, -243, 96810, 174440, 207900
281219, -113, 960, -206, 108780, 164850, 192150
281239, -111, 860, -173, 116130, 153580, 175560
281259, -104, 785, -155, 103320, 128940, 142660
281279, -100, 778, -161, 81480, 90510, 89950
281299, -99, 806, -171, 68320, 47040, 27230
281319, -102, 826, -174, 68810, 6300, -33600
281339, -111, 925, -192, 73220, -29050, -84910
281359, -121, 1011, -213, 66780, -61110, -125720
281379, -128, 1086, -241, 6720, -127680, -200060
281399, -131, 1177, -274, -18970, -157710, -237580
281419, -132, 1273, -299, -31920, -178920, -265930
281439, -131, 1331, -312, -47390, -189000, -275240
281459, -126, 1312, -307, -79240, -190330, -265370
281479, -118, 1237, -300, -117810, -187600, -248220
281499, -110, 1174, -289, -140700, -182700, -234500
281519, -96, 1124, -281, -142590, -172200, -218680
281539, -87, 1044, -262, -137270, -152040, -187180
281559, -78, 937, -234, -136220, -123970, -138250
281579, -74, 853, -214, -135170, -94640, -84630
281599, -72, 816, -214, -121870, -66780, -36190
281619, -72, 835, -220, -91000, -38150, 8890
281639, -77, 875, -225, -47810, -5740, 57680
281659, -86, 937, -228, -6650, 29120, 112070
281679, -100, 997, -240, 20580, 60480, 165410
281699, -110, 1068, -259, 36960, 82950, 205870
281719, -114, 1149, -278, 56770, 96040, 227220
281739, -117, 1237, -293, 86800, 104650, 235970
281759, -122, 1286, -298, 114590, 114240, 245700
281779, -128, 1277, -292, 122920, 123900, 261100
281799, -127, 1204, -278, 114730, 127540, 270830
281819, -118, 1136, -260, 111720, 121380, 261240
281839, -114, 1090, -242, 123620, 107660, 233170
281859, -109, 1028, -222, 135170, 91070, 200620
281879, -103, 933, -197, 129500, 73150, 172760
281899, -100, 842, -176, 109760, 51940, 145460
281919, -100, 784, -162, 92400, 25620, 109830
281939, -101, 788, -159, 86520, -5810, 62090
281959, -105, 836, -168, 84420, -41930, 5600
281979, -109, 892, -181, 70700, -80920, -51800
281999, -110, 955, -206, 36750, -118720, -101220
282019, -114, 1039, -238, -8610, -149940, -136850
282039, -121, 1122, -260, -46830, -171920, -160650
282059, -126, 1202, -276, -70210, -187250, -179620
282079, -123, 1268, -297, -91840, -200340, -198100
282099, -116, 1297, -316, -128100, -211540, -210980
282119, -110, 1260, -317, -173040, -214410, -208250
282139, -104, 1192, -301, -201810, -204260, -188580
282159, -102, 1142, -281, -203980, -186060, -163030
282179, -93, 1083, -271, -196700, -168280, -141190
282199, -83, 994, -258, -196840, -151690, -119350
282219, -76, 895, -239, -179550, -103950, -52290
282239, -73, 827, -221, -139370, -72590, -13650
282259, -73, 818, -216, -87640, -40950, 22470
282279, -74, 854, -218, -36820, -10220, 57610
282299, -82, 881, -221, 7000, 19180, 93380
282319, -90, 926, -230, 44660, 45290, 125720
282339, -96, 1015, -253, 83020, 67340, 149730
282359, -103, 1097, -269, 126630, 86450, 165970
282379, -108, 1171, -277, 167020, 102830, 177450
282399, -114, 1228, -286, 189910, 114870, 186200
282419, -115, 1250, -294, 194180, 122080, 192150
282439, -115, 1234, -289, 194670, 125370, 192710
282459, -114, 1179, -270, 202300, 125370, 185290
282479, -112, 1131, -249, 209160, 120400, 170170
282499, -110, 1074, -232, 200900, 109200, 150290
282519, -104, 986, -212, 177030, 92470, 127680
282539, -99, 896, -191, 150850, 72170, 101430
282559, -98, 835, -175, 131950, 49070, 69510
282579, -100, 823, -164, 115920, 22610, 32060
282599, -102, 834, -163, 91070, -8050, -8890
282619, -103, 862, -172, 51310, -41930, -50330
282639, -104, 928, -195, 2660, -75390, -88550
282659, -107, 995, -221, -42560, -103810, -120470
282679, -110, 1067, -240, -76720, -125020, -144970
282699, -112, 1156, -261, -103670, -140070, -162470
282719, -116, 1229, -286, -135590, -151130, -173110
282739, -114, 1258, -305, -176120, -158480, -175910
282759, -108, 1236, -307, -211050, -159670, -170730
282779, -103, 1205, -299, -225120, -153510, -160160
282799, -99, 1175, -291, -222950, -142450, -146580
282819, -91, 1104, -278, -220570, -128310, -127890
282839, -86, 1013, -263, -220920, -110950, -101990
282859, -80, 933, -244, -212030, -90860, -72940
282879, -76, 862, -226, -183750, -68600, -45010
282899, -74, 845, -221, -140840, -45150, -19040
282919, -76, 831, -212, -95270, -21210, 7770
282939, -77, 855, -222, -52360, 3990, 38780
282959, -84, 913, -236, -11410, 29750, 72310
282979, -93, 966, -238, 33390, 55790, 105420
282999, -102, 1041, -252, 83230, 80010, 133140
283019, -106, 1130, -267, 128170, 97440, 149590
283039, -109, 1191, -283, 159040, 107030, 156590
283059, -111, 1218, -291, 176610, 113190, 161980
283079, -116, 1220, -286, 200340, 126280, 177800
283099, -118, 1192, -270, 210420, 127820, 176470
283119, -115, 1144, -252, 210140, 120120, 162470
283139, -111, 1096, -241, 196910, 104580, 140280
283159, -107, 1024, -225, 177450, 86380, 117740
283179, -101, 937, -202, 159950, 68320, 96530
283199, -100, 868, -180, 143990, 48090, 72100
283219, -100, 842, -166, 122430, 21980, 40320
283239, -101, 841, -165, 89880, -10570, 1400
283259, -101, 846, -171, 48440, -46410, -39970
283279, -104, 909, -191, 5950, -80080, -77630
283299, -106, 963, -211, -32900, -107590, -107030
283319, -109, 1034, -232, -68810, -128310, -127050
283339, -112, 1119, -253, -105140, -144130, -139650
283359, -113, 1177, -275, -144550, -156730, -146930
283379, -112, 1218, -294, -182000, -165410, -149800
283399, -109, 1232, -304, -209160, -167790, -147000
283419, -104, 1216, -303, -223090, -162890, -136430
283439, -102, 1169, -293, -228900, -152250, -118370
283459, -95, 1109, -280, -231210, -138460, -95480
283479, -92, 1041, -268, -227990, -123200, -71540
283499, -85, 976, -254, -212310, -106260, -48160
283519, -82, 899, -236, -181930, -87080, -25130
283539, -77, 836, -218, -142310, -66080, -1680
283559, -78, 835, -217, -100450, -44800, 22050
283579, -77, 867, -229, -58310, -23310, 45990
283599, -81, 873, -226, -9380, 1050, 72590
283619, -89, 929, -231, 46200, 26390, 97720
283639, -96, 1009, -245, 97650, 46060, 113330
283659, -100, 1086, -261, 139580, 58870, 119490
283679, -101, 1128, -273, 171570, 67410, 121520
283699, -103, 1156, -277, 196700, 75110, 124460
283719, -109, 1203, -288, 217630, 82740, 128800
283739, -112, 1209, -281, 234010, 88340, 130480
283759, -110, 1144, -258, 241780, 88900, 125790
283779, -105, 1094, -246, 237370, 82040, 112000
283799, -102, 1057, -238, 224350, 69440, 91770
283819, -99, 990, -217, 208110, 55720, 72380
283839, -99, 910, -191, 188930, 42700, 56490
283859, -98, 866, -177, 163870, 27440, 39480
283879, -98, 847, -168, 130970, 6790, 16310
283899, -97, 856, -174, 90020, -19180, -13230
283919, -97, 895, -189, 43400, -46970, -44170
283939, -99, 954, -208, -52010, -91000, -86870
283959, -102, 1012, -228, -95830, -103810, -95130
283979, -105, 1058, -243, -137130, -113120, -98770
283999, -107, 1127, -263, -175140, -121380, -102760
284019, -106, 1191, -288, -208740, -127260, -105280
284039, -104, 1204, -299, -234010, -127050, -100590
284059, -101, 1193, -302, -246960, -119350, -86660
284079, -100, 1180, -298, -249760, -107380, -68180
284099, -97, 1115, -283, -246330, -94780, -50050
284119, -93, 1053, -270, -238210, -83720, -35910
284139, -86, 998, -263, -221550, -72450, -23730
284159, -82, 922, -245, -191030, -56630, -7350
284179, -81, 877, -230, -149590, -36820, 13230
284199, -83, 850, -220, -104510, -16450, 33810
284219, -80, 835, -214, -59010, 2100, 51170
284239, -81, 854, -219, -12250, 18270, 63420
284259, -88, 918, -235, 38150, 33530, 72730
284279, -91, 974, -243, 92050, 49700, 82320
284299, -97, 1033, -250, 141330, 65170, 92540
284319, -103, 1090, -261, 176120, 75950, 99540
284339, -104, 1138, -276, 197540, 80780, 100380
284359, -105, 1171, -282, 215390, 82110, 96390
284379, -109, 1183, -279, 234640, 83020, 91420
284399, -110, 1163, -267, 248290, 83370, 87780
284419, -109, 1117, -251, 246960, 79800, 82460
284439, -105, 1060, -237, 231140, 70070, 71330
284459, -102, 1006, -223, 210770, 55440, 53830
284479, -98, 947, -204, 192080, 39270, 34300
284499, -97, 901, -188, 170170, 22890, 16310
284519, -97, 871, -176, 137760, 4900, -280
284539, -96, 866, -176, 93660, -16310, -18410
284559, -97, 880, -183, 43470, -40110, -38990
284579, -98, 940, -202, -5880, -63490, -59990
284599, -98, 975, -216, -51450, -83160, -76790
284619, -100, 1044, -238, -94920, -97300, -85610
284639, -102, 1103, -258, -136640, -105980, -86660
284659, -105, 1137, -272, -176470, -110600, -82110
284679, -106, 1174, -288, -210350, -112840, -76020
284699, -104, 1189, -296, -233450, -113050, -70490
284719, -101, 1170, -296, -245000, -109690, -62510
284739, -100, 1129, -285, -248430, -101710, -48720
284759, -96, 1072, -274, -246260, -90580, -30450
284779, -91, 1008, -263, -237440, -78540, -12040
284799, -87, 946, -246, -186620, -54600, 14840
284819, -86, 893, -232, -147700, -41090, 26600
284839, -82, 861, -225, -105700, -26180, 39550
284859, -80, 845, -216, -61180, -10290, 53060
284879, -81, 847, -216, -12390, 5810, 65100
284899, -86, 903, -228, 40040, 20650, 72940
284919, -90, 933, -232, 93940, 33740, 76790
