T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
184639, -61, -714, -466, -59360, 47810, -16800
184659, -103, -759, -645, -190610, 68740, -10990
184679, 13, -668, -759, -274190, 59920, -4060
184699, 11, -587, -841, -283780, 42070, 19810
184719, -26, -553, -932, -230090, 18830, 47320
184739, -52, -457, -868, -137410, -4410, 60550
184759, -59, -384, -858, -86940, -10010, 42210
184779, -84, -386, -898, -126070, -7490, 29260
184799, -109, -316, -931, -211820, -5460, 35070
184819, -91, -269, -1075, -243460, -6790, 37730
184839, -103, -217, -1075, -233870, -8540, 43260
184859, -126, -118, -988, -154140, -3920, 42630
184879, -113, -2, -947, -62930, -1890, 25620
184899, -111, -29, -983, -51310, 4270, 18690
184919, -80, -41, -977, -59080, 7770, 19250
184939, -49, -40, -981, -57190, 14070, 15820
184959, -65, -48, -987, -53830, 22400, 7910
184979, -113, -27, -970, -43470, 17990, 7910
184999, -93, -16, -991, -34790, -1680, 8330
185019, -107, 14, -1002, -33670, -19320, 6160
185039, -79, 62, -977, -32690, -27860, 8610
185059, -80, 48, -986, -26600, -19740, -630
185079, -100, 85, -974, -22890, -4760, -11060
185099, -77, 114, -959, -17570, 5950, -19460
185119, -51, 121, -937, -10850, 15960, -26040
185139, -52, 108, -947, -5460, 22470, -24710
185159, -45, 91, -957, -1260, 22540, -20930
185179, -47, 85, -965, 1050, 20580, -21280
185199, -35, 80, -968, 1470, 16380, -19320
185219, -73, 70, -978, 1190, 13580, -19600
185239, -65, 42, -1021, 140, 10290, -17850
185259, -18, 52, -1019, -1680, 8680, -20160
185279, -7, 84, -995, -630, 5530, -20230
185299, -14, 72, -1010, 0, -5110, -11340
185319, 8, 68, -1029, 1330, -18480, 490
185339, 0, 88, -1056, 6230, -22190, 630
185359, -20, 68, -1021, 12530, -28980, 5530
185379, -31, 48, -1035, 25970, -22400, 4900
185399, -62, 20, -955, 30590, -7000, -3220
185419, -86, -11, -966, 41720, 490, -4410
185439, -64, -14, -892, 52220, 6440, -6930
185459, -6, -49, -866, 66780, 14700, -13230
185479, -25, -79, -894, 69860, 11620, -13440
185499, -68, -112, -917, 36190, -210, -14140
185519, -46, -110, -907, 28420, 0, -15190
185539, -39, -63, -916, 15400, -2170, -9870
185559, -27, -59, -930, 7070, -3010, -4480
185579, -21, -63, -930, 2730, -840, -3920
185599, -11, -65, -930, 1050, -210, -1680
185619, -2, -72, -929, 1610, 840, -1260
185639, -12, -116, -942, 4900, 560, -420
185659, -9, -133, -966, 3780, 350, -1120
185679, -3, -126, -967, -1120, -280, -1330
185699, -2, -122, -968, -4760, -2170, 1330
185719, -16, -132, -981, -5460, -4830, 3920
185739, -12, -151, -991, -4620, -7910, 8610
185759, -26, -145, -1006, -4480, -7420, 9100
185779, -34, -133, -999, -2590, -2590, 12390
185799, -60, -138, -1004, -980, -280, 9730
185819, -66, -139, -986, 630, -1470, 7630
185839, -38, -111, -973, 1400, -980, 3150
185859, -18, -106, -973, 3220, 1260, -2800
185879, -9, -57, -937, 8190, 2870, -7840
185899, -42, -104, -963, 15610, -630, -4410
185919, -24, -121, -961, 17990, -280, -1960
185939, -9, -123, -952, 13510, 2030, -2730
185959, -11, -139, -961, 11410, 1680, -3570
185979, -6, -141, -966, 9870, 210, -3780
185999, -11, -149, -972, 4480, -420, -3710
186019, -19, -129, -966, 1120, -2030, -840
186039, -25, -115, -953, -2870, -1890, 70
186059, -8, -125, -955, -2100, -5250, 4970
186079, -26, -139, -970, -3430, -3990, 2100
186099, -24, -157, -975, -3010, -4900, 1400
186119, -15, -135, -966, -2730, -3290, -2030
186139, -22, -121, -955, -4550, -3640, -140
186159, 8, -135, -979, -5600, -4200, 2380
186179, -4, -130, -964, -4550, -5950, 4410
186199, 3, -122, -952, -3920, -2590, 3290
186219, 0, -124, -954, -2310, -3010, 210
186239, -8, -121, -957, 350, -5040, 1330
186259, -4, -131, -974, -1680, -5250, 4970
186279, -10, -130, -972, -3290, -3290, 4690
186299, 16, -153, -974, -5880, -2870, 8960
186319, -2, -179, -1029, -7350, -2310, 11760
186339, -26, -230, -1011, -8120, 1890, 13020
186359, -162, 1018, -249, 75320, -43190, 43400
186379, -121, 615, -82, 140280, -144690, -560
186399, -62, 67, 6, 4060, -227710, -109480
186419, -40, 41, 2, -83510, -272650, -153790
186439, -42, 86, -2, -113050, -280630, -156870
186459, -55, 286, -45, -149800, -276850, -129080
186479, -161, 1997, -680, -268940, -252980, -910
186499, -930, 1997, -1126, -752360, -69020, 611590
186519, -746, 1143, -635, -1151640, 101150, 1355410
186539, -581, 1997, -615, -564830, -245420, 935200
186559, -155, 1997, -1553, 68670, -929810, -396200
186579, -442, 1997, -1080, -347060, -872900, -310310
186599, -741, 1718, -175, -287490, -34720, 1136870
186619, -479, 929, 95, -51800, 209930, 1483860
186639, -342, 1789, -483, -144130, -326900, 533330
186659, -16, 1997, -1068, -421120, -804090, -258230
186679, -83, 1997, -698, -223930, -595070, 35560
186699, -432, 1740, 4, 536900, 47460, 903210
186719, -370, 920, 99, 567910, 308770, 1131410
186739, -222, 810, -197, -76230, -79800, 492240
186759, -136, 524, -328, -491890, -507570, -159460
186779, -19, 223, -250, -442330, -568680, -336630
186799, 2, 118, -153, -174510, -432530, -282450
186819, -5, 91, -108, 115850, -267540, -200970
186839, -12, 136, -99, 301420, -142660, -135240
186859, -27, 446, -127, 404390, -58310, -89460
186879, -119, 1320, -152, 449190, 8680, -19390
186899, -378, 1523, -229, 274330, 81900, 188230
186919, -318, 1271, -369, -363160, 89040, 469910
186939, -268, 1117, -490, -1008140, -141610, 392700
186959, -239, 1819, -711, -912800, -467320, -113470
186979, 13, 1997, -683, -240450, -608230, -607460
186999, -405, 1997, -671, 139230, -434770, -456610
187019, -457, 1747, -542, -241360, -57680, 331380
187039, -307, 1461, -518, -904960, 26180, 776230
187059, -142, 1997, -833, -850570, -330610, 312550
187079, 25, 1997, -834, -268800, -637840, -350910
187099, -410, 1995, -537, -39060, -486500, -188300
187119, -381, 983, -219, -235130, -62510, 612780
187139, -249, 621, -177, -502740, 42490, 931420
187159, -183, 611, -240, -481320, -226870, 535500
187179, -99, 681, -319, -283850, -507990, -840
187199, 1, 704, -348, -147070, -597380, -244860
187219, -9, 451, -180, 130130, -309260, 76510
187239, -44, 324, -74, 242970, -132930, 304850
187259, -96, 414, -42, 256200, -45710, 398860
187279, -175, 588, 4, 173110, -39830, 389270
187299, -208, 541, -16, -38290, -151900, 234010
187319, -182, 535, -139, -286230, -348670, -47110
187339, -185, 865, -311, -408310, -491400, -297290
187359, -118, 1153, -485, -356160, -531090, -468230
187379, -65, 1486, -504, -97860, -435610, -477680
187399, -113, 1769, -366, 145950, -239260, -258440
187419, -223, 1763, -304, -4410, -95270, 21840
187439, -189, 1667, -452, -484260, -149520, 54250
187459, -149, 1787, -656, -703850, -325780, -218260
187479, -67, 1997, -698, -382620, -381710, -475580
187499, -95, 1997, -510, -16660, -236880, -381360
187519, -190, 1834, -459, -187250, -44870, -30730
187539, -129, 1309, -440, -616000, -25970, 96390
187559, -112, 1238, -427, -623490, -139300, -130620
187579, -74, 1296, -378, -248500, -184660, -383180
187599, -52, 1149, -271, -3010, -113190, -390110
187619, -68, 806, -201, -78050, 6090, -197330
187639, -67, 495, -172, -288610, 94780, -11200
187659, -53, 318, -167, -405160, 129570, 45850
187679, -52, 268, -174, -357770, 144900, -1540
187699, -66, 320, -185, -171290, 175490, -89390
187719, -87, 581, -241, 79590, 229180, -158900
187739, -110, 1040, -302, 296730, 298970, -159460
187759, -177, 1244, -256, 400540, 390740, -45710
187779, -222, 1141, -289, 264600, 489510, 169120
187799, -183, 1087, -407, -69020, 528780, 324380
187819, -155, 1321, -531, -272020, 502880, 309820
187839, -215, 1897, -542, -94010, 506170, 214830
187859, -300, 1997, -438, 233380, 588910, 213640
187879, -219, 1955, -606, 132580, 653730, 308770
187899, -122, 1825, -746, -396970, 583730, 282940
187919, -186, 1913, -619, -577640, 492310, 129150
187939, -251, 1709, -373, -206850, 554470, 98490
187959, -171, 1303, -326, -59010, 638400, 169750
187979, -73, 1018, -389, -382060, 561470, 78750
187999, -76, 940, -406, -625520, 426510, -150640
188019, -132, 899, -332, -500850, 411460, -286930
188039, -169, 747, -225, -226800, 509250, -250320
188059, -163, 517, -147, -91070, 604100, -144900
188079, -135, 333, -121, -212800, 573300, -189560
188099, -129, 300, -135, -202930, 526750, -299880
188119, -134, 444, -197, -109550, 517230, -367570
188139, -139, 722, -271, 12180, 555030, -338240
188159, -174, 789, -252, 68460, 640850, -171360
188179, -226, 798, -254, -39550, 726600, 57820
188199, -241, 931, -348, -277060, 751660, 206850
188219, -201, 995, -442, -508550, 714560, 221760
188239, -187, 1173, -484, -509950, 660380, 106400
188259, -225, 1569, -442, -236250, 645400, -34370
188279, -219, 1794, -369, -87290, 642040, -98350
188299, -122, 1752, -514, -373240, 571900, -155960
188319, -90, 1632, -652, -717710, 475580, -284270
188339, -185, 1715, -597, -581840, 490560, -371700
188359, -259, 1695, -378, -174230, 592060, -336910
188379, -223, 1492, -294, -91700, 596820, -339290
188399, -166, 1343, -405, -290080, 471380, -513240
188419, -164, 1277, -465, -310030, 399070, -674800
188439, -195, 1146, -375, -79730, 476070, -617680
188459, -213, 864, -234, 104510, 601440, -406910
188479, -194, 586, -153, 85610, 652960, -252280
188499, -162, 429, -131, -9800, 617820, -241500
188519, -150, 434, -140, -46060, 557410, -303520
188539, -137, 581, -165, -20160, 518280, -346850
188559, -129, 706, -175, 3150, 510720, -323120
188579, -130, 683, -166, -54110, 526610, -220500
188599, -139, 753, -213, -217910, 537600, -93310
188619, -133, 856, -298, -414400, 514150, -28840
188639, -144, 957, -335, -524300, 459690, -67550
188659, -192, 1265, -344, -411250, 400260, -206080
188679, -196, 1640, -317, -130410, 354620, -365190
188699, -140, 1787, -366, -8260, 308700, -445550
188719, -102, 1644, -513, -225190, 257320, -439950
188739, -159, 1585, -540, -464450, 234780, -416010
188759, -234, 1736, -429, -307370, 268380, -417060
188779, -223, 1744, -301, 82460, 305620, -435680
188799, -145, 1553, -335, 175770, 263690, -467110
188819, -100, 1271, -416, -70140, 174650, -502390
188839, -122, 1115, -379, -214410, 151130, -485240
188859, -152, 998, -259, -47320, 218190, -392840
188879, -154, 837, -136, 201950, 292880, -278040
188899, -130, 667, -82, 271530, 298200, -210140
188919, -94, 555, -85, 157780, 234710, -207620
188939, -66, 567, -141, -102620, 104370, -229950
188959, -48, 667, -208, -128310, 104020, -173460
188979, -64, 672, -206, -96250, 155680, -45080
188999, -106, 753, -193, -60130, 224700, 116060
189019, -162, 929, -198, -81830, 260960, 241710
189039, -185, 1029, -209, -180250, 234430, 283220
189059, -154, 1125, -273, -303870, 133350, 202300
189079, -109, 1310, -379, -355390, 13440, 59780
189099, -94, 1546, -454, -304990, -34160, 4690
189119, -154, 1707, -447, -238840, 17010, 119700
189139, -230, 1684, -412, -277410, 84350, 303450
189159, -205, 1591, -423, -398230, 55300, 352380
189179, -143, 1641, -475, -430640, -67620, 213780
189199, -101, 1674, -480, -318150, -160930, 71610
189219, -132, 1551, -406, -206570, -145390, 111860
189239, -185, 1288, -322, -213990, -82110, 276710
189259, -181, 981, -253, -281750, -74200, 373940
189279, -148, 803, -220, -286650, -143710, 321440
189299, -119, 703, -208, -200130, -238280, 187320
189319, -98, 633, -190, -87150, -304920, 78190
189339, -86, 569, -168, -3430, -329140, 43260
189359, -86, 528, -141, 43050, -325010, 67480
189379, -106, 564, -134, 63980, -314020, 110460
189399, -145, 690, -145, 66290, -316190, 134680
189419, -186, 811, -170, 44520, -349160, 109830
189439, -213, 943, -234, -11130, -425460, 17010
189459, -205, 1120, -351, -91280, -526050, -116480
189479, -165, 1310, -434, -158480, -599480, -215250
189499, -151, 1466, -448, -168280, -603190, -213430
189519, -190, 1626, -414, -129080, -544180, -109130
189539, -245, 1743, -431, -140000, -485730, 21280
189559, -255, 1771, -523, -276710, -493430, 84700
189579, -206, 1692, -578, -436520, -558600, 64960
189599, -167, 1574, -507, -433230, -601860, 38640
189619, -179, 1458, -406, -272580, -574420, 80290
189639, -214, 1273, -341, -161560, -512120, 188650
189659, -230, 1042, -311, -195510, -473060, 305340
189679, -209, 823, -282, -266350, -478590, 371490
189699, -184, 701, -257, -251440, -514360, 364560
189719, -161, 641, -237, -142800, -556150, 301840
189739, -149, 613, -221, -14210, -588280, 223720
189759, -145, 596, -208, 69860, -605290, 168000
189779, -151, 613, -200, 82600, -602350, 158410
189799, -177, 723, -213, 43050, -598920, 174370
189819, -210, 840, -238, -21770, -609420, 177380
189839, -236, 941, -282, -111440, -641340, 155400
189859, -243, 1054, -349, -205520, -684320, 119770
189879, -229, 1181, -420, -266000, -709660, 106330
189899, -204, 1326, -460, -259770, -691390, 149380
189919, -214, 1466, -452, -200200, -630700, 251650
189939, -258, 1576, -435, -162540, -562100, 376110
189959, -293, 1589, -451, -200130, -529200, 467880
189979, -274, 1508, -476, -250180, -543410, 493570
189999, -210, 1365, -454, -196910, -570360, 466340
190019, -170, 1299, -402, -39760, -568820, 431410
190039, -164, 1249, -346, 98070, -533470, 428260
190059, -174, 1147, -299, 139300, -488180, 453390
190079, -178, 990, -264, 117740, -460740, 462560
190099, -165, 838, -242, 101150, -466830, 411320
190119, -146, 711, -226, 114100, -498400, 302470
190139, -131, 635, -216, 133420, -531580, 183610
190159, -117, 617, -208, 133560, -546140, 101080
190179, -105, 674, -216, 109340, -535710, 72240
190199, -107, 786, -232, 65030, -502040, 94710
190219, -128, 861, -239, 2590, -450380, 160790
190239, -155, 919, -249, -72380, -395290, 244090
190259, -172, 1003, -281, -144270, -359380, 299530
190279, -165, 1117, -333, -197470, -352310, 302750
190299, -145, 1260, -390, -216090, -359310, 271390
190319, -134, 1425, -427, -189210, -346640, 257460
190339, -159, 1522, -414, -130830, -291900, 306040
190359, -193, 1532, -386, -88130, -213500, 400540
190379, -190, 1468, -378, -98280, -161910, 464100
190399, -151, 1369, -383, -128520, -166250, 437570
190419, -114, 1312, -377, -109480, -195650, 351680
190439, -106, 1266, -337, -33600, -195160, 293930
190459, -123, 1172, -285, 36330, -152250, 304500
190479, -130, 1023, -240, 48580, -101220, 342440
190499, -116, 862, -212, 14140, -80430, 340690
190519, -95, 731, -192, -15120, -97370, 272580
190539, -76, 646, -175, -7700, -127540, 168630
190559, -68, 634, -166, 21770, -145110, 77210
190579, -69, 698, -172, 42980, -142380, 23170
190599, -81, 785, -186, 38220, -125090, 4620
190619, -93, 803, -190, 3220, -102970, 6930
190639, -105, 812, -198, -103040, -90580, -31570
190659, -110, 895, -229, -123760, -108150, -108220
190679, -107, 1045, -272, -117250, -126070, -198730
190699, -99, 1202, -315, -108220, -124810, -258160
190719, -93, 1296, -338, -121170, -93100, -255220
190739, -103, 1322, -343, -154280, -43820, -212100
190759, -123, 1334, -341, -178920, -7420, -194600
190779, -131, 1383, -356, -168420, -630, -243670
190799, -123, 1463, -381, -129710, -6230, -326480
190819, -103, 1454, -381, -101430, 10220, -366380
190839, -95, 1314, -352, -105630, 61740, -330960
190859, -104, 1127, -312, -118020, 124810, -271040
190879, -112, 1020, -288, -98980, 171850, -249620
190899, -112, 968, -269, -43750, 200760, -269920
190919, -105, 922, -251, 11410, 226100, -290570
190939, -95, 838, -230, 29330, 260750, -276010
190959, -89, 733, -214, 6230, 307090, -224070
190979, -95, 681, -218, -34160, 359380, -156380
190999, -108, 737, -243, -69230, 411810, -92470
191019, -133, 868, -283, -92470, 462280, -37170
191039, -155, 941, -294, -114240, 508900, 11410
191059, -165, 972, -291, -149800, 539560, 36820
191079, -158, 1022, -299, -199150, 540470, 13510
191099, -146, 1110, -324, -245980, 516740, -55440
191119, -138, 1211, -356, -279160, 490350, -134050
191139, -139, 1274, -381, -305970, 481250, -185150
191159, -152, 1277, -389, -330890, 489510, -206920
191179, -167, 1252, -376, -331030, 499380, -233730
191199, -181, 1205, -344, -277760, 498400, -292880
191219, -180, 1139, -308, -186900, 488180, -369460
191239, -170, 1090, -296, -115220, 478170, -424690
191259, -163, 1067, -311, -88620, 477190, -439110
191279, -165, 1037, -326, -79450, 490910, -416360
191299, -176, 965, -309, -51310, 520100, -366450
191319, -181, 875, -273, 1120, 556010, -304360
191339, -176, 791, -232, 48510, 582750, -248570
191359, -168, 745, -205, 59990, 590240, -211540
191379, -155, 774, -210, 29050, 580580, -191520
191399, -145, 850, -243, -33530, 563640, -177660
191419, -142, 873, -265, -114170, 549080, -158550
191439, -146, 870, -277, -191380, 541450, -133910
191459, -154, 880, -268, -234850, 536830, -119420
191479, -163, 937, -252, -230300, 524860, -134470
191499, -166, 1048, -253, -162050, 449260, -263760
191519, -157, 1159, -279, -159670, 396130, -341180
191539, -143, 1243, -327, -174790, 359590, -386680
191559, -146, 1260, -356, -166110, 356300, -383950
191579, -162, 1246, -350, -107380, 377230, -350770
191599, -186, 1250, -322, -21700, 390880, -328580
191619, -186, 1276, -308, 42630, 374990, -341040
191639, -166, 1258, -309, 62720, 339570, -367430
191659, -140, 1184, -310, 56280, 315700, -362740
191679, -128, 1088, -292, 54390, 321580, -305830
191699, -131, 979, -257, 64680, 344960, -221270
191719, -133, 868, -214, 73150, 360780, -150150
191739, -130, 817, -190, 67970, 354620, -115360
191759, -120, 815, -183, 46620, 329980, -109340
191779, -109, 834, -188, 10220, 300160, -108640
191799, -102, 854, -201, -38500, 276920, -93100
191819, -104, 866, -209, -92260, 264040, -58520
191839, -111, 897, -221, -139090, 255780, -18620
191859, -120, 946, -227, -169050, 241150, 4410
191879, -123, 1010, -232, -182140, 211400, -5110
191899, -120, 1102, -251, -189560, 166530, -44170
191919, -111, 1195, -284, -206990, 117530, -88550
191939, -105, 1251, -318, -238280, 82040, -106610
191959, -114, 1237, -319, -266350, 68600, -87500
191979, -123, 1209, -299, -269290, 65660, -56770
191999, -127, 1201, -284, -247030, 51660, -52290
192019, -120, 1194, -281, -223020, 17850, -83020
192039, -102, 1152, -290, -216300, -22260, -119910
192059, -96, 1086, -284, -219240, -47110, -126070
192079, -98, 1009, -264, -207760, -49140, -94430
192099, -101, 930, -229, -171570, -41510, -50610
192119, -104, 867, -203, -124110, -42910, -25270
192139, -98, 819, -194, -85050, -61180, -27300
192159, -89, 789, -197, -59920, -88200, -41020
192179, -81, 794, -209, -38080, -109200, -44100
192199, -82, 830, -221, -5390, -115150, -24920
192219, -91, 881, -223, 44940, -106400, 12670
192239, -105, 931, -218, 104720, -92610, 53130
192259, -116, 970, -220, 153510, -89460, 74690
192279, -118, 1020, -250, 176260, -107870, 63420
192299, -110, 1083, -287, 180740, -142170, 27650
192319, -102, 1154, -312, 192080, -172620, -5460
192339, -108, 1203, -308, 226800, -182420, -12040
192359, -126, 1232, -289, 287140, -172410, 20930
192379, -135, 1230, -290, 259630, -192290, 7840
192399, -131, 1197, -307, 217140, -228200, -29820
192419, -117, 1145, -312, 202020, -256760, -64610
192439, -108, 1101, -296, 217770, -263550, -72940
192459, -105, 1054, -260, 226870, -255360, -54530
192479, -109, 992, -230, 198660, -247380, -25340
192499, -109, 919, -218, 139930, -248710, -2730
192519, -104, 858, -214, 83720, -257110, 6790
192539, -98, 816, -212, 56000, -263830, 9660
192559, -87, 798, -208, 56070, -261870, 18410
192579, -83, 820, -207, 63980, -248920, 43540
192599, -87, 854, -209, 61110, -226310, 88830
192619, -99, 889, -216, 41160, -198380, 148470
192639, -111, 952, -233, 14280, -173320, 205660
192659, -121, 1021, -252, 70, -156870, 243040
192679, -121, 1101, -274, 10640, -150640, 252630
192699, -116, 1169, -289, 38360, -150850, 242550
192719, -117, 1224, -302, 62720, -148260, 236460
192739, -123, 1254, -308, 69930, -135240, 253540
