T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
3453, -282, 1494, -417, 351260, 188230, 266770
3473, -362, 1997, -530, 712320, 67550, -160650
3493, -154, 1997, -648, 727020, -79240, -422310
3513, -173, 1997, -699, 385000, 8260, -120120
3533, -218, 1997, -546, 300650, 243600, 302400
3553, -353, 1997, -531, 614180, 284130, 195090
3573, -212, 1997, -619, 766640, 92960, -231210
3593, -116, 1997, -744, 472850, 5670, -271040
3613, -228, 1997, -556, 267190, 199710, 144200
3633, -294, 1730, -358, 439670, 377300, 356790
3653, -249, 1646, -289, 614740, 303660, 106330
3673, -147, 1376, -306, 496020, 116480, -200270
3693, -68, 879, -245, 236250, 58590, -202160
3713, -77, 446, -132, 106190, 138600, -6160
3733, -78, 230, -62, 108640, 227990, 141330
3753, -81, 178, -37, 133980, 273210, 184380
3773, -93, 164, -12, 144130, 284410, 170730
3793, -116, 201, 14, 138250, 269220, 123200
3813, -142, 287, 40, 107660, 219380, 35840
3833, -179, 519, 18, 31290, 122850, -105000
3853, -181, 886, -109, -107940, -14630, -295190
3873, -117, 1209, -336, -292810, -144060, -476980
3893, -71, 1292, -454, -419720, -171710, -535780
3913, -149, 1364, -381, -338100, -36820, -389410
3933, -271, 1506, -208, -127120, 149940, -169750
3953, -317, 1920, -296, -76510, 180600, -155750
3973, -206, 1997, -676, -257740, -1960, -465360
3993, -124, 1997, -865, -405720, -152390, -790090
4013, -273, 1997, -618, -234290, 4130, -672980
4033, -330, 1997, -442, -28070, 277340, -284200
4053, -290, 1997, -655, -155050, 252070, -325360
4073, -189, 1997, -620, -191590, 53620, -746550
4093, -193, 1730, -397, 16800, 86870, -814240
4113, -213, 1225, -266, 94080, 269430, -510370
4133, -229, 993, -265, -30940, 347130, -327390
4153, -250, 1020, -314, -64400, 300300, -425600
4173, -210, 1001, -265, 102270, 250390, -594020
4193, -154, 744, -148, 284690, 259280, -619710
4213, -112, 323, -39, 305060, 301910, -484960
4233, -76, 45, 3, 180320, 333620, -318150
4253, -62, -1, 1, 15330, 317310, -227780
4273, -64, 18, 4, 15400, 308420, -239190
4293, -71, 61, 20, 17850, 303100, -243390
4313, -109, 310, 54, -10360, 286930, -236390
4333, -145, 958, -7, -187530, 231210, -197890
4353, -184, 1137, -334, -728070, 119490, -56840
4373, -181, 1284, -741, -1262030, 20160, 112140
4393, -92, 878, -668, -1234940, 22680, 207900
4413, -324, 1782, -481, -303730, 155470, 82180
4433, -381, 1997, -154, 476280, 153720, -251090
4453, -106, 1997, -995, -228130, -101010, -484050
4473, -1, 1877, -1162, -1298080, -155470, -300440
4493, -320, 1997, -544, -731780, 131530, -3710
4513, -407, 1997, -130, 317030, 273210, -114590
4533, -92, 1997, -715, -47950, -11130, -522830
4553, 140, 1902, -989, -1004640, -192220, -662060
4573, -224, 1690, -595, -784350, 99330, -350000
4593, -388, 1563, -63, 134820, 444430, -81480
4613, -288, 1493, -67, 301490, 390530, -224140
4633, -119, 1246, -316, -235130, 65870, -636720
4653, -22, 766, -378, -596890, -49070, -827680
4673, -80, 395, -214, -437920, 135800, -681100
4693, -124, 136, -92, -85120, 388080, -415520
4713, -130, 92, -55, 114800, 521360, -244510
4733, -130, 108, -34, 175000, 549710, -178640
4753, -132, 173, 0, 183260, 538020, -145670
4773, -143, 340, 44, 147210, 505680, -114520
4793, -162, 681, -1, 17850, 444570, -74620
4813, -166, 933, -244, -299600, 337470, -17500
4833, -157, 1218, -608, -764400, 205800, 59640
4853, -123, 1083, -700, -1079120, 130130, 156730
4873, -230, 1402, -490, -857640, 212240, 276360
4893, -362, 1849, -72, -107800, 406700, 314230
4913, -218, 1997, -393, 237650, 414330, 148400
4933, -28, 1997, -1015, -378140, 114520, -199780
4953, -72, 1997, -940, -1115730, -74060, -349090
4973, -438, 1997, -360, -785750, 178290, -64820
4993, -303, 1997, -277, -29820, 485310, 208740
5013, -62, 1997, -824, -197120, 316680, -69160
5033, -11, 1997, -854, -838390, -42560, -601090
5053, -287, 1817, -430, -740810, 70210, -580720
5073, -308, 1291, -120, -153440, 458220, -131110
5093, -226, 1125, -189, -90790, 547330, -381500
5113, -188, 1008, -342, -417480, 100520, -779170
5133, -121, 787, -279, -218400, 164360, -810180
5153, -120, 463, -143, -19950, 334880, -576030
5173, -114, 160, -38, 36330, 450730, -335440
5193, -102, 65, -8, 10220, 472290, -227220
5213, -91, 52, 8, -19390, 451010, -199010
5233, -93, 122, 12, -49980, 418180, -191170
5253, -107, 432, -23, -103740, 379050, -178850
5273, -124, 758, -138, -254380, 336770, -113540
5293, -173, 945, -354, -551600, 306740, 53830
5313, -239, 1126, -596, -818930, 312900, 272650
5333, -243, 1086, -555, -821730, 369180, 457030
5353, -239, 1297, -274, -422100, 448210, 468160
5373, -328, 1974, -179, 32270, 402640, 180880
5393, -135, 1997, -602, -107590, 147770, -252420
5413, -88, 1997, -1059, -778680, -28770, -376530
5433, -261, 1997, -703, -933380, 161350, -6930
5453, -378, 1995, -220, -350770, 415520, 268800
5473, -248, 1997, -384, -79240, 293580, -46760
5493, -39, 1997, -809, -493640, -48370, -566510
5513, -78, 1797, -731, -798980, -47180, -558320
5533, -277, 1449, -325, -494830, 269710, -132020
5553, -308, 1248, -104, -142450, 443800, 72590
5573, -228, 1283, -197, -144900, 276640, -212590
5593, -160, 1104, -333, -305970, 20300, -627410
5613, -53, 723, -256, -362670, -26600, -732620
5633, -67, 292, -101, -262220, 112350, -540120
5653, -71, 103, -28, -133560, 260540, -300370
5673, -70, 59, -9, -68250, 319970, -176680
5693, -72, 78, -4, -39760, 319760, -139790
5713, -75, 224, -29, -21420, 301770, -126000
5733, -100, 729, -152, -14490, 282520, -101010
5753, -217, 1031, -281, -55720, 283080, 140
5773, -347, 1072, -371, -207760, 341670, 275520
5793, -346, 1014, -383, -403900, 410830, 588140
5813, -222, 1023, -280, -470820, 413840, 708120
5833, -241, 1603, -292, -264670, 338240, 533890
5853, -191, 1997, -496, 44380, 202370, 170800
5873, -325, 1997, -848, -22190, 75040, -20860
5893, -362, 1997, -730, -489720, 86660, 225400
5913, -319, 1997, -418, -684250, 212170, 633080
5933, -262, 1997, -424, -286230, 233590, 622440
5953, -183, 1997, -792, -349790, -127540, 3290
5973, -257, 1838, -683, -616980, -30870, 324520
5993, -294, 1373, -325, -350630, 136010, 617540
6013, -248, 1192, -135, -47320, 111300, 496650
6033, -189, 1165, -187, -86450, -84490, 167440
6053, -127, 1022, -312, -309540, -243530, -8610
6073, -86, 705, -284, -393260, -244860, 67900
6093, -82, 445, -169, -248150, -147000, 239820
6113, -87, 275, -62, -29470, -53620, 349020
6133, -90, 201, -6, 116690, -22610, 351540
6153, -110, 199, 24, 174650, -49350, 282590
6173, -150, 262, 33, 171780, -123200, 161070
6193, -191, 388, -4, 108990, -244860, -14490
6213, -234, 694, -122, -6720, -390880, -213710
6233, -204, 1066, -347, -138880, -514570, -382620
6253, -131, 1221, -484, -177730, -546700, -448140
6273, -166, 1459, -383, 14210, -433370, -341250
6293, -278, 1742, -234, 254240, -286650, -160440
6313, -343, 1997, -352, 129360, -293720, -99680
6333, -263, 1997, -673, -355880, -472360, -224490
6353, -185, 1997, -770, -597310, -596400, -370300
6373, -225, 1997, -563, -236250, -511840, -371350
6393, -302, 1997, -472, 74830, -365680, -217070
6413, -283, 1940, -586, -282100, -346430, -34650
6433, -227, 1539, -572, -691180, -432670, 3780
6453, -187, 1597, -466, -518420, -482370, -99750
6473, -173, 1700, -385, -150080, -456470, -175490
6493, -224, 1466, -371, -111370, -398020, -69510
6513, -251, 1050, -326, -345800, -340480, 172340
6533, -209, 687, -233, -485730, -325920, 340970
6553, -170, 474, -155, -373590, -365540, 313110
6573, -143, 332, -110, -161140, -430220, 157430
6593, -123, 242, -95, -26600, -486920, 14840
6613, -108, 242, -110, 13090, -520730, -54180
6633, -90, 359, -171, 17150, -531300, -65520
6653, -80, 497, -217, 34930, -514780, -38430
6673, -107, 597, -178, 110950, -456610, 26880
6693, -198, 798, -109, 233660, -376110, 102270
6713, -296, 1027, -108, 288400, -346220, 114940
6733, -339, 1323, -286, 160230, -427140, 15610
6753, -286, 1513, -532, -150010, -599060, -167300
6773, -210, 1613, -630, -427070, -734370, -312200
6793, -221, 1997, -546, -68880, -579320, -231350
6813, -327, 1997, -488, -21770, -479220, -77700
6833, -374, 1997, -728, -469560, -499590, 68740
6853, -302, 1997, -759, -748230, -569520, 109200
6873, -242, 1997, -643, -419860, -585830, 17850
6893, -233, 1997, -548, -138180, -539910, 70
6913, -313, 1809, -526, -321790, -463470, 213570
6933, -304, 1201, -397, -518280, -409010, 453880
6953, -233, 853, -271, -406350, -426300, 468090
6973, -192, 710, -218, -174930, -488880, 303870
6993, -155, 633, -205, -47460, -539420, 157990
7013, -120, 532, -193, -21490, -544600, 126420
7033, -101, 416, -158, -5250, -505190, 183820
7053, -96, 316, -112, 45570, -443310, 261940
7073, -105, 283, -75, 113400, -391650, 300510
7093, -142, 344, -53, 160650, -372960, 276850
7113, -201, 494, -52, 148050, -403410, 189770
7133, -251, 739, -130, 32970, -493010, 46480
7153, -256, 1072, -309, -185290, -611730, -100660
7173, -199, 1261, -498, -413000, -688730, -168630
7193, -159, 1325, -506, -468440, -653310, -101220
7213, -218, 1613, -385, -252070, -509110, 57400
7233, -336, 1997, -370, -58520, -390180, 176190
7253, -352, 1997, -648, -262920, -413700, 200760
7273, -259, 1902, -736, -656320, -511630, 206080
7293, -219, 1969, -584, -620620, -516530, 252420
7313, -275, 1997, -451, -182210, -424130, 283710
7333, -339, 1989, -538, -60550, -368480, 316750
7353, -301, 1548, -545, -373520, -378560, 420840
7373, -221, 1322, -423, -493430, -383880, 524790
7393, -196, 1391, -320, -191380, -363860, 496510
7413, -196, 1361, -284, 111580, -359100, 367920
7433, -188, 1063, -271, 89390, -376250, 304570
7453, -163, 651, -207, -83160, -372960, 362880
7473, -132, 417, -132, -123130, -345450, 432670
7493, -116, 328, -90, -14000, -324730, 412440
7513, -123, 333, -70, 115500, -329560, 307440
7533, -139, 424, -74, 178850, -361690, 168490
7553, -149, 595, -121, 152110, -411740, 39620
7573, -138, 705, -189, 40740, -462770, -46480
7593, -131, 760, -249, -118510, -489510, -61110
7613, -146, 850, -279, -247450, -470960, 1400
7633, -192, 1056, -275, -279930, -413980, 98280
7653, -251, 1446, -303, -225470, -350420, 143920
7673, -259, 1841, -474, -361690, -405300, 75320
7693, -230, 1997, -676, -553560, -438550, 79660
7713, -236, 1997, -671, -534100, -364350, 219170
7733, -299, 1997, -546, -319130, -249340, 357910
7753, -314, 1997, -626, -298270, -241920, 348740
7773, -237, 1997, -738, -499450, -312480, 284550
7793, -204, 1918, -600, -476000, -291620, 325850
7813, -229, 1738, -404, -213850, -192080, 407960
7833, -238, 1524, -330, -123830, -151130, 416080
7853, -201, 1249, -346, -258510, -190260, 365680
7873, -143, 941, -320, -340340, -223860, 324100
7893, -108, 746, -242, -233940, -201530, 306040
7913, -97, 587, -151, -46830, -147770, 286580
7933, -89, 422, -78, 72310, -107800, 249830
7953, -78, 287, -40, 85260, -100240, 196840
7973, -69, 204, -27, 41720, -114170, 136290
7993, -67, 194, -31, -7980, -132930, 75040
8013, -79, 254, -52, -45780, -148960, 13160
8033, -105, 391, -92, -69160, -162960, -56910
8053, -132, 578, -153, -72450, -178920, -148750
8073, -160, 842, -222, -44940, -194810, -263340
8093, -174, 1141, -282, 7070, -199920, -371280
8113, -177, 1444, -330, 41090, -184450, -425810
8133, -190, 1686, -384, 3920, -150570, -405440
8153, -217, 1892, -466, -98980, -116690, -358540
8173, -262, 1997, -579, -159250, -106050, -383180
8193, -254, 1997, -678, -81340, -114100, -503230
8213, -213, 1997, -670, 19810, -98420, -578480
8233, -226, 1997, -591, -33110, -30100, -493570
8253, -257, 1983, -509, -113120, 39900, -402570
8273, -251, 1848, -442, -24710, 53550, -471730
8293, -185, 1618, -381, 96600, 41370, -580300
8313, -147, 1338, -346, 84210, 56910, -573930
8333, -145, 1088, -306, 8400, 113050, -472360
8353, -155, 896, -252, -560, 183190, -373310
8373, -153, 719, -186, 73080, 238840, -328090
8393, -132, 494, -109, 153720, 268660, -322210
8413, -105, 310, -59, 177940, 277690, -320810
8433, -84, 207, -31, 147140, 277620, -307090
8453, -74, 193, -19, 95900, 276780, -283920
8473, -71, 285, -18, 42140, 277830, -255430
8493, -83, 505, -49, -155050, 280840, -142380
8513, -123, 752, -171, -404880, 272860, -15890
8533, -188, 1076, -410, -736750, 255570, 141190
8553, -190, 1161, -593, -982170, 238490, 265020
8573, -168, 1115, -531, -810390, 252770, 244300
8593, -302, 1809, -342, -177030, 268520, -16450
8613, -214, 1997, -391, 86590, 175280, -336140
8633, -80, 1997, -919, -539140, 44380, -410900
8653, -114, 1859, -883, -1037120, 120820, -186760
8673, -311, 1875, -482, -500920, 334600, -42490
8693, -347, 1997, -214, 101290, 368900, -230580
8713, -96, 1997, -541, -172970, 148470, -575680
8733, -48, 1643, -722, -709590, 60480, -679140
8753, -189, 1384, -574, -574420, 293720, -449610
8773, -324, 1203, -273, -29120, 575190, -202090
8793, -320, 985, -95, 205590, 621180, -216790
8813, -238, 856, -127, 78260, 447300, -482860
8833, -158, 693, -176, -93310, 288470, -724780
8853, -111, 532, -187, -140840, 283010, -752080
8873, -106, 325, -133, -100660, 385840, -601860
8893, -112, 145, -79, -63700, 504000, -397250
8913, -114, 133, -65, -67900, 573370, -253680
8933, -137, 325, -57, -99260, 596260, -182000
8953, -155, 571, -96, -186970, 594160, -119980
8973, -156, 790, -235, -413350, 557200, -46060
8993, -110, 940, -451, -742980, 483210, -6300
9013, -132, 937, -558, -926030, 412370, -71820
9033, -338, 1553, -472, -584780, 435680, -239050
9053, -373, 1987, -188, 104510, 528010, -389760
9073, -208, 1997, -338, 266280, 494900, -461790
9093, -99, 1829, -724, -340690, 298550, -583940
9113, -275, 1995, -869, -708750, 224910, -696990
9133, -462, 1997, -414, -129780, 446600, -599060
9153, -386, 1979, -240, 482650, 657020, -383180
9173, -253, 1838, -577, 230440, 521220, -460110
9193, -218, 1887, -746, -156100, 279720, -766430
9213, -307, 1846, -498, 95760, 350140, -734790
9233, -340, 1334, -207, 500010, 606830, -323680
9253, -254, 912, -194, 423570, 700420, -32340
9273, -207, 869, -281, 131390, 554050, -146090
9293, -169, 880, -282, 90230, 387660, -398930
9313, -148, 746, -174, 248360, 356650, -459760
9333, -136, 480, -66, 337260, 414120, -301280
9353, -118, 250, -8, 68810, 450870, 37240
9373, -107, 183, 2, -88550, 397180, 61320
9393, -119, 219, 5, -202020, 322910, 23170
9413, -155, 409, -22, -284690, 225050, -76020
9433, -186, 706, -129, -328860, 92120, -273770
9453, -193, 1156, -316, -274330, -26950, -523250
9473, -148, 1563, -417, -123690, -43470, -636510
9493, -163, 1776, -380, -32410, 58800, -473550
9513, -225, 1701, -347, -164430, 166670, -189770
9533, -233, 1669, -392, -367710, 134960, -155330
9553, -320, 1997, -595, -272860, -11060, -473830
9573, -191, 1997, -635, 26460, -87220, -738990
9593, -185, 1997, -549, 29050, 4480, -559580
9613, -219, 1660, -434, -252420, 128940, -227220
9633, -285, 1532, -395, -263270, 114450, -263130
9653, -277, 1731, -394, 49490, 20790, -552440
9673, -150, 1660, -346, 192220, -32200, -673050
9693, -106, 1290, -324, 12180, 5040, -505400
9713, -122, 907, -279, -203070, 92750, -251440
9733, -146, 690, -210, -198730, 153440, -140840
9753, -165, 607, -143, -9030, 161910, -200620
9773, -153, 526, -83, 169120, 128100, -317520
9793, -120, 457, -43, 208530, 75950, -389270
9813, -80, 388, -31, 130060, 30730, -389340
9833, -53, 349, -41, 4690, 6650, -332080
9853, -41, 379, -77, -115990, 6370, -237510
9873, -54, 505, -166, -213780, 29120, -112910
9893, -124, 718, -263, -287700, 80850, 55230
9913, -241, 982, -351, -334600, 167720, 278320
9933, -320, 1129, -334, -346570, 271670, 515480
9953, -292, 1166, -226, -310940, 333970, 644910
9973, -245, 1604, -287, -220990, 258790, 483770
9993, -123, 1997, -612, -169400, 44170, 71190
10013, -220, 1997, -765, -292530, -96390, -144410
10033, -399, 1984, -576, -449890, 30310, 162960
10053, -330, 1700, -343, -442610, 244860, 606270
10073, -231, 1997, -448, -336840, 218050, 563430
10093, -122, 1997, -734, -285390, -31920, 107310
10113, -253, 1997, -659, -371700, -157850, -89040
10133, -351, 1646, -386, -408660, 5460, 250880
10153, -284, 1400, -257, -337190, 176190, 594580
10173, -184, 1474, -352, -280000, 92610, 469350
10193, -62, 1395, -429, -273280, -238070, -80640
10213, -110, 1020, -309, -213360, -146160, 96880
10233, -145, 598, -129, -118440, -16730, 339150
10253, -137, 314, -29, -72380, 16660, 419300
10273, -124, 196, 6, -67410, -36260, 356300
10293, -120, 155, 7, -69300, -124320, 234010
10313, -124, 172, -12, -64470, -222040, 88130
10333, -151, 278, -65, -51030, -316050, -64540
10353, -188, 527, -168, -24570, -399070, -219170
10373, -186, 826, -289, 32760, -459200, -364350
10393, -146, 1045, -343, 125580, -460810, -423500
10413, -142, 1238, -292, 206010, -390810, -329070
10433, -221, 1435, -241, 181790, -308350, -147280
10453, -308, 1632, -304, -2310, -308350, -46830
10473, -332, 1927, -519, -250320, -434980, -166110
10493, -257, 1997, -734, -326620, -581630, -425180
10513, -181, 1997, -698, -160580, -572950, -517160
10533, -283, 1997, -549, -51730, -409360, -280560
10553, -319, 1997, -554, -275730, -307860, -12040
10573, -252, 1997, -615, -529620, -402080, -81130
10593, -158, 1990, -594, -454930, -510510, -317730
10613, -140, 1800, -462, -264810, -458080, -325010
10633, -205, 1392, -335, -249270, -312130, -76160
10653, -208, 1019, -271, -386190, -227990, 149240
10673, -171, 747, -220, -474530, -257460, 167370
10693, -124, 543, -182, -420420, -330610, 39270
10713, -88, 340, -126, -293650, -370440, -85960
10733, -58, 172, -70, -183190, -362460, -135870
10753, -41, 106, -50, -113750, -331240, -130830
10773, -31, 81, -50, -72450, -297780, -110530
10793, -20, 96, -75, -38150, -263340, -88130
10813, -6, 212, -168, 7840, -220640, -64400
10833, -32, 571, -304, 103530, -149590, -31360
10853, -138, 1047, -316, 323890, -20580, 28420
10873, -283, 1378, -126, 626150, 131320, 102200
10893, -333, 1632, -155, 732760, 159670, 69790
10913, -191, 1814, -559, 398300, -52150, -192010
10933, -81, 1891, -837, -50540, -296310, -488040
10953, -241, 1997, -556, 88200, -229110, -460250
10973, -361, 1997, -202, 697830, 51310, -172760
10993, -267, 1997, -552, 750960, 120050, -49350
11013, -100, 1997, -915, 147490, -131880, -303030
11033, -203, 1997, -675, -9730, -266560, -526190
11053, -305, 1997, -238, 772170, 61320, -145040
11073, -241, 1781, -384, 216720, -66640, -169260
11093, -180, 1482, -594, -107380, -229320, -369950
11113, -170, 1481, -542, 248990, -191030, -444500
11133, -164, 1309, -272, 636580, -74620, -339080
11153, -136, 764, -53, 549150, -41580, -186340
11173, -92, 320, -11, 210000, -93100, -107660
11193, -62, 129, -10, -13860, -155820, -104860
11213, -49, 86, -17, -78190, -188650, -124320
11233, -46, 92, -31, -77000, -196560, -140210
11253, -36, 176, -83, -53550, -188020, -146090
11273, -18, 488, -187, -9450, -154770, -121450
11293, -45, 658, -196, 66010, -63070, 2660
11313, -148, 755, -147, 128450, 92470, 266280
11333, -301, 1048, -168, 80080, 221620, 535430
11353, -399, 1208, -236, -118020, 265230, 718130
11373, -296, 1209, -344, -392840, 179620, 722400
11393, -163, 1593, -507, -458220, -4340, 472850
11413, -98, 1997, -611, -149240, -113050, 176190
11433, -372, 1997, -610, 150220, -16100, 225470
11453, -458, 1997, -603, -61740, 152110, 598290
11473, -202, 1818, -530, -444360, 117810, 701820
11493, -140, 1997, -513, -246260, -73010, 338310
11513, -167, 1990, -421, 125090, -142310, 83370
11533, -286, 1597, -399, 46410, -58240, 254800
11553, -283, 1193, -353, -252700, 39550, 559440
11573, -205, 1102, -309, -328510, 45500, 640080
11593, -162, 1381, -300, -90930, -22890, 442470
11613, -127, 1495, -304, 173110, -107100, 166180
11633, -138, 1241, -297, 153580, -142380, 83790
11653, -96, 764, -192, -47110, -98630, 233100
11673, -113, 312, -79, -145320, -32550, 396760
11693, -63, 60, -5, -83720, -13230, 403900
11713, -47, 26, 6, 12390, -31850, 306460
11733, -53, 20, 12, 70350, -54040, 211400
11753, -93, 74, 25, 103460, -72590, 135660
11773, -200, 319, 52, 122150, -103110, 47810
11793, -322, 1006, -91, 104230, -183260, -110180
11813, -206, 1625, -442, -33950, -361550, -401310
11833, -9, 1626, -698, -319970, -534590, -664160
11853, -111, 1623, -530, -471590, -466200, -578130
11873, -292, 1595, -157, -170870, -126000, -129710
11893, -368, 1893, -208, -54180, -38710, -74060
11913, -213, 1997, -699, -532490, -387240, -610960
11933, 2, 1997, -835, -579950, -383600, -731850
11953, -191, 1997, -515, -78260, -18480, -327810
11973, -334, 1992, -188, 82600, 207130, 18620
11993, -266, 1982, -411, -379260, 5320, -210070
12013, -15, 1950, -725, -614180, -240450, -661570
12033, -111, 1905, -577, -230230, -120610, -685370
12053, -202, 1556, -235, 131950, 162330, -310800
12073, -191, 1010, -130, -55510, 255150, -56420
12093, -126, 656, -161, -386540, 131320, -169750
12113, -100, 452, -175, -417410, 16100, -415870
12133, -100, 377, -158, -215250, 20930, -556570
12153, -93, 389, -145, 13020, 98700, -552160
12173, -77, 444, -121, 164150, 189350, -442610
12193, -79, 470, -77, 206500, 272370, -256690
12213, -119, 521, -67, 127050, 337120, -31360
12233, -200, 777, -154, -55580, 369880, 179900
12253, -287, 1070, -352, -314580, 369530, 362950
12273, -255, 1020, -466, -578970, 345100, 506660
12293, -197, 1032, -440, -560490, 321510, 511420
12313, -231, 1492, -311, -94570, 324590, 321160
12333, -233, 1991, -244, 282520, 309400, 106330
12353, -253, 1997, -658, -13300, 228620, 62790
12373, -266, 1876, -865, -706510, 161070, 226870
12393, -264, 1957, -679, -880530, 211820, 458010
12413, -336, 1997, -361, -281330, 335930, 504560
12433, -199, 1997, -710, 75180, 299810, 268870
12453, -103, 1997, -990, -485100, 68810, -10360
12473, -218, 1851, -636, -893270, 49420, 72590
12493, -284, 1530, -210, -416850, 276780, 335370
12513, -203, 1262, -143, -39550, 350210, 321020
12533, -83, 955, -273, -271740, 158340, 31010
12553, -18, 672, -308, -622020, -24710, -201110
12573, -22, 464, -261, -690130, -25970, -218050
12593, -56, 306, -163, -507710, 96740, -109270
12613, -79, 193, -83, -258440, 241710, 17850
12633, -87, 129, -41, -91070, 335650, 92190
12653, -85, 85, -19, -22890, 367570, 103740
12673, -86, 82, -18, -2660, 362810, 77910
12693, -95, 165, -60, 10150, 342300, 32970
12713, -120, 515, -210, 36260, 317800, -21280
12733, -140, 1086, -372, 111790, 303870, -78050
12753, -231, 1637, -373, 450940, 450240, 77070
12773, -359, 1714, -327, 335510, 573510, 371630
12793, -333, 1535, -411, -21420, 584780, 529970
12813, -245, 1697, -575, -148400, 494900, 407610
12833, -260, 1997, -635, 159740, 466130, 230020
12853, -394, 1997, -583, 295890, 536620, 296520
12873, -351, 1997, -736, -183120, 543130, 464310
12893, -266, 1997, -781, -504210, 450310, 423920
12913, -281, 1997, -532, -130690, 439460, 296870
12933, -299, 1997, -389, 49980, 466410, 281190
12953, -213, 1660, -516, -371210, 377860, 265510
12973, -126, 1216, -490, -666050, 270690, 195650
12993, -155, 1042, -325, -454650, 276360, 152180
13013, -170, 881, -158, -133560, 333340, 145740
13033, -153, 687, -73, -70000, 324870, 122080
13053, -118, 522, -75, -217700, 237510, 47740
13073, -77, 424, -116, -370510, 135590, -46340
13093, -54, 387, -160, -409360, 75040, -119140
13113, -49, 335, -166, -310310, 76090, -151340
13133, -61, 313, -136, -105770, 131110, -136780
13153, -81, 362, -119, 105770, 200060, -91490
13173, -119, 651, -162, 252140, 250530, -35910
13193, -163, 949, -190, 331870, 283220, 28560
13213, -195, 1107, -206, 346220, 304360, 102970
13233, -198, 1233, -280, 291550, 290290, 135520
13253, -186, 1510, -414, 256340, 238140, 82600
13273, -187, 1995, -511, 345660, 200060, 6090
13293, -240, 1997, -487, 495530, 227780, 34860
13313, -274, 1997, -493, 495040, 297220, 191590
13333, -240, 1997, -592, 323680, 319200, 303170
13353, -219, 1997, -640, 277410, 272090, 236880
13373, -231, 1997, -538, 437500, 243530, 141260
13393, -244, 1997, -475, 448210, 271320, 203420
13413, -209, 1709, -443, 237930, 293090, 320180
13433, -187, 1559, -369, 161560, 277480, 320390
13453, -173, 1370, -258, 286090, 256690, 241920
13473, -155, 1065, -181, 341320, 238140, 196770
13493, -131, 745, -144, 219170, 208530, 204260
13513, -115, 579, -128, 60480, 172970, 222460
13533, -106, 517, -120, -10570, 142450, 219590
13553, -107, 514, -108, 12180, 119420, 189630
13573, -111, 514, -82, 82600, 97440, 137410
13593, -110, 473, -52, 160510, 16940, 350
13613, -104, 423, -36, 118930, -44450, -62090
13633, -105, 401, -38, 46970, -107380, -111650
13653, -119, 524, -73, -28420, -163940, -149870
13673, -147, 796, -156, -98840, -213780, -182000
13693, -166, 1025, -240, -158970, -256060, -211190
13713, -185, 1258, -307, -182210, -282730, -233660
13733, -207, 1523, -349, -179760, -299600, -252490
13753, -220, 1827, -420, -218050, -320040, -264530
13773, -222, 1997, -527, -329280, -341040, -252490
