T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
110952, -152, -710, -207, -17990, -368270, 19460
110972, -205, -872, -256, 6230, -403550, 74550
110992, -253, -1024, -278, 49140, -418740, 65520
111012, -313, -1306, -365, 74690, -409570, -4690
111032, -341, -1509, -469, 45640, -384580, -97020
111052, -350, -1623, -450, 8050, -371420, -156660
111072, -392, -1649, -488, 35840, -388360, -169680
111092, -399, -1481, -489, 74550, -444990, -121520
111112, -321, -1215, -348, 104160, -477680, -113960
111132, -256, -1162, -299, 49630, -383530, -321650
111152, -319, -1422, -423, -52570, -394030, -273490
111172, -442, -1771, -569, -88340, -414960, -205310
111192, -440, -1775, -543, -48370, -385350, -247450
111212, -353, -1572, -411, -560, -328230, -336280
111232, -301, -1454, -347, -24920, -291410, -346990
111252, -278, -1441, -390, -119350, -262360, -298340
111272, -260, -1441, -429, -185640, -216370, -260680
111292, -264, -1439, -396, -140910, -173460, -232680
111312, -266, -1399, -340, -62300, -141050, -204190
111332, -236, -1353, -318, -61460, -86870, -208040
111352, -195, -1272, -321, -122080, -19250, -220640
111372, -168, -1153, -284, -144200, 18620, -185710
111392, -168, -1072, -275, -119980, 29960, -125090
111412, -162, -995, -255, -85680, 47530, -95270
111432, -139, -919, -215, -38220, 74480, -103670
111452, -123, -852, -183, -4550, 96390, -112770
111472, -103, -757, -150, -3150, 109060, -104440
111492, -88, -692, -143, -22120, 121800, -94990
111512, -66, -632, -139, -43960, 134750, -85260
111532, -51, -580, -124, -39480, 141260, -65870
111552, -51, -534, -113, -12390, 139300, -29750
111572, -51, -510, -90, 18830, 133420, 9800
111592, -59, -508, -72, 38360, 128870, 38570
111612, -64, -538, -74, 34930, 129850, 53410
111632, -78, -608, -108, 9240, 128590, 68670
111652, -86, -677, -142, -21910, 126490, 83790
111672, -95, -764, -153, -30100, 127400, 91980
111692, -118, -875, -171, -19670, 127960, 102340
111712, -159, -1046, -232, -25480, 118440, 133140
111732, -204, -1219, -298, -48020, 97370, 179620
111752, -230, -1328, -335, -51520, 76930, 209580
111772, -225, -1292, -278, -18270, 62370, 211750
111792, -205, -1240, -250, 22540, 57400, 189490
111812, -182, -1251, -269, 1750, 63560, 159530
111832, -192, -1321, -280, -54110, 64750, 149380
111852, -262, -1520, -358, -84420, 42700, 181790
111872, -361, -1796, -477, -98350, -3640, 249830
111892, -330, -1807, -418, -88550, -46270, 287630
111912, -311, -1720, -373, -48930, -38990, 228410
111932, -289, -1648, -375, -44730, -39550, 193550
111952, -288, -1706, -417, -84630, -50820, 190400
111972, -313, -1759, -402, -118440, -63280, 194040
111992, -365, -1822, -445, -62650, -138600, 253610
112012, -312, -1700, -410, -64960, -133770, 212730
112032, -269, -1587, -381, -66220, -117180, 157010
112052, -249, -1486, -336, -55580, -130410, 155120
112072, -264, -1487, -369, -51380, -155750, 183820
112092, -246, -1428, -364, -45850, -162540, 187320
112112, -227, -1329, -315, -17780, -153650, 164150
112132, -200, -1217, -286, -3990, -143920, 147700
112152, -173, -1113, -262, -9170, -127120, 125930
112172, -151, -1043, -259, -12320, -107940, 108150
112192, -127, -960, -230, 3570, -89180, 99610
112212, -116, -878, -193, 29890, -72240, 102970
112232, -116, -829, -187, 32060, -53200, 114240
112252, -108, -775, -178, 23450, -24500, 110250
112272, -91, -724, -186, 21420, 12740, 88410
112292, -95, -650, -139, 27930, 49560, 67060
112312, -84, -607, -137, 43470, 96250, 52640
112332, -75, -574, -124, 38360, 131320, 38920
112352, -70, -544, -112, 38360, 164990, 14350
112372, -68, -525, -110, 42280, 189280, -7140
112392, -73, -531, -116, 42000, 204260, -10990
112412, -85, -566, -132, 42280, 216790, -1610
112432, -109, -647, -165, 41510, 234010, 5040
112452, -138, -761, -208, 38220, 255080, 2520
112472, -171, -914, -261, 49210, 273140, -13090
112492, -216, -1126, -337, 74550, 283850, -24850
112512, -284, -1374, -422, 104370, 284340, -16870
112532, -322, -1495, -444, 148330, 274190, -630
112552, -315, -1462, -415, 198590, 265370, -4760
112572, -314, -1436, -410, 227220, 249130, -10850
112592, -313, -1426, -414, 227780, 224140, -9100
112612, -307, -1444, -404, 227920, 204610, -21770
112632, -297, -1517, -406, 237370, 186970, -41300
112652, -327, -1629, -460, 234360, 155050, -31780
112672, -349, -1649, -460, 231140, 103950, 11690
112692, -341, -1628, -427, 253120, 63770, 28770
112712, -334, -1651, -420, 269780, 38640, 8050
112732, -369, -1788, -468, 250180, 12460, -12880
112752, -385, -1873, -484, 224000, -26600, -17360
112772, -391, -1854, -480, 223510, -71400, -27230
112792, -377, -1716, -464, 224350, -125440, -30380
112812, -347, -1556, -409, 215390, -176890, -41580
112832, -319, -1461, -372, 191450, -236880, -133420
112852, -319, -1458, -392, 149170, -269570, -150150
112872, -319, -1439, -406, 118510, -299180, -155050
112892, -298, -1344, -378, 112980, -314580, -172060
112912, -262, -1205, -332, 109690, -316050, -194460
112932, -225, -1060, -290, 90860, -307090, -210000
112952, -182, -925, -251, 63980, -288960, -221270
112972, -141, -824, -218, 40180, -264950, -226940
112992, -111, -745, -189, 25970, -245490, -210980
113012, -98, -682, -168, 17920, -232190, -175560
113032, -85, -618, -143, 13300, -218260, -141190
113052, -73, -551, -117, 10780, -199780, -122150
113072, -59, -497, -97, 6160, -182000, -109760
113092, -50, -459, -85, -2100, -168630, -95060
113112, -40, -432, -78, -11830, -160860, -74970
113132, -34, -411, -73, -18340, -156100, -52430
113152, -32, -407, -69, -20440, -153370, -26530
113172, -29, -419, -63, -20580, -153790, 4690
113192, -41, -468, -73, -24150, -160720, 45220
113212, -66, -568, -107, -34720, -175630, 95200
113232, -112, -739, -168, -44520, -197120, 147280
113252, -175, -992, -254, -41090, -220010, 187040
113272, -251, -1315, -341, -17710, -235900, 196280
113292, -289, -1521, -386, 13510, -239890, 166460
113312, -285, -1545, -419, 29540, -241850, 118790
113332, -247, -1410, -402, 38850, -257880, 84770
113352, -212, -1296, -344, 84770, -287280, 64540
113372, -244, -1401, -355, 139720, -322000, 61810
113392, -358, -1732, -462, 152110, -366520, 92330
113412, -491, -1998, -606, 128170, -414820, 126560
113432, -495, -1998, -630, 105350, -437150, 97160
113452, -440, -1885, -592, 113400, -428820, -6930
113472, -380, -1633, -479, 182140, -439600, -96250
113492, -375, -1750, -587, 216930, -464520, -143850
113512, -395, -1816, -538, 155540, -466060, -171080
113532, -421, -1886, -576, 174720, -485100, -155750
113552, -436, -1850, -608, 141540, -480130, -141470
113572, -366, -1652, -555, 88270, -423710, -183190
113592, -253, -1436, -440, 82880, -322280, -287210
113612, -199, -1351, -399, 115500, -238700, -344470
113632, -210, -1319, -409, 114030, -198380, -286440
113652, -190, -1203, -347, 93450, -163870, -192640
113672, -189, -1170, -355, 94500, -108780, -148400
113692, -173, -1094, -341, 58660, 45920, -157220
113712, -144, -965, -299, 80010, 120400, -174650
113732, -90, -803, -231, 111370, 178220, -175910
113752, -57, -673, -188, 115920, 209370, -129150
113772, -52, -588, -173, 107170, 227010, -57120
113792, -53, -528, -164, 98980, 254660, -7700
113812, -53, -462, -134, 103810, 297290, 6160
113832, -52, -432, -125, 105770, 343910, 10500
113852, -59, -410, -108, 92400, 381990, 27790
113872, -70, -416, -121, 67340, 418670, 45010
113892, -83, -424, -121, 36890, 462910, 51660
113912, -97, -448, -125, 3010, 513030, 53200
113932, -113, -505, -154, -47390, 560840, 62720
113952, -151, -629, -236, -111440, 602770, 82040
113972, -202, -797, -329, -152040, 645260, 93660
113992, -267, -1017, -424, -133070, 686980, 91280
114012, -362, -1302, -516, -55160, 716660, 91560
114032, -438, -1472, -539, 54390, 724920, 101920
114052, -462, -1458, -544, 142240, 724430, 96740
114072, -422, -1269, -485, 198940, 725200, 52150
114092, -362, -1093, -398, 274960, 709590, -1330
114112, -330, -1103, -347, 334880, 668220, -15470
114132, -347, -1334, -386, 329840, 607740, 9380
114152, -419, -1754, -522, 271110, 542430, 42420
114172, -493, -1998, -629, 229320, 456610, 84490
114192, -441, -1867, -530, 267330, 348880, 124390
114212, -357, -1559, -405, 336350, 254310, 132510
114232, -333, -1475, -367, 339780, 187250, 126770
114252, -344, -1598, -381, 294770, 138530, 115710
114272, -384, -1866, -467, 237720, 103460, 89600
114292, -384, -1949, -520, 179410, 58660, 83720
114312, -336, -1725, -424, 177800, -1470, 95270
114332, -314, -1507, -333, 234920, -71400, 114450
114352, -294, -1412, -319, 244790, -126630, 117110
114372, -272, -1357, -311, 190400, -143780, 66570
114392, -268, -1344, -314, 139300, -156170, 8330
114412, -262, -1310, -318, 116690, -189420, -17360
114432, -247, -1199, -304, 113470, -238980, -21350
114452, -232, -1072, -272, 122150, -284830, -30310
114472, -206, -912, -212, 137900, -324450, -45290
114492, -175, -779, -179, 137410, -347410, -74480
114512, -141, -677, -167, 98000, -351330, -111860
114532, -113, -610, -162, 45430, -344260, -143640
114552, -89, -566, -152, 10150, -336280, -131460
114572, -78, -529, -133, 20370, -323400, -108430
114592, -65, -500, -111, 28350, -304220, -85050
114612, -56, -481, -91, 20930, -278600, -65380
114632, -45, -469, -83, -2940, -248500, -47110
114652, -36, -478, -84, -36750, -216020, -24990
114672, -35, -501, -91, -68040, -184310, 5950
114692, -44, -547, -101, -89390, -156800, 45570
114712, -68, -622, -119, -101360, -136920, 88620
114732, -103, -737, -149, -106680, -125650, 126000
114752, -152, -930, -210, -111860, -120330, 146930
114772, -192, -1148, -286, -112630, -118510, 147770
114792, -225, -1339, -327, -91070, -122500, 137480
114812, -256, -1436, -319, -50120, -141330, 136430
114832, -273, -1443, -321, -38500, -176050, 151270
114852, -266, -1435, -362, -72590, -209720, 159040
114872, -282, -1483, -375, -82530, -243040, 159600
114892, -309, -1578, -379, -41090, -284900, 163310
114912, -346, -1728, -426, -14140, -324800, 160020
114932, -373, -1880, -503, -25620, -355180, 147700
114952, -366, -1857, -497, -16450, -389830, 138740
114972, -379, -1761, -457, 37520, -436730, 137760
114992, -372, -1730, -481, 78330, -478940, 130830
115012, -368, -1799, -565, 51590, -471030, 62720
115032, -364, -1742, -478, 67200, -468090, 6230
115052, -374, -1741, -522, 125230, -501830, 3150
115072, -379, -1656, -529, 119560, -520660, -6440
115092, -325, -1480, -474, 124670, -509600, -55440
115112, -253, -1298, -377, 145810, -475300, -128940
115132, -235, -1275, -419, 141820, -448560, -159600
115152, -207, -1220, -403, 89810, -415800, -152320
115172, -181, -1151, -367, 91840, -366030, -156380
115192, -137, -1048, -303, 112280, -301070, -164430
115212, -120, -976, -277, 118650, -228130, -161560
115232, -107, -905, -275, 102550, -160510, -132930
115252, -75, -785, -234, 75740, -86450, -113190
115272, -53, -674, -193, 77560, -5670, -113680
115292, -39, -589, -164, 89600, 65870, -101360
115312, -34, -534, -146, 87990, 127750, -73500
115332, -37, -494, -133, 82740, 181300, -40390
115352, -40, -466, -123, 77000, 227360, -7700
115372, -41, -442, -107, 66290, 271530, 16520
115392, -53, -448, -102, 23730, 350770, 58520
115412, -69, -490, -119, -16800, 384440, 81340
115432, -90, -569, -154, -63490, 420490, 94010
115452, -119, -688, -209, -100660, 460040, 99470
115472, -162, -860, -282, -116620, 500850, 105700
115492, -223, -1084, -382, -109690, 544950, 110320
115512, -312, -1333, -478, -77140, 592200, 111230
115532, -377, -1408, -516, -13160, 639940, 103460
115552, -395, -1311, -478, 79450, 685300, 75040
115572, -405, -1206, -438, 155120, 719390, 33740
115592, -397, -1160, -403, 197260, 738570, -16520
115612, -383, -1246, -406, 213290, 733110, -54530
115632, -393, -1455, -454, 212170, 694120, -51940
115652, -427, -1714, -539, 210490, 623980, -7000
115672, -439, -1777, -549, 228900, 534800, 52640
115692, -403, -1613, -482, 279580, 437080, 92680
115712, -359, -1439, -412, 329210, 344540, 92610
115732, -339, -1426, -359, 353990, 273420, 58310
115752, -339, -1597, -378, 326480, 222390, 22890
115772, -371, -1817, -472, 244300, 171010, 26250
115792, -373, -1808, -500, 181160, 107590, 70140
115812, -332, -1612, -431, 199640, 43330, 107800
115832, -293, -1403, -349, 257670, 3500, 101640
115852, -257, -1318, -289, 281470, -6720, 58520
115872, -235, -1295, -270, 246330, -5880, 13580
115892, -233, -1300, -281, 174510, -17080, 2170
115912, -241, -1298, -315, 112280, -52430, 27020
115932, -235, -1188, -281, 99540, -96320, 48160
115952, -216, -1076, -249, 139020, -137620, 43680
115972, -199, -940, -191, 170940, -164990, 12950
115992, -158, -803, -142, 175910, -181510, -31150
116012, -122, -722, -149, 127540, -185430, -82530
116032, -97, -634, -129, 56770, -193480, -106540
116052, -95, -597, -122, 33390, -217910, -88830
116072, -94, -577, -123, 30240, -242830, -56490
116092, -96, -553, -110, 27930, -257530, -31500
116112, -90, -531, -96, 31290, -259700, -22610
116132, -77, -506, -79, 23590, -250040, -27370
116152, -58, -506, -84, 630, -229040, -43330
116172, -43, -518, -84, -38080, -201320, -54950
116192, -41, -552, -89, -76580, -171220, -47320
116212, -57, -638, -119, -113260, -145250, -11480
116232, -103, -802, -182, -148960, -126420, 110600
116252, -168, -1040, -247, -158410, -104370, 153860
116272, -221, -1260, -308, -134540, -84210, 154210
116292, -232, -1372, -331, -115430, -52290, 115780
116312, -206, -1315, -280, -98140, -25410, 77350
116332, -184, -1243, -259, -109620, -21630, 78820
116352, -190, -1243, -263, -140490, -39760, 115500
116372, -235, -1377, -309, -160020, -69650, 164920
116392, -305, -1609, -391, -168420, -98700, 201740
116412, -355, -1813, -439, -158200, -113820, 196910
116432, -334, -1839, -428, -144480, -108080, 148750
116452, -288, -1699, -390, -149520, -105000, 115080
116472, -278, -1613, -370, -150360, -133280, 140420
116492, -304, -1661, -393, -140840, -172480, 184590
116512, -333, -1753, -417, -128800, -193130, 204680
116532, -338, -1795, -440, -125440, -187880, 190120
116552, -294, -1692, -415, -127120, -170450, 158130
116572, -254, -1546, -375, -114450, -157290, 137200
116592, -243, -1449, -348, -82320, -163520, 156380
116612, -243, -1393, -331, -50190, -171570, 184660
116632, -234, -1339, -319, -42490, -161700, 185570
116652, -209, -1266, -310, -55160, -134190, 157570
116672, -183, -1180, -301, -62720, -108920, 131180
116692, -160, -1083, -274, -50330, -92330, 117460
116712, -139, -976, -238, -20510, -77630, 110110
116732, -120, -877, -203, 9590, -61460, 107520
116752, -107, -789, -175, 23660, -41510, 106120
116772, -99, -709, -157, 21560, -17920, 103320
116792, -86, -648, -146, 11340, 10010, 94360
116812, -78, -596, -136, 4200, 43120, 74970
116832, -68, -555, -125, 7210, 78960, 51660
116852, -63, -529, -118, 18200, 113820, 34020
116872, -66, -518, -117, 31360, 145880, 25760
116892, -75, -531, -120, 40600, 175070, 25620
116912, -90, -570, -137, 41440, 203490, 27300
116932, -110, -632, -166, 36820, 232750, 24850
116952, -131, -718, -201, 33810, 263340, 15680
116972, -157, -835, -245, 37800, 292810, 3360
116992, -189, -998, -309, 51170, 316890, -4760
117012, -223, -1140, -356, 77980, 331380, -2590
117032, -251, -1217, -371, 122080, 332920, 13720
117052, -265, -1222, -354, 174790, 321370, 38990
117072, -266, -1202, -345, 213990, 305410, 56980
117092, -254, -1192, -340, 225960, 280770, 32830
117112, -251, -1256, -344, 236040, 256270, 22680
117132, -273, -1415, -366, 241780, 216720, 37170
117152, -331, -1668, -428, 234360, 162960, 76300
117172, -392, -1867, -493, 223230, 103460, 116690
117192, -400, -1828, -487, 229110, 54390, 119140
117212, -335, -1601, -402, 245840, 25060, 70700
117232, -292, -1496, -356, 247590, -3990, 22260
117252, -298, -1558, -363, 229390, -54250, 20300
117272, -358, -1726, -425, 195440, -121310, 51170
117292, -398, -1822, -475, 170940, -186480, 67060
117312, -385, -1713, -451, 174300, -232610, 30660
117332, -350, -1548, -406, 185500, -263760, -35770
117352, -314, -1424, -369, 180180, -292600, -97650
117372, -296, -1369, -369, 154350, -329350, -127960
117392, -301, -1346, -376, 128170, -372820, -124180
117412, -301, -1273, -361, 114660, -406350, -118720
117432, -273, -1150, -322, 102200, -413350, -143150
117452, -229, -1018, -287, 76930, -395080, -191660
117472, -185, -902, -260, 46340, -369880, -230090
117492, -151, -813, -234, 27440, -350280, -239680
117512, -125, -734, -203, 23590, -337540, -223300
117532, -108, -661, -172, 26460, -327740, -193690
117552, -97, -606, -148, 24850, -317800, -160860
117572, -88, -560, -133, 14700, -305480, -133700
117592, -75, -513, -118, -350, -290360, -115430
117612, -64, -474, -108, -14420, -273770, -103950
117632, -51, -443, -97, -23310, -259140, -92050
117652, -45, -430, -91, -25900, -249130, -73850
117672, -46, -437, -94, -23170, -245910, -44800
117692, -55, -470, -103, -17920, -249690, -7070
117712, -71, -527, -118, -10920, -257460, 31290
117732, -97, -644, -150, -840, -265440, 60410
117752, -141, -846, -212, 7910, -274680, 80920
117772, -221, -1166, -322, 10710, -288750, 98700
117792, -307, -1506, -430, 13090, -303520, 106400
117812, -332, -1631, -465, 28560, -308000, 82460
117832, -296, -1483, -442, 55790, -308070, 32760
117852, -256, -1267, -389, 91420, -323470, -5670
117872, -240, -1197, -331, 151900, -351890, -32410
117892, -270, -1348, -360, 198590, -372540, -65030
117912, -374, -1712, -500, 179480, -395220, -72590
117932, -514, -1998, -677, 122010, -433790, -41370
117952, -480, -1962, -587, 139860, -444220, -136360
117972, -381, -1710, -515, 163940, -406000, -261730
117992, -392, -1701, -596, 103880, -396270, -276780
118012, -344, -1627, -484, 133840, -378420, -292810
118032, -336, -1728, -503, 115010, -352730, -272860
118052, -415, -1899, -614, 51030, -325780, -207830
118072, -379, -1708, -517, 50400, -258790, -214130
118092, -271, -1479, -423, 70980, -148470, -304290
118112, -219, -1395, -418, 35630, -60830, -321020
118132, -204, -1322, -386, 43400, -12530, -259140
118152, -185, -1242, -350, 70980, 21560, -184030
118172, -187, -1194, -350, 67620, 66150, -134610
118192, -197, -1142, -353, 64960, 116620, -103320
118212, -186, -1041, -315, 93450, 173040, -105350
118232, -142, -911, -253, 127680, 233590, -132510
118252, -111, -796, -214, 140000, 278390, -135450
118272, -87, -692, -204, 118020, 307300, -98840
118292, -62, -597, -187, 95550, 337050, -56350
118312, -55, -510, -158, 97020, 366800, -12250
118332, -69, -480, -169, 109340, 397530, 35070
118352, -89, -461, -167, 109480, 431970, 78400
118372, -112, -447, -170, 104230, 478170, 97930
118392, -130, -431, -156, 101150, 534240, 94640
118412, -146, -435, -143, 88760, 590590, 85540
118432, -166, -482, -165, 47040, 638960, 80570
118452, -185, -563, -210, -15960, 676900, 77560
118472, -215, -690, -279, -66850, 705810, 71190
118492, -251, -844, -352, -78610, 726810, 61460
118512, -302, -1033, -410, -40390, 737940, 55160
118532, -358, -1245, -452, 36400, 734720, 59920
118552, -400, -1388, -469, 114310, 712320, 79170
118572, -402, -1385, -500, 161700, 673960, 98630
118592, -354, -1184, -438, 197190, 632310, 91840
118612, -322, -1088, -349, 275870, 590660, 60130
118632, -293, -1157, -299, 350700, 538860, 39480
118652, -329, -1430, -371, 338660, 485170, 35770
118672, -427, -1822, -539, 252700, 415520, 72590
118692, -445, -1917, -553, 192640, 326340, 127120
118712, -360, -1649, -432, 229390, 245140, 136920
118732, -317, -1475, -373, 293440, 174510, 121800
118752, -307, -1467, -337, 304080, 106960, 126700
118772, -327, -1647, -366, 273770, 63560, 115570
118792, -404, -1964, -515, 139020, -21420, 105070
118812, -386, -1902, -497, 155680, -80990, 98210
118832, -335, -1639, -385, 226310, -146440, 79170
118852, -299, -1448, -325, 232050, -203210, 60690
118872, -293, -1390, -325, 174580, -235480, 25830
118892, -300, -1386, -327, 130480, -269500, -5320
118912, -311, -1411, -374, 97720, -308000, -34160
118932, -311, -1348, -374, 94500, -351400, -59990
118952, -288, -1213, -344, 120820, -389410, -95270
118972, -242, -1040, -278, 135170, -410760, -141400
118992, -203, -902, -237, 116200, -422380, -169750
119012, -173, -805, -229, 66920, -426510, -171640
119032, -146, -731, -215, 29400, -418880, -164920
119052, -124, -667, -194, 18130, -400260, -158830
119072, -103, -609, -165, 19040, -374430, -152530
119092, -82, -557, -139, 17290, -344120, -143850
119112, -65, -516, -125, 7910, -312620, -130270
119132, -52, -489, -112, -2030, -282310, -112000
119152, -36, -461, -94, -8540, -252490, -91980
119172, -32, -450, -85, -14350, -226660, -64260
119192, -34, -460, -84, -22330, -210000, -23240
119212, -49, -498, -93, -29540, -203700, 27370
119232, -78, -582, -112, -33670, -204960, 76720
119252, -117, -712, -152, -39270, -211400, 114660
119272, -164, -920, -229, -47460, -222320, 137690
119292, -219, -1174, -317, -51380, -234220, 141470
119312, -258, -1382, -382, -37800, -241990, 121590
119332, -265, -1425, -377, 630, -252140, 90790
119352, -253, -1367, -372, 46410, -276010, 72870
119372, -251, -1348, -372, 69300, -310030, 73360
119392, -274, -1414, -382, 90440, -345520, 76580
119412, -322, -1574, -427, 107170, -378980, 73220
119432, -404, -1830, -541, 98980, -414050, 68180
119452, -453, -1976, -642, 82600, -445970, 48720
119472, -439, -1830, -540, 103950, -472220, 0
119492, -412, -1719, -525, 179550, -500010, -68950
119512, -405, -1738, -594, 172620, -519610, -127190
119532, -417, -1733, -546, 125440, -528710, -168280
119552, -439, -1813, -584, 154700, -551810, -186830
119572, -441, -1812, -601, 125090, -554820, -201180
119592, -386, -1698, -576, 78890, -514850, -248080
